Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_3_1,Area,Weight,is_pareto
workload_32.cpp,xczu7ev-ffvc1156-2-e,10.0,22.68618,276,13,1,1,14,cyclic_4_1,cyclic_8_1,complete_1,unroll_4,pipeline,pipeline_1,unroll_4,pipeline,unroll_32,pipeline,pipeline,unroll,7.25,0.9252154173067282,False
workload_40.cpp,xczu7ev-ffvc1156-2-e,10.0,157.02854,1235,15,1,2,25,cyclic_8_1,block_32_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,pipeline,unroll,pipeline_1,10.75,0.5005239787495431,False
workload_60.cpp,xczu7ev-ffvc1156-2-e,10.0,92.0816,2661,16,1,6,99,cyclic_64_1,block_8_1,cyclic_8_1,unroll_16,unroll_4,unroll_16,unroll,unroll_2,unroll_16,unroll_32,pipeline,unroll,30.5,0.2760336167172572,False
workload_80.cpp,xczu7ev-ffvc1156-2-e,10.0,49.3469,228,20,1,2,12,cyclic_8_1,block_32_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll,unroll_2,unroll_16,unroll_2,unroll,unroll,8.75,0.8205622539602488,False
workload_86.cpp,xczu7ev-ffvc1156-2-e,10.0,108.53045,1341,12,1,8,54,cyclic_2_1,block_4_1,cyclic_8_1,unroll_4,unroll_16,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll,18.75,0.5013557092202352,False
workload_91.cpp,xczu7ev-ffvc1156-2-e,10.0,141.03534,466,20,1,2,23,cyclic_8_1,block_32_1,cyclic_2_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,unroll_16,unroll,pipeline_1,11.5,0.5329189029402936,False
workload_102.cpp,xczu7ev-ffvc1156-2-e,10.0,6.25287,275,91,1,3,14,cyclic_4_1,block_16_1,block_4_1,unroll_4,unroll,unroll_2,unroll,pipeline,pipeline_1,pipeline_1,pipeline_1,unroll,27.25,0.3974967675205151,False
workload_109.cpp,xczu7ev-ffvc1156-2-e,10.0,213.26409,2240,16,1,6,53,cyclic_64_1,cyclic_4_1,block_4_1,unroll_2,pipeline_1,unroll_4,unroll,unroll_8,unroll_16,pipeline,unroll,pipeline_1,19.0,0.30975082511517416,False
workload_111.cpp,xczu7ev-ffvc1156-2-e,10.0,199.37229,692,12,1,36,69,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_8,unroll,unroll_4,unroll_2,pipeline,pipeline_1,pipeline_1,29.5,0.20540507298826793,False
workload_131.cpp,xczu7ev-ffvc1156-2-e,10.0,208.39849,970,12,1,22,53,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_16,unroll,unroll_2,unroll_16,unroll_32,pipeline_1,unroll,22.0,0.28838746056835607,False
workload_148.cpp,xczu7ev-ffvc1156-2-e,10.0,87.70734,376,15,1,2,21,cyclic_8_1,block_8_1,cyclic_8_1,unroll_8,unroll_16,unroll_2,unroll_2,unroll_2,unroll_16,unroll_32,pipeline,pipeline_1,9.75,0.6953356259267325,False
workload_157.cpp,xczu7ev-ffvc1156-2-e,10.0,143.88839,681,12,1,36,70,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll,unroll_4,pipeline_1,unroll_32,pipeline_1,pipeline_1,29.75,0.2509243509789173,False
workload_165.cpp,xczu7ev-ffvc1156-2-e,10.0,85.65634,1071,12,1,6,53,cyclic_2_1,block_4_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll,18.0,0.557804535950401,False
workload_166.cpp,xczu7ev-ffvc1156-2-e,10.0,92.37536,2502,16,1,5,99,cyclic_64_1,block_8_1,cyclic_8_1,unroll_16,unroll_4,unroll_16,unroll,unroll_2,unroll_8,unroll_32,pipeline,unroll,30.25,0.2812838369127021,False
workload_170.cpp,xczu7ev-ffvc1156-2-e,10.0,86.64334,358,15,1,2,19,cyclic_8_1,block_8_1,cyclic_8_1,unroll_8,unroll_2,unroll_2,unroll_2,unroll_2,unroll_16,unroll_32,pipeline,pipeline_1,9.25,0.7051208374787763,False
workload_171.cpp,xczu7ev-ffvc1156-2-e,10.0,234.36441,652,16,5,25,54,block_64_1,block_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_8,unroll,unroll_4,unroll_2,pipeline,pipeline_1,pipeline_1,25.0,0.22279477850255208,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10.0,88.60654,325,20,1,2,19,cyclic_8_1,block_32_1,cyclic_2_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll,10.5,0.6820122485692202,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10.0,198.51622,1289,12,1,43,89,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_8,unroll,unroll_4,unroll_32,unroll_64,pipeline,pipeline_1,36.25,0.13141560278107234,False
workload_180.cpp,xczu7ev-ffvc1156-2-e,10.0,139.53102,2024,12,1,8,53,cyclic_2_1,block_4_1,block_8_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_16,unroll_64,unroll_32,unroll,pipeline_1,18.5,0.44638735038787525,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10.0,143.89863,678,12,1,36,69,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline,29.5,0.25536270327622257,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10.0,352.71081,1123,12,1,18,53,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_16,unroll,unroll_2,unroll_16,unroll_32,unroll,pipeline_1,21.0,0.13385584430172665,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10.0,22.86961,974,26,1,1,19,cyclic_64_1,cyclic_8_1,complete_1,unroll_2,pipeline,pipeline_1,unroll,pipeline,unroll_32,pipeline,pipeline,pipeline_1,11.75,0.813731093956074,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10.0,6.42423,455,91,1,3,23,cyclic_4_1,block_16_1,cyclic_8_1,unroll_4,unroll,unroll_2,unroll,pipeline,unroll_32,pipeline,pipeline_1,pipeline_1,29.5,0.3321263021132579,False
workload_196.cpp,xczu7ev-ffvc1156-2-e,10.0,14.2239,579,13,1,4,26,cyclic_4_1,cyclic_4_1,block_4_1,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_16,pipeline,unroll,unroll,11.0,0.8478945844188619,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10.0,22.68618,278,13,1,1,14,cyclic_4_1,cyclic_4_1,complete_1,unroll_4,pipeline,pipeline_1,unroll_4,pipeline,pipeline_1,pipeline,pipeline,unroll,7.25,0.9252154173067282,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10.0,199.23358,556,12,1,22,48,block_2_1,block_16_1,cyclic_2_1,unroll_8,unroll_4,unroll_16,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll,20.75,0.31527955320279033,False
workload_202.cpp,xczu7ev-ffvc1156-2-e,10.0,22.86961,971,26,1,1,19,cyclic_64_1,cyclic_8_1,block_4_1,unroll_2,pipeline,pipeline_1,unroll,pipeline,unroll_32,unroll_8,pipeline_1,pipeline_1,11.75,0.813731093956074,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10.0,86.91662,846,17,1,6,48,cyclic_2_1,block_4_1,block_8_1,unroll_4,unroll_2,pipeline,unroll_2,unroll_16,unroll_64,unroll_32,pipeline,pipeline_1,18.0,0.5553934341483009,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10.0,92.74304,2260,21,1,5,91,cyclic_64_1,block_32_1,cyclic_8_1,unroll_16,unroll_4,unroll_16,unroll,unroll_2,unroll_16,unroll_2,pipeline,unroll,29.5,0.2976975959083521,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10.0,377.00132,1262,12,1,17,40,block_2_1,block_32_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll,pipeline_1,17.5,0.1262275152857736,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10.0,86.64046,363,15,1,2,20,cyclic_8_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,unroll_32,pipeline,pipeline_1,9.5,0.7017925924479066,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10.0,234.36437,682,16,5,25,56,block_64_1,block_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_16,unroll,unroll_4,unroll_2,pipeline,pipeline_1,pipeline_1,25.5,0.21762117711433746,False
workload_212.cpp,xczu7ev-ffvc1156-2-e,10.0,108.09045,1527,17,1,7,65,cyclic_2_1,block_4_1,cyclic_8_1,unroll_4,unroll_16,pipeline,unroll_4,unroll_16,pipeline_1,unroll_16,pipeline_1,pipeline_1,22.5,0.4381547706285033,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10.0,85.65634,1062,12,1,6,53,cyclic_2_1,block_4_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_32,unroll_16,pipeline_1,unroll,18.0,0.557804535950401,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10.0,108.01765,548,15,1,3,25,cyclic_8_1,block_8_1,cyclic_4_1,unroll_8,unroll_16,unroll_2,unroll_4,unroll_2,pipeline,unroll_8,pipeline,pipeline_1,11.0,0.6231930173646706,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10.0,36.14018,230,15,1,2,13,cyclic_8_1,block_8_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll,unroll_2,unroll_16,unroll_32,unroll,unroll,7.75,0.8778134307988573,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10.0,27.05324,638,15,1,2,19,cyclic_8_1,block_32_1,cyclic_8_1,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline,unroll_16,pipeline,unroll,pipeline_1,9.25,0.8659475967641698,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10.0,144.94974,578,15,1,2,24,cyclic_8_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll,unroll_2,unroll_16,unroll_16,unroll,pipeline_1,10.5,0.5327916790224114,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10.0,154.94247,313,12,1,18,33,block_2_1,block_8_1,cyclic_2_1,unroll_8,unroll_4,unroll_2,unroll,unroll_2,pipeline_1,unroll_32,pipeline_1,unroll,16.0,0.44913446273661306,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10.0,10.7121,447,91,1,4,18,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll_4,pipeline,unroll_32,pipeline,pipeline,unroll,28.5,0.3601576302942989,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10.0,88.61429,609,15,1,3,34,cyclic_8_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline,13.25,0.6370657392194008,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10.0,88.5275,354,20,1,2,21,cyclic_8_1,block_32_1,cyclic_2_1,unroll_8,unroll_2,unroll_2,unroll_2,unroll_2,unroll_16,unroll_32,pipeline_1,unroll,11.0,0.6745765968876875,False
workload_230.cpp,xczu7ev-ffvc1156-2-e,10.0,208.16329,434,12,1,21,42,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_16,unroll,unroll_2,unroll_2,pipeline,pipeline_1,pipeline_1,19.0,0.31807663937905184,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10.0,51.92078,2680,42,1,7,78,cyclic_64_1,cyclic_128_1,cyclic_2_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_8,unroll_16,pipeline,unroll,unroll,32.0,0.26203973396774755,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10.0,199.99565,797,12,1,35,72,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_8,unroll,unroll_4,unroll_8,unroll_32,pipeline_1,unroll,30.0,0.1984298534773167,False
workload_235.cpp,xczu7ev-ffvc1156-2-e,10.0,298.73227,860,12,1,15,39,block_2_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_16,unroll,unroll_2,pipeline,unroll_32,unroll,pipeline_1,16.75,0.20154272965182435,False
workload_237.cpp,xczu7ev-ffvc1156-2-e,10.0,86.8043,351,15,1,2,19,cyclic_8_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,unroll_16,pipeline,pipeline_1,9.25,0.7046564978478768,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10.0,36.14018,220,13,1,2,11,cyclic_4_1,block_8_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll,unroll_2,unroll_16,unroll_32,unroll,unroll,6.75,0.8978316842132131,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10.0,154.93323,340,12,1,19,34,block_2_1,block_8_1,cyclic_2_1,unroll_8,unroll_4,unroll_16,unroll,unroll_2,pipeline_1,pipeline,pipeline_1,unroll,16.5,0.4429295867239813,False
workload_242.cpp,xczu7ev-ffvc1156-2-e,10.0,437.82262,477,12,1,30,52,block_2_1,block_8_1,cyclic_8_1,unroll_4,unroll_16,unroll_8,unroll,unroll_4,unroll_2,pipeline,pipeline_1,pipeline_1,23.75,0.10000000000000002,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10.0,87.10478,1019,12,1,6,51,cyclic_2_1,block_4_1,cyclic_8_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,unroll_64,unroll_32,pipeline,pipeline_1,17.5,0.5640493867560501,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10.0,9.98965,732,96,1,5,36,cyclic_4_1,block_8_1,cyclic_4_1,unroll_8,unroll_16,pipeline_1,unroll_4,pipeline,pipeline,unroll_8,pipeline,unroll,34.5,0.21585617245815694,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10.0,6.44343,462,91,1,3,24,cyclic_4_1,block_16_1,cyclic_8_1,unroll_4,unroll,unroll_2,unroll,pipeline,unroll_32,unroll_16,pipeline,pipeline_1,29.75,0.3253627189318342,False
workload_246.cpp,xczu7ev-ffvc1156-2-e,10.0,106.6375,566,13,1,4,28,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline,11.5,0.6200255937409357,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10.0,24.00286,949,26,1,1,19,cyclic_64_1,cyclic_8_1,complete_1,unroll_2,pipeline,pipeline_1,unroll_2,pipeline,unroll_32,pipeline,pipeline,pipeline_1,11.75,0.8115725067102355,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10.0,186.1747,550,12,1,22,50,block_2_1,block_16_1,cyclic_2_1,unroll_8,unroll_4,unroll_16,unroll_4,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll,21.25,0.33057144125792093,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10.0,196.64222,1562,12,1,25,53,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll,unroll_2,unroll_2,unroll_16,unroll_32,pipeline,pipeline_1,22.75,0.2970145532837489,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10.0,88.85837,734,15,1,4,41,cyclic_8_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_8,unroll,unroll_4,pipeline_1,unroll_32,pipeline_1,pipeline,15.25,0.6010803493109478,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10.0,199.97925,673,12,1,34,65,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll,unroll_4,unroll_8,unroll_16,pipeline_1,unroll,28.0,0.22457438288951254,False
workload_256.cpp,xczu7ev-ffvc1156-2-e,10.0,298.72331,611,12,1,15,37,block_2_1,cyclic_4_1,cyclic_8_1,unroll_8,unroll_4,unroll_16,unroll,unroll_2,pipeline,pipeline,unroll,pipeline_1,16.25,0.20378765408217933,False
workload_257.cpp,xczu7ev-ffvc1156-2-e,10.0,139.57678,645,15,1,3,29,cyclic_8_1,block_32_1,cyclic_8_1,unroll_8,unroll_4,unroll_16,unroll_2,unroll_2,unroll_16,pipeline,unroll,pipeline_1,12.0,0.5311324994726726,False
workload_258.cpp,xczu7ev-ffvc1156-2-e,10.0,22.68618,246,13,1,1,11,cyclic_4_1,cyclic_8_1,complete_1,unroll_2,pipeline,pipeline_1,unroll_4,pipeline,pipeline_1,unroll_32,pipeline,unroll,6.5,0.9447489347434628,False
workload_259.cpp,xczu7ev-ffvc1156-2-e,10.0,51.92078,2674,42,1,7,78,cyclic_64_1,cyclic_128_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_8,unroll_16,pipeline,unroll,unroll,32.0,0.26203973396774755,False
workload_260.cpp,xczu7ev-ffvc1156-2-e,10.0,107.0015,386,15,1,1,13,cyclic_8_1,cyclic_4_1,complete_1,unroll_4,pipeline,unroll_2,unroll_4,unroll_2,unroll_32,pipeline,pipeline,pipeline_1,7.5,0.6642354840307843,False
workload_261.cpp,xczu7ev-ffvc1156-2-e,10.0,97.30886,600,15,1,2,19,cyclic_8_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,pipeline,pipeline_1,pipeline_1,9.25,0.674435107323804,False
workload_262.cpp,xczu7ev-ffvc1156-2-e,10.0,90.33934,350,20,1,2,22,cyclic_8_1,block_32_1,cyclic_2_1,unroll_8,unroll_4,unroll_4,unroll,unroll_2,unroll_16,unroll_16,pipeline_1,unroll,11.25,0.6659281789838998,False
workload_263.cpp,xczu7ev-ffvc1156-2-e,10.0,61.05374,387,75,1,29,36,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_4,unroll,pipeline,unroll_32,pipeline,pipeline,unroll,35.25,0.19550764703921253,False
workload_264.cpp,xczu7ev-ffvc1156-2-e,10.0,107.4567,2179,12,1,13,97,cyclic_2_1,block_4_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll,30.75,0.26054771356155104,False
workload_266.cpp,xczu7ev-ffvc1156-2-e,10.0,156.93926,2435,15,1,4,46,cyclic_8_1,block_32_1,cyclic_8_1,unroll_16,unroll_2,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll,pipeline_1,16.5,0.43890021013464064,False
workload_267.cpp,xczu7ev-ffvc1156-2-e,10.0,143.88839,490,12,1,36,63,block_2_1,block_8_1,cyclic_2_1,unroll_8,unroll_4,unroll_2,unroll,unroll_4,pipeline_1,unroll_32,pipeline_1,pipeline_1,28.0,0.2826329847273587,False
workload_268.cpp,xczu7ev-ffvc1156-2-e,10.0,208.17253,407,12,1,21,40,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll,unroll_2,unroll_2,unroll_32,pipeline_1,pipeline_1,18.5,0.32276504598042055,False
workload_269.cpp,xczu7ev-ffvc1156-2-e,10.0,85.4689,880,17,1,6,50,cyclic_2_1,block_4_1,block_8_1,unroll_4,pipeline_1,pipeline,unroll_4,unroll_16,unroll_32,unroll_16,pipeline_1,unroll,18.5,0.5491232771535943,False
workload_271.cpp,xczu7ev-ffvc1156-2-e,10.0,87.13758,1055,12,1,6,53,cyclic_2_1,block_4_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_16,unroll_16,pipeline_1,unroll,18.0,0.5549703327084664,False
workload_272.cpp,xczu7ev-ffvc1156-2-e,10.0,210.81566,321,12,1,15,29,block_2_1,block_16_1,cyclic_8_1,unroll_4,unroll_4,unroll_16,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,unroll,14.25,0.35497318359698904,False
workload_273.cpp,xczu7ev-ffvc1156-2-e,10.0,170.74796,337,12,1,8,20,block_2_1,cyclic_32_1,cyclic_2_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,pipeline,unroll,unroll,10.25,0.4710552433381979,False
workload_274.cpp,xczu7ev-ffvc1156-2-e,10.0,155.84294,726,12,1,19,47,block_2_1,block_8_1,cyclic_2_1,unroll_8,unroll_4,unroll_8,unroll,unroll_4,unroll_32,pipeline,unroll,unroll,19.75,0.399656615490416,False
workload_275.cpp,xczu7ev-ffvc1156-2-e,10.0,84.2401,285,13,1,1,14,cyclic_4_1,cyclic_8_1,complete_1,unroll_4,pipeline,pipeline_1,unroll_4,unroll_2,unroll_32,pipeline,pipeline,unroll,7.25,0.7362839307306969,False
workload_276.cpp,xczu7ev-ffvc1156-2-e,10.0,47.25726,475,30,1,3,28,cyclic_8_1,block_64_1,cyclic_2_1,unroll_8,unroll_4,unroll_2,unroll,unroll_2,unroll_16,unroll_16,unroll,unroll,15.5,0.6814008248184721,False
workload_280.cpp,xczu7ev-ffvc1156-2-e,10.0,45.8797,226,15,1,2,12,cyclic_8_1,block_32_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll,unroll_2,unroll_16,pipeline,unroll,unroll,7.5,0.8534116827820257,False
workload_281.cpp,xczu7ev-ffvc1156-2-e,10.0,91.44418,374,13,1,2,18,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_16,unroll,unroll_2,unroll_2,pipeline,pipeline,pipeline_1,8.5,0.6999466395459094,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,10.0,210.43557,406,12,1,18,36,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll,unroll_2,unroll_2,unroll_32,pipeline_1,unroll,16.75,0.3348062262492995,False
workload_284.cpp,xczu7ev-ffvc1156-2-e,10.0,6.67463,580,75,1,24,47,block_2_1,cyclic_32_1,cyclic_8_1,unroll_4,unroll,unroll_2,unroll,pipeline,unroll_32,unroll_16,unroll,pipeline_1,36.75,0.17657402856964682,False
workload_286.cpp,xczu7ev-ffvc1156-2-e,10.0,184.8051,477,12,1,21,42,block_2_1,cyclic_4_1,cyclic_8_1,unroll_8,unroll_4,unroll_16,unroll_4,unroll_2,pipeline_1,pipeline,pipeline_1,unroll,19.0,0.35762271245545996,False
workload_287.cpp,xczu7ev-ffvc1156-2-e,10.0,16.15902,281,12,1,2,15,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline,pipeline_1,pipeline,pipeline_1,unroll,7.5,0.9332692262987776,False
workload_288.cpp,xczu7ev-ffvc1156-2-e,10.0,147.09963,337,12,1,17,32,block_2_1,cyclic_4_1,complete_1,unroll_8,unroll_4,unroll_16,unroll,unroll_2,pipeline_1,pipeline,pipeline_1,unroll,15.5,0.4717489174403309,False
workload_289.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53817,236,12,1,1,12,cyclic_2_1,block_4_1,block_8_1,unroll_4,pipeline,unroll_4,unroll,pipeline,unroll_32,pipeline,unroll,pipeline_1,6.5,0.9643711277088393,False
workload_290.cpp,xczu7ev-ffvc1156-2-e,10.0,210.81566,317,12,1,15,27,block_2_1,block_8_1,cyclic_8_1,unroll_4,unroll_4,unroll_16,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,unroll,13.75,0.3587723182523156,False
workload_291.cpp,xczu7ev-ffvc1156-2-e,10.0,208.73694,461,12,1,15,37,block_2_1,block_16_1,cyclic_2_1,unroll_4,unroll_4,unroll_16,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll,16.25,0.34223595548210717,False
workload_292.cpp,xczu7ev-ffvc1156-2-e,10.0,85.55806,283,26,1,1,21,cyclic_64_1,cyclic_8_1,complete_1,unroll_2,pipeline,pipeline_1,unroll_2,unroll_2,unroll_32,pipeline,pipeline,pipeline_1,12.25,0.6616301004396556,False
workload_293.cpp,xczu7ev-ffvc1156-2-e,10.0,98.23118,365,13,1,1,9,cyclic_4_1,block_16_1,cyclic_2_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,pipeline,pipeline,unroll,6.0,0.7034193195727297,False
workload_295.cpp,xczu7ev-ffvc1156-2-e,10.0,84.4269,2125,12,1,12,99,cyclic_2_1,block_4_1,cyclic_8_1,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_32,unroll_16,pipeline_1,unroll,31.0,0.2698157237635759,False
workload_296.cpp,xczu7ev-ffvc1156-2-e,10.0,155.87138,1226,12,1,20,61,block_2_1,block_8_1,cyclic_2_1,unroll_8,unroll_4,unroll_16,unroll,unroll_4,unroll_32,unroll_32,unroll,unroll,23.5,0.34662320189089824,False
workload_297.cpp,xczu7ev-ffvc1156-2-e,10.0,108.6399,401,15,1,1,14,cyclic_8_1,block_8_1,cyclic_2_1,unroll_4,pipeline,unroll_2,unroll_4,unroll_2,unroll_32,pipeline,pipeline,pipeline_1,7.75,0.6562682881254944,False
workload_299.cpp,xczu7ev-ffvc1156-2-e,10.0,251.1775,2375,13,1,12,39,cyclic_4_1,cyclic_4_1,block_4_1,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_16,pipeline,unroll,pipeline_1,16.25,0.27059933023278177,False
workload_302.cpp,xczu7ev-ffvc1156-2-e,10.0,7.38458,257,91,1,4,16,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll_4,pipeline,unroll_32,unroll_16,pipeline,unroll,28.0,0.37482488664565117,False
workload_303.cpp,xczu7ev-ffvc1156-2-e,10.0,90.01425,288,13,1,1,14,cyclic_4_1,block_32_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll,unroll_2,unroll_32,pipeline,pipeline_1,pipeline_1,7.25,0.7185235336257,False
workload_304.cpp,xczu7ev-ffvc1156-2-e,10.0,22.68618,608,18,1,2,30,cyclic_4_1,block_8_1,cyclic_4_1,unroll_8,pipeline,pipeline,unroll_4,pipeline,pipeline,unroll_8,pipeline,unroll,12.75,0.7902022309941281,False
workload_305.cpp,xczu7ev-ffvc1156-2-e,10.0,85.65634,1054,13,1,6,51,cyclic_4_1,block_4_1,cyclic_8_1,unroll_4,pipeline,unroll_2,unroll_4,unroll_16,unroll_16,unroll_16,pipeline,unroll,17.75,0.5623356465220962,False
workload_308.cpp,xczu7ev-ffvc1156-2-e,10.0,36.14324,230,13,1,1,12,cyclic_4_1,block_16_1,cyclic_8_1,unroll_4,unroll_2,unroll_2,unroll,unroll_2,unroll_16,unroll_32,unroll,unroll,6.75,0.8978217686341056,False
workload_310.cpp,xczu7ev-ffvc1156-2-e,10.0,85.65634,767,12,1,6,42,cyclic_2_1,block_4_1,cyclic_2_1,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll,15.25,0.6079448845438399,False
workload_311.cpp,xczu7ev-ffvc1156-2-e,10.0,84.53934,887,16,1,3,69,cyclic_64_1,cyclic_8_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_64,unroll_32,pipeline,pipeline_1,22.25,0.48062934009250546,False
