Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,OuterLoop_1,InnerLoop_1_1,Area,Weight,is_pareto
Stencil2D_677.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90797,53,1,1,1,7,cyclic_4_1,block_128_1,unroll_2,unroll_64,2.5,0.959962138674984,False
Stencil2D_678.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12266,417,5,4,11,48,cyclic_16_1,cyclic_2_1,pipeline,pipeline_1,17.0,0.6211527549461638,False
Stencil2D_679.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12516,417,1,1,7,43,block_128_1,block_64_1,pipeline_1,pipeline_1,13.0,0.7060837955492463,False
Stencil2D_680.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90165,72,1,1,1,12,cyclic_2_1,cyclic_2_1,unroll_4,unroll_64,3.75,0.9265989417314294,False
Stencil2D_681.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12266,400,1,1,8,45,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_64,13.75,0.6896771067144315,False
Stencil2D_682.cpp,xczu7ev-ffvc1156-2-e,10.0,10.13785,38,1,1,1,1,cyclic_4_1,cyclic_4_1,unroll_4,pipeline_1,1.0,0.9999986896110649,False
Stencil2D_683.cpp,xczu7ev-ffvc1156-2-e,10.0,10.13722,47,1,1,2,6,cyclic_64_1,cyclic_64_1,unroll_4,pipeline,2.5,0.9563962346691834,False
Stencil2D_684.cpp,xczu7ev-ffvc1156-2-e,10.0,10.13722,39,1,1,1,2,block_128_1,cyclic_2_1,unroll_4,pipeline_1,1.25,0.9931580645975827,False
Stencil2D_685.cpp,xczu7ev-ffvc1156-2-e,10.0,5.1211,385,5,7,15,51,cyclic_8_1,cyclic_32_1,pipeline,pipeline,19.5,0.571312667526677,False
Stencil2D_686.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12079,390,5,2,9,44,cyclic_8_1,cyclic_8_1,pipeline_1,pipeline_1,15.0,1.0,True
Stencil2D_687.cpp,xczu7ev-ffvc1156-2-e,10.0,8.7578,53,1,1,2,8,cyclic_32_1,cyclic_64_1,unroll_2,unroll_64,3.0,0.9464069040392082,False
Stencil2D_688.cpp,xczu7ev-ffvc1156-2-e,10.0,5.1214,386,3,2,9,46,cyclic_4_1,cyclic_8_1,pipeline,unroll_2,15.0,0.6628262040200837,False
Stencil2D_689.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12266,397,1,1,7,43,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_64,13.0,1.0,True
Stencil2D_690.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90118,75,1,1,1,13,cyclic_4_1,cyclic_4_1,unroll_4,unroll_64,4.0,0.9201781181789469,False
Stencil2D_691.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12266,387,1,1,7,43,cyclic_2_1,cyclic_2_1,pipeline,unroll_64,13.0,1.0,True
Stencil2D_692.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12516,370,1,1,8,44,cyclic_2_1,block_128_1,pipeline,unroll_64,13.5,0.6951163159214044,False
Stencil2D_693.cpp,xczu7ev-ffvc1156-2-e,10.0,70.02574,41,1,1,1,2,cyclic_2_1,cyclic_4_1,unroll_8,unroll_2,1.25,0.6650339580216441,False
Stencil2D_694.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12375,364,1,1,7,42,cyclic_2_1,cyclic_2_1,pipeline,unroll_64,12.75,1.0,True
Stencil2D_695.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12281,392,1,14,20,59,cyclic_2_1,cyclic_64_1,pipeline,pipeline_1,23.5,0.4661503266266581,False
Stencil2D_696.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12282,398,1,1,8,44,cyclic_4_1,cyclic_2_1,pipeline_1,pipeline_1,13.5,0.695121974434256,False
Stencil2D_697.cpp,xczu7ev-ffvc1156-2-e,10.0,10.17033,34,2,1,1,1,cyclic_8_1,cyclic_8_1,unroll_2,pipeline,1.25,0.9930544451104666,False
Stencil2D_698.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12532,407,1,1,8,44,cyclic_2_1,block_128_1,pipeline,pipeline,13.5,0.6951159290108317,False
Stencil2D_699.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12031,395,2,15,19,58,cyclic_32_1,cyclic_64_1,pipeline_1,pipeline_1,23.5,0.4661501984449099,False
Stencil2D_700.cpp,xczu7ev-ffvc1156-2-e,10.0,8.89734,137,2,1,2,24,cyclic_2_1,cyclic_16_1,unroll_8,unroll_64,7.25,0.8389588987652721,False
Stencil2D_701.cpp,xczu7ev-ffvc1156-2-e,10.0,10.16498,40,1,1,1,3,cyclic_64_1,block_128_1,unroll_2,pipeline_1,1.5,0.9863866584291162,False
Stencil2D_702.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12141,360,2,1,8,43,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_64,13.5,1.0,True
Stencil2D_703.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12515,410,1,1,8,44,block_128_1,cyclic_2_1,pipeline_1,pipeline_1,13.5,0.6951163401032996,False
Stencil2D_704.cpp,xczu7ev-ffvc1156-2-e,10.0,5.1275,402,1,15,20,59,block_128_1,cyclic_64_1,pipeline,unroll_64,23.75,0.45763150752125636,False
Stencil2D_705.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90149,73,1,1,1,13,cyclic_4_1,block_64_1,unroll_4,unroll_64,4.0,0.9201772393162955,False
Stencil2D_706.cpp,xczu7ev-ffvc1156-2-e,10.0,5.1214,392,6,4,11,49,cyclic_4_1,cyclic_16_1,pipeline_1,pipeline_1,17.5,0.6109872269266828,False
Stencil2D_707.cpp,xczu7ev-ffvc1156-2-e,10.0,10.13785,37,1,1,1,1,cyclic_4_1,cyclic_4_1,unroll_4,pipeline_1,1.0,0.9999986896110649,False
Stencil2D_708.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12188,390,2,1,8,43,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,13.5,0.6951242474834619,False
Stencil2D_709.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09323,41,1,1,1,2,cyclic_2_1,block_64_1,unroll_8,pipeline_1,1.25,0.9932932971738447,False
Stencil2D_710.cpp,xczu7ev-ffvc1156-2-e,10.0,10.17033,38,2,1,1,1,cyclic_8_1,cyclic_8_1,unroll_2,pipeline_1,1.25,0.9930544451104666,False
Stencil2D_711.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90165,77,1,1,2,13,cyclic_64_1,cyclic_2_1,unroll_4,unroll_64,4.25,0.9137784539928907,False
Stencil2D_712.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12516,396,1,1,9,45,cyclic_4_1,block_128_1,pipeline,unroll_64,14.0,0.6842506611300764,False
Stencil2D_713.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12515,397,1,1,8,45,block_128_1,cyclic_4_1,pipeline,pipeline,13.75,0.6896711090629694,False
Stencil2D_714.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12515,398,1,1,8,45,block_128_1,cyclic_4_1,pipeline_1,pipeline_1,13.75,0.6896711090629694,False
Stencil2D_715.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12157,377,2,1,8,43,cyclic_4_1,cyclic_4_1,pipeline,unroll_64,13.5,0.6951249971024772,False
Stencil2D_716.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90766,61,1,1,1,7,block_128_1,cyclic_2_1,unroll_2,unroll_64,2.5,0.9599629942331397,False
Stencil2D_717.cpp,xczu7ev-ffvc1156-2-e,10.0,8.59147,79,1,1,2,13,cyclic_64_1,cyclic_64_1,unroll_4,unroll_64,4.25,1.0,True
Stencil2D_718.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09152,69,1,1,2,10,cyclic_4_1,cyclic_64_1,unroll_16,pipeline_1,3.5,0.929584054151369,False
Stencil2D_719.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12516,393,1,1,8,44,cyclic_2_1,block_128_1,pipeline,pipeline,13.5,0.6951163159214044,False
Stencil2D_720.cpp,xczu7ev-ffvc1156-2-e,10.0,10.17033,35,1,1,1,1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline_1,1.0,0.9997966705810591,False
Stencil2D_721.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12266,385,1,1,8,45,cyclic_4_1,cyclic_2_1,pipeline_1,pipeline,13.75,0.6896771067144315,False
Stencil2D_722.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12141,391,1,15,20,59,cyclic_64_1,cyclic_4_1,pipeline_1,unroll_64,23.75,0.4576312043807611,False
Stencil2D_723.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12023,384,1,15,15,56,cyclic_64_1,cyclic_64_1,pipeline_1,pipeline,21.75,1.0,True
Stencil2D_724.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90118,79,1,1,1,13,cyclic_4_1,cyclic_8_1,unroll_4,unroll_64,4.0,0.9201781181789469,False
Stencil2D_725.cpp,xczu7ev-ffvc1156-2-e,10.0,10.16608,38,1,1,1,1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline,1.0,0.9998231773190648,False
Stencil2D_726.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12515,403,1,1,8,45,block_128_1,cyclic_4_1,pipeline,pipeline_1,13.75,0.6896711090629694,False
Stencil2D_727.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12515,389,1,1,8,44,block_128_1,cyclic_2_1,pipeline,unroll_2,13.5,0.6951163401032996,False
Stencil2D_728.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12141,365,2,1,8,43,cyclic_4_1,cyclic_4_1,pipeline,pipeline_1,13.5,1.0,True
Stencil2D_729.cpp,xczu7ev-ffvc1156-2-e,10.0,151.28038,52,1,1,1,4,cyclic_32_1,cyclic_64_1,unroll_4,unroll_2,1.75,0.33458054497739453,False
Stencil2D_730.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90149,80,1,1,2,13,cyclic_2_1,cyclic_64_1,unroll_4,unroll_64,4.25,0.9137789075703556,False
Stencil2D_731.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90149,82,1,1,1,13,cyclic_4_1,cyclic_2_1,unroll_4,unroll_64,4.0,0.9201772393162955,False
Stencil2D_732.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12328,379,1,1,8,44,cyclic_2_1,cyclic_4_1,pipeline,pipeline_1,13.5,0.6951208620850525,False
Stencil2D_733.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12141,385,1,15,20,59,cyclic_64_1,cyclic_4_1,pipeline_1,pipeline_1,23.75,0.4576312043807611,False
Stencil2D_734.cpp,xczu7ev-ffvc1156-2-e,10.0,10.13754,39,1,1,1,2,cyclic_4_1,cyclic_8_1,unroll_4,pipeline_1,1.25,0.9931570706780862,False
Stencil2D_735.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12375,385,1,15,20,59,cyclic_64_1,cyclic_2_1,pipeline,unroll_64,23.75,0.45763132140284757,False
Stencil2D_736.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12392,391,1,1,8,44,cyclic_4_1,cyclic_2_1,pipeline,pipeline_1,13.5,0.6951193144622375,False
Stencil2D_737.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12515,397,2,2,9,46,block_128_1,cyclic_8_1,pipeline_1,pipeline_1,14.75,0.6681383967616842,False
Stencil2D_738.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90165,75,1,1,1,12,cyclic_4_1,cyclic_8_1,unroll_4,unroll_64,3.75,0.9265989417314294,False
Stencil2D_739.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09291,44,1,1,1,3,cyclic_4_1,cyclic_2_1,unroll_8,pipeline,1.5,0.9866092906587939,False
Stencil2D_740.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09823,51,1,1,1,6,cyclic_4_1,cyclic_64_1,unroll_8,pipeline_1,2.25,0.9631454722332407,False
Stencil2D_741.cpp,xczu7ev-ffvc1156-2-e,10.0,8.89781,129,1,1,3,24,cyclic_2_1,cyclic_64_1,unroll_8,unroll_64,7.25,0.8389576011187421,False
Stencil2D_742.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12156,377,3,2,9,45,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_64,14.75,0.6681469162527581,False
Stencil2D_743.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12516,395,5,4,11,48,cyclic_16_1,block_128_1,pipeline,pipeline_1,17.0,0.6211470374874644,False
Stencil2D_744.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12313,394,1,1,8,44,cyclic_4_1,cyclic_2_1,pipeline_1,pipeline_1,13.5,0.6951212248080504,False
Stencil2D_745.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12801,375,1,1,7,42,cyclic_2_1,cyclic_2_1,pipeline,pipeline_1,12.75,0.7115989528974906,False
Stencil2D_746.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90149,79,1,1,1,12,cyclic_8_1,cyclic_4_1,unroll_4,unroll_64,3.75,0.9265993950437169,False
Stencil2D_747.cpp,xczu7ev-ffvc1156-2-e,10.0,10.16545,39,1,1,1,1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline_1,1.0,0.9998271065863956,False
Stencil2D_748.cpp,xczu7ev-ffvc1156-2-e,10.0,10.16498,42,1,1,1,3,cyclic_64_1,block_64_1,unroll_2,pipeline_1,1.5,0.9863866584291162,False
Stencil2D_749.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09152,49,1,1,1,4,cyclic_2_1,cyclic_2_1,unroll_16,pipeline_1,1.75,0.9787627354108125,False
Stencil2D_750.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12281,387,3,2,9,46,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,15.0,0.6628228709683479,False
Stencil2D_751.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12515,395,1,15,20,60,block_128_1,cyclic_64_1,pipeline,unroll_64,24.0,0.44921258072279124,False
Stencil2D_752.cpp,xczu7ev-ffvc1156-2-e,10.0,8.74797,123,1,1,3,24,cyclic_64_1,cyclic_32_1,unroll_8,unroll_64,7.25,0.8393707727147827,False
Stencil2D_753.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12515,403,1,1,8,44,block_128_1,cyclic_2_1,pipeline,unroll_64,13.5,0.6951163401032996,False
Stencil2D_754.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90134,79,1,1,1,12,cyclic_2_1,cyclic_4_1,unroll_4,unroll_64,3.75,0.9265998200211782,False
Stencil2D_755.cpp,xczu7ev-ffvc1156-2-e,10.0,8.58728,126,1,1,3,25,cyclic_64_1,cyclic_64_1,unroll_8,unroll_64,7.5,1.0,True
Stencil2D_756.cpp,xczu7ev-ffvc1156-2-e,10.0,10.16498,40,1,1,1,2,cyclic_4_1,cyclic_8_1,unroll_2,pipeline_1,1.25,0.9930712948865065,False
Stencil2D_757.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12282,381,1,1,7,43,cyclic_2_1,cyclic_2_1,pipeline,unroll_64,13.0,0.706089494388185,False
Stencil2D_758.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12625,385,1,1,7,42,block_128_1,block_128_1,pipeline,unroll_64,12.75,0.7116032409444931,False
Stencil2D_759.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12312,381,1,1,8,44,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_64,13.5,0.6951212489895687,False
Stencil2D_760.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12629,364,2,1,8,42,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_2,13.25,0.7005841447236792,False
Stencil2D_761.cpp,xczu7ev-ffvc1156-2-e,10.0,37.52574,46,1,1,1,3,cyclic_2_1,block_64_1,unroll_8,unroll_4,1.5,0.8361927332977604,False
Stencil2D_762.cpp,xczu7ev-ffvc1156-2-e,10.0,12.90133,59,1,1,1,7,cyclic_4_1,cyclic_2_1,unroll_4,unroll_32,2.5,0.947123366583809,False
Stencil2D_763.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12625,380,2,2,9,45,block_128_1,cyclic_8_1,pipeline,unroll_64,14.5,0.6734816945787677,False
Stencil2D_764.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12282,386,1,1,7,43,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline,13.0,0.706089494388185,False
Stencil2D_765.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12141,390,1,15,20,59,cyclic_64_1,cyclic_4_1,pipeline_1,pipeline,23.75,0.4576312043807611,False
Stencil2D_766.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12516,392,1,1,9,45,cyclic_4_1,block_128_1,pipeline,unroll_2,14.0,0.6842506611300764,False
Stencil2D_767.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12266,400,1,15,20,60,cyclic_64_1,cyclic_2_1,pipeline,pipeline,24.0,0.4492124593070801,False
Stencil2D_768.cpp,xczu7ev-ffvc1156-2-e,10.0,8.89734,144,1,1,2,24,cyclic_2_1,cyclic_4_1,unroll_8,unroll_64,7.0,0.8450585317037006,False
Stencil2D_769.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12531,394,1,1,7,43,block_128_1,cyclic_2_1,pipeline,pipeline_1,13.0,0.7060834302353656,False
Stencil2D_770.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13018,392,1,1,8,43,block_128_1,cyclic_2_1,pipeline_1,pipeline_1,13.25,0.7005747039822691,False
Stencil2D_771.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09291,43,1,1,1,3,cyclic_2_1,cyclic_2_1,unroll_8,pipeline,1.5,0.9866092906587939,False
Stencil2D_772.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12532,392,1,1,8,45,cyclic_4_1,block_128_1,pipeline,pipeline,13.75,0.6896706995041614,False
Stencil2D_773.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12079,379,5,2,9,44,cyclic_8_1,cyclic_8_1,pipeline_1,pipeline,15.0,1.0,True
Stencil2D_774.cpp,xczu7ev-ffvc1156-2-e,10.0,8.59382,74,1,1,3,13,cyclic_64_1,cyclic_64_1,unroll_4,unroll_64,4.5,0.9082751496888095,False
Stencil2D_775.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12625,397,1,1,9,45,cyclic_4_1,block_128_1,pipeline,pipeline_1,14.0,0.6842480447023205,False
Stencil2D_776.cpp,xczu7ev-ffvc1156-2-e,10.0,8.89734,134,1,1,2,24,block_64_1,block_128_1,unroll_8,unroll_64,7.0,0.8450585317037006,False
Stencil2D_777.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12078,384,2,15,20,58,cyclic_8_1,cyclic_64_1,pipeline_1,unroll_2,23.75,0.45763117275871945,False
Stencil2D_778.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12173,379,2,1,8,42,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,13.25,1.0,True
Stencil2D_779.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12516,384,1,15,20,58,cyclic_2_1,cyclic_64_1,pipeline_1,pipeline_1,23.5,0.4661504463073425,False
Stencil2D_780.cpp,xczu7ev-ffvc1156-2-e,10.0,8.89766,132,1,1,2,24,cyclic_2_1,block_64_1,unroll_8,unroll_64,7.0,0.8450576454323775,False
Stencil2D_781.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12266,405,1,1,7,43,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,13.0,1.0,True
Stencil2D_782.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09307,43,1,1,1,2,cyclic_2_1,block_128_1,unroll_8,pipeline_1,1.25,1.0,True
Stencil2D_783.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90985,56,1,1,2,7,block_128_1,cyclic_64_1,unroll_2,unroll_64,2.75,0.9529587816718582,False
Stencil2D_784.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12515,390,1,1,8,44,block_128_1,cyclic_2_1,pipeline,pipeline,13.5,0.6951163401032996,False
Stencil2D_785.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12023,376,1,15,15,56,cyclic_64_1,cyclic_64_1,pipeline_1,unroll_2,21.75,1.0,True
Stencil2D_786.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12282,370,1,1,7,43,cyclic_2_1,cyclic_2_1,pipeline,unroll_4,13.0,0.706089494388185,False
Stencil2D_787.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12516,382,1,15,20,60,cyclic_64_1,block_128_1,pipeline,unroll_64,24.0,0.4492125812090296,False
Stencil2D_788.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12078,363,2,15,20,58,cyclic_8_1,cyclic_64_1,pipeline_1,pipeline_1,23.75,0.45763117275871945,False
Stencil2D_789.cpp,xczu7ev-ffvc1156-2-e,10.0,10.16545,39,1,1,1,1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,1.0,0.9998271065863956,False
Stencil2D_790.cpp,xczu7ev-ffvc1156-2-e,10.0,70.02542,43,1,1,1,3,block_128_1,block_128_1,unroll_8,unroll_2,1.5,0.6647134785491188,False
Stencil2D_791.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09291,46,2,1,1,4,cyclic_8_1,cyclic_8_1,unroll_8,pipeline_1,2.0,0.9709425381790946,False
Stencil2D_792.cpp,xczu7ev-ffvc1156-2-e,10.0,8.89734,139,1,1,2,25,cyclic_8_1,cyclic_2_1,unroll_8,unroll_64,7.25,0.8389588987652721,False
Stencil2D_793.cpp,xczu7ev-ffvc1156-2-e,10.0,8.89734,140,1,1,2,25,cyclic_4_1,cyclic_2_1,unroll_8,unroll_64,7.25,0.8389588987652721,False
Stencil2D_794.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12079,376,2,15,20,58,cyclic_64_1,cyclic_8_1,pipeline,unroll_64,23.75,0.4576311732610414,False
Stencil2D_795.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12141,378,2,1,8,43,cyclic_4_1,cyclic_4_1,pipeline,unroll_64,13.5,1.0,True
Stencil2D_796.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13051,384,1,1,8,43,cyclic_2_1,block_128_1,pipeline,pipeline_1,13.25,0.7005739030834163,False
Stencil2D_797.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12625,389,1,1,7,42,block_128_1,block_128_1,pipeline,pipeline,12.75,0.7116032409444931,False
Stencil2D_798.cpp,xczu7ev-ffvc1156-2-e,10.0,10.13785,40,1,1,1,1,cyclic_2_1,cyclic_2_1,unroll_4,pipeline_1,1.0,0.9999986896110649,False
Stencil2D_799.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12516,401,1,1,8,44,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,13.5,0.6951163159214044,False
Stencil2D_800.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12281,386,1,1,8,44,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline,13.5,0.6951219986157169,False
Stencil2D_801.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12522,396,1,30,28,72,cyclic_64_1,cyclic_128_1,pipeline_1,unroll_2,32.75,0.21771976963879736,False
Stencil2D_802.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12282,386,1,1,8,45,cyclic_4_1,cyclic_2_1,pipeline,pipeline_1,13.75,0.6896767214937524,False
Stencil2D_803.cpp,xczu7ev-ffvc1156-2-e,10.0,8.9059,80,1,1,1,12,cyclic_4_1,cyclic_2_1,unroll_4,unroll_64,3.75,0.9265868994920876,False
Stencil2D_804.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12281,385,1,14,20,59,cyclic_2_1,cyclic_64_1,pipeline_1,pipeline,23.5,0.4661503266266581,False
Stencil2D_805.cpp,xczu7ev-ffvc1156-2-e,10.0,8.89734,132,1,1,3,25,cyclic_4_1,cyclic_64_1,unroll_8,unroll_64,7.5,0.8328842080375408,False
Stencil2D_806.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12265,391,1,1,8,45,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,13.75,0.6896771307885287,False
Stencil2D_807.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12625,384,1,1,7,42,block_128_1,block_64_1,pipeline,unroll_64,12.75,0.7116032409444931,False
Stencil2D_808.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13002,401,1,1,8,44,block_128_1,cyclic_2_1,pipeline,unroll_2,13.5,0.6951045633008294,False
Stencil2D_809.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12266,381,1,15,20,60,cyclic_64_1,cyclic_2_1,pipeline,unroll_2,24.0,0.4492124593070801,False
Stencil2D_810.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09307,44,1,1,1,2,cyclic_2_1,block_128_1,unroll_8,pipeline,1.25,1.0,True
Stencil2D_811.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12625,386,1,1,7,42,block_128_1,block_128_1,pipeline_1,unroll_64,12.75,0.7116032409444931,False
Stencil2D_812.cpp,xczu7ev-ffvc1156-2-e,10.0,8.9075,59,1,1,1,7,cyclic_2_1,cyclic_2_1,unroll_2,unroll_64,2.5,1.0,True
Stencil2D_813.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12297,387,1,1,8,44,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,13.5,0.6951216117121212,False
Stencil2D_814.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12522,385,1,30,28,72,cyclic_64_1,cyclic_128_1,pipeline_1,pipeline_1,32.75,0.21771976963879736,False
Stencil2D_815.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12079,362,5,2,9,44,cyclic_8_1,cyclic_8_1,pipeline,pipeline,15.0,1.0,True
Stencil2D_816.cpp,xczu7ev-ffvc1156-2-e,10.0,8.75149,72,1,1,2,14,cyclic_64_1,cyclic_32_1,unroll_4,unroll_64,4.5,0.9078318185706532,False
Stencil2D_818.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09291,45,2,1,1,4,cyclic_8_1,cyclic_8_1,unroll_8,pipeline,2.0,0.9709425381790946,False
Stencil2D_819.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90149,75,1,1,2,13,cyclic_8_1,cyclic_64_1,unroll_4,unroll_64,4.25,0.9137789075703556,False
Stencil2D_820.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90102,78,1,1,1,13,block_128_1,cyclic_4_1,unroll_4,unroll_64,4.0,0.9201785717813451,False
Stencil2D_821.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12281,380,1,1,8,44,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,13.5,0.6951219986157169,False
Stencil2D_822.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12516,391,1,1,9,45,cyclic_4_1,block_128_1,pipeline_1,unroll_64,14.0,0.6842506611300764,False
Stencil2D_823.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12516,393,1,1,8,44,cyclic_2_1,block_128_1,pipeline,unroll_4,13.5,0.6951163159214044,False
Stencil2D_824.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12516,406,1,1,7,43,block_128_1,block_128_1,pipeline,unroll_64,13.0,0.7060837955492463,False
Stencil2D_825.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12625,391,1,1,8,43,block_128_1,cyclic_2_1,pipeline_1,unroll_64,13.25,0.7005842417992065,False
