Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Area,Weight,is_pareto
workload_3713.cpp,xcu200-fsgd2104-2-e,10.0,6.70992,104,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_32,1.25,0.9752215283675325,False
workload_3714.cpp,xcu200-fsgd2104-2-e,10.0,13.46856,81,1,1,1,1,cyclic_4_1,block_4_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_8_1,block_64_1,complete_1,unroll_4,pipeline_1,unroll_16,unroll_32,1.0,0.9137579108631615,False
workload_3715.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,103,1,1,1,2,cyclic_4_1,block_4_1,block_4_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_2,1.25,1.0,True
workload_3716.cpp,xcu200-fsgd2104-2-e,10.0,8.59432,58,1,1,1,1,cyclic_4_1,block_4_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1.0,0.9999535893325068,False
workload_3717.cpp,xcu200-fsgd2104-2-e,10.0,19.78413,60,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_2,unroll_2,1.0,0.8085259443180535,False
workload_3718.cpp,xcu200-fsgd2104-2-e,10.0,8.59437,64,1,1,1,1,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,block_64_1,complete_1,unroll_4,pipeline_1,unroll_2,pipeline_1,1.0,0.9999526828860716,False
workload_3719.cpp,xcu200-fsgd2104-2-e,10.0,14.4004,70,1,1,1,1,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,block_8_1,block_64_1,complete_1,unroll_4,pipeline_1,unroll_8,unroll_8,1.0,0.8977732818366571,False
workload_3720.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,102,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_8,1.25,1.0,True
workload_3721.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,105,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_16_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_4,unroll_2,1.25,1.0,True
workload_3722.cpp,xcu200-fsgd2104-2-e,10.0,14.42865,63,1,1,1,1,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,block_32_1,complete_1,unroll_4,pipeline,unroll_2,unroll_8,1.0,0.8972911622672303,False
workload_3723.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,104,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,1.0,True
workload_3724.cpp,xcu200-fsgd2104-2-e,10.0,6.70897,102,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_16,1.25,0.9752219148741327,False
workload_3725.cpp,xcu200-fsgd2104-2-e,10.0,6.96397,102,1,1,1,2,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_2,1.25,0.9750584779861763,False
workload_3726.cpp,xcu200-fsgd2104-2-e,10.0,6.7102,104,1,1,1,2,cyclic_4_1,block_4_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,block_16_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_32,1.25,0.9752214141520784,False
workload_3727.cpp,xcu200-fsgd2104-2-e,10.0,19.77197,68,1,1,1,1,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,block_64_1,complete_1,unroll_16,pipeline_1,unroll_2,unroll_2,1.0,0.8087215599784227,False
workload_3728.cpp,xcu200-fsgd2104-2-e,10.0,6.71921,102,1,1,1,2,cyclic_4_1,block_2_1,block_8_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,1.25,0.9752176663201085,False
workload_3729.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,106,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_4_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_2,1.25,1.0,True
workload_3730.cpp,xcu200-fsgd2104-2-e,10.0,14.42865,63,1,1,1,1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,block_32_1,complete_1,unroll_4,pipeline,unroll_2,unroll_8,1.0,0.8972911622672303,False
workload_3731.cpp,xcu200-fsgd2104-2-e,10.0,6.96392,106,1,1,1,2,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_8,1.25,0.9750585225361194,False
workload_3732.cpp,xcu200-fsgd2104-2-e,10.0,6.73968,102,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline,unroll_8,pipeline_1,1.25,0.9752086246734593,False
workload_3733.cpp,xcu200-fsgd2104-2-e,10.0,8.59176,64,1,1,1,1,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,1.0,1.0,True
workload_3734.cpp,xcu200-fsgd2104-2-e,10.0,6.7906,104,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_2,1.25,0.9751828952717118,False
workload_3735.cpp,xcu200-fsgd2104-2-e,10.0,8.59176,61,1,1,1,1,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,block_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,1.0,1.0,True
workload_3736.cpp,xcu200-fsgd2104-2-e,10.0,19.77384,59,1,1,1,1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_2,1.0,0.808691475879119,False
workload_3737.cpp,xcu200-fsgd2104-2-e,10.0,8.60204,107,1,1,1,2,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,block_2_1,block_128_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_32,pipeline_1,1.25,0.9695436754223684,False
workload_3738.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,105,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,1.0,True
workload_3739.cpp,xcu200-fsgd2104-2-e,10.0,6.7192,146,1,1,1,3,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,block_128_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_32,1.5,0.9425814947541258,False
workload_3740.cpp,xcu200-fsgd2104-2-e,10.0,8.59176,62,1,1,1,1,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,1.0,1.0,True
workload_3741.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,105,1,1,1,2,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,1.0,True
workload_3742.cpp,xcu200-fsgd2104-2-e,10.0,14.39784,68,1,1,1,1,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_4,unroll_8,1.0,0.8978169784570997,False
workload_3743.cpp,xcu200-fsgd2104-2-e,10.0,6.71192,104,1,1,1,2,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_64_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,0.9752207095669512,False
workload_3744.cpp,xcu200-fsgd2104-2-e,10.0,14.39789,64,1,1,1,1,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,block_4_1,cyclic_2_1,block_4_1,block_4_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_2,unroll_8,1.0,0.8978161249960237,False
workload_3745.cpp,xcu200-fsgd2104-2-e,10.0,6.70897,102,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_4_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,1.25,0.9752219148741327,False
workload_3746.cpp,xcu200-fsgd2104-2-e,10.0,8.59176,61,1,1,1,1,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_32,pipeline_1,1.0,1.0,True
workload_3747.cpp,xcu200-fsgd2104-2-e,10.0,8.59176,61,1,1,1,1,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,cyclic_4_1,block_64_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,1.0,1.0,True
workload_3748.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,104,1,1,1,2,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,1.25,1.0,True
workload_3749.cpp,xcu200-fsgd2104-2-e,10.0,6.96392,104,1,1,1,2,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_8,1.25,0.9750585225361194,False
workload_3750.cpp,xcu200-fsgd2104-2-e,10.0,8.60917,64,1,1,1,1,cyclic_4_1,block_8_1,block_2_1,cyclic_4_1,block_8_1,cyclic_2_1,block_2_1,cyclic_4_1,block_16_1,complete_1,unroll_4,pipeline_1,unroll_2,pipeline_1,1.0,0.9996843948069297,False
workload_3751.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,105,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_8,1.25,1.0,True
workload_3752.cpp,xcu200-fsgd2104-2-e,10.0,6.71916,106,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,0.9752176875074426,False
workload_3753.cpp,xcu200-fsgd2104-2-e,10.0,14.4004,67,1,1,1,1,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_8,unroll_8,1.0,0.8977732818366571,False
workload_3754.cpp,xcu200-fsgd2104-2-e,10.0,19.77384,60,1,1,1,1,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,cyclic_4_1,block_64_1,complete_1,unroll_4,pipeline_1,unroll_8,unroll_2,1.0,0.808691475879119,False
workload_3755.cpp,xcu200-fsgd2104-2-e,10.0,6.7202,149,1,1,1,3,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,block_128_1,block_2_1,block_16_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1.5,0.9425851535772107,False
workload_3756.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,96,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,1.25,1.0,True
workload_3757.cpp,xcu200-fsgd2104-2-e,10.0,8.59176,61,1,1,1,1,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_32,pipeline_1,1.0,1.0,True
workload_3758.cpp,xcu200-fsgd2104-2-e,10.0,14.39784,63,1,1,1,1,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_16,unroll_8,1.0,0.8978169784570997,False
workload_3759.cpp,xcu200-fsgd2104-2-e,10.0,6.71192,103,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,cyclic_4_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,1.25,0.9752207095669512,False
workload_3760.cpp,xcu200-fsgd2104-2-e,10.0,6.71192,106,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_16_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_4,unroll_2,1.25,0.9752207095669512,False
workload_3761.cpp,xcu200-fsgd2104-2-e,10.0,6.7906,106,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_8,1.25,0.9751828952717118,False
workload_3762.cpp,xcu200-fsgd2104-2-e,10.0,6.71916,126,1,1,1,3,cyclic_4_1,block_2_1,block_4_1,block_128_1,block_4_1,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,1.5,0.9425813482766888,False
workload_3763.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,104,1,1,1,2,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,1.0,True
workload_3764.cpp,xcu200-fsgd2104-2-e,10.0,6.96392,103,1,1,1,2,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,0.9750585225361194,False
workload_3765.cpp,xcu200-fsgd2104-2-e,10.0,6.96392,102,1,1,1,2,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_4,unroll_2,1.25,0.9750585225361194,False
workload_3766.cpp,xcu200-fsgd2104-2-e,10.0,6.71192,103,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,0.9752207095669512,False
workload_3767.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,101,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,1.25,1.0,True
workload_3768.cpp,xcu200-fsgd2104-2-e,10.0,6.71916,104,1,1,1,2,cyclic_4_1,block_2_1,block_16_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,1.25,0.9752176875074426,False
workload_3769.cpp,xcu200-fsgd2104-2-e,10.0,8.59176,62,1,1,1,1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_32,pipeline_1,1.0,1.0,True
workload_3770.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,102,1,1,1,2,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,1.0,True
workload_3771.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,104,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_8,1.25,1.0,True
workload_3772.cpp,xcu200-fsgd2104-2-e,10.0,10.83432,109,3,1,1,2,block_128_1,block_2_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,1.75,0.892939221413644,False
workload_3773.cpp,xcu200-fsgd2104-2-e,10.0,8.58989,70,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,block_64_1,complete_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1.25,0.9696228714908725,False
workload_3774.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,104,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1.25,1.0,True
workload_3775.cpp,xcu200-fsgd2104-2-e,10.0,13.466,84,1,1,1,1,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_32,1.0,0.9138020430714023,False
workload_3776.cpp,xcu200-fsgd2104-2-e,10.0,6.96392,105,1,1,1,2,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_8,1.25,0.9750585225361194,False
workload_3777.cpp,xcu200-fsgd2104-2-e,10.0,6.70897,104,1,1,1,2,cyclic_4_1,block_4_1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,1.25,0.9752219148741327,False
workload_3778.cpp,xcu200-fsgd2104-2-e,10.0,14.42865,63,1,1,1,1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_4,pipeline,unroll_2,unroll_8,1.0,0.8972911622672303,False
workload_3779.cpp,xcu200-fsgd2104-2-e,10.0,14.40045,66,1,1,1,1,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_2,unroll_8,1.0,0.8977724283989537,False
workload_3780.cpp,xcu200-fsgd2104-2-e,10.0,14.40045,66,1,1,1,1,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_4_1,block_16_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_2,unroll_8,1.0,0.8977724283989537,False
workload_3781.cpp,xcu200-fsgd2104-2-e,10.0,19.77384,64,1,1,1,1,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_2,1.0,0.808691475879119,False
workload_3782.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,103,1,1,1,2,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_2,1.25,1.0,True
workload_3783.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,103,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_2,1.25,1.0,True
workload_3784.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,103,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_32,1.25,1.0,True
workload_3785.cpp,xcu200-fsgd2104-2-e,10.0,6.71192,103,1,1,1,2,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_8,1.25,0.9752207095669512,False
workload_3786.cpp,xcu200-fsgd2104-2-e,10.0,14.39789,62,1,1,1,1,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_2,unroll_8,1.0,0.8978161249960237,False
workload_3787.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,103,1,1,1,2,cyclic_4_1,block_4_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,1.0,True
workload_3788.cpp,xcu200-fsgd2104-2-e,10.0,19.77192,76,1,1,1,1,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_16,pipeline_1,unroll_8,unroll_2,1.0,0.8087223643748693,False
workload_3789.cpp,xcu200-fsgd2104-2-e,10.0,8.59181,57,1,1,1,1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,cyclic_4_1,block_64_1,complete_1,unroll_4,pipeline_1,unroll_2,pipeline_1,1.0,0.9999990935301926,False
workload_3790.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,102,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,1.0,True
workload_3791.cpp,xcu200-fsgd2104-2-e,10.0,6.96392,100,1,1,1,2,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,0.9750585225361194,False
workload_3792.cpp,xcu200-fsgd2104-2-e,10.0,8.59176,59,1,1,1,1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_32,pipeline_1,1.0,1.0,True
workload_3793.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,100,1,1,1,2,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,1.0,True
workload_3794.cpp,xcu200-fsgd2104-2-e,10.0,6.96392,97,1,1,1,2,cyclic_2_1,block_4_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_2,1.25,0.9750585225361194,False
workload_3796.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,100,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_8,1.25,1.0,True
workload_3797.cpp,xcu200-fsgd2104-2-e,10.0,6.96392,104,1,1,1,2,cyclic_2_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_2,1.25,0.9750585225361194,False
workload_3798.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,105,1,1,1,2,cyclic_4_1,block_4_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1.25,1.0,True
workload_3799.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,105,1,1,1,2,cyclic_4_1,block_4_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1.25,1.0,True
workload_3800.cpp,xcu200-fsgd2104-2-e,10.0,6.70892,106,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_8,1.25,1.0,True
workload_3801.cpp,xcu200-fsgd2104-2-e,10.0,6.71916,109,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_8_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_32,1.25,0.9752176875074426,False
workload_3802.cpp,xcu200-fsgd2104-2-e,10.0,8.59053,75,1,1,1,2,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,cyclic_4_1,complete_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1.25,0.9696187161013564,False
