Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,Area,Weight,is_pareto
workload_205.cpp,xczu7ev-ffvc1156-2-e,10.0,32.53775,73,12,1,1,9,cyclic_2_1,block_32_1,block_4_1,cyclic_8_1,unroll_4,unroll_2,unroll_4,pipeline,5.75,0.9234633876119741,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43759,78,10,1,1,11,block_2_1,cyclic_16_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_8,pipeline,pipeline_1,5.75,0.927645110492359,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42967,175,11,1,2,24,block_4_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_64,pipeline_1,9.5,0.8500060935421753,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10.0,32.46815,81,16,1,1,10,cyclic_2_1,cyclic_16_1,block_2_1,block_16_1,unroll_2,unroll_8,unroll_8,pipeline,7.0,0.9005923090085187,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43747,68,10,1,1,8,block_2_1,block_2_1,cyclic_64_1,block_2_1,unroll_4,unroll_4,pipeline,pipeline_1,5.0,0.94446521655798,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10.0,32.37643,89,17,1,1,11,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_32_1,unroll_4,unroll_32,pipeline,unroll_8,7.5,0.8934815579192004,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10.0,32.55059,69,21,1,1,9,cyclic_4_1,cyclic_2_1,block_32_1,block_2_1,unroll_2,unroll_2,unroll_4,pipeline,8.0,0.8770818608113985,False
workload_212.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43759,61,10,1,1,6,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_8,pipeline,pipeline_1,4.5,0.9525129590667236,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10.0,38.01603,75,12,1,1,10,block_32_1,cyclic_2_1,block_4_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_2,6.0,0.6608073187014067,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10.0,31.72477,325,18,1,1,55,block_2_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll,unroll,unroll_16,pipeline_1,18.75,0.6280855139301386,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42751,155,16,1,2,13,block_2_1,cyclic_64_1,cyclic_4_1,cyclic_128_1,unroll_2,unroll_16,pipeline,pipeline_1,8.0,0.8813268077681876,False
workload_216.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42727,65,27,1,1,6,cyclic_4_1,block_128_1,block_4_1,cyclic_4_1,unroll_2,unroll_4,pipeline_1,pipeline,8.75,0.865800993772342,False
workload_217.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42961,741,15,1,10,87,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,unroll_8,unroll_4,unroll_64,pipeline,28.25,0.34804242069204017,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43801,228,11,1,2,29,block_2_1,block_32_1,cyclic_64_1,cyclic_8_1,unroll_8,unroll_32,pipeline,pipeline_1,10.75,0.8242403896901582,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43217,275,11,1,6,45,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_4,unroll_32,pipeline,15.75,0.7240726452198802,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10.0,32.47821,109,14,1,1,13,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_16_1,unroll_8,unroll_2,unroll_4,pipeline,7.25,0.8950761695653671,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10.0,32.46781,192,12,1,3,30,block_2_1,cyclic_2_1,block_4_1,cyclic_4_1,unroll_8,unroll_2,unroll_16,unroll_4,11.5,0.8082168576601215,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10.0,32.87343,66,11,1,1,4,cyclic_2_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,unroll_16,pipeline_1,unroll_16,4.25,0.939880633054088,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43743,216,17,1,1,30,cyclic_2_1,block_64_1,block_4_1,block_2_1,unroll_2,unroll_8,unroll_32,pipeline,12.25,0.794140042439321,False
workload_224.cpp,xczu7ev-ffvc1156-2-e,10.0,32.36233,469,15,1,3,33,block_2_1,cyclic_16_1,cyclic_16_1,cyclic_128_1,unroll_8,unroll_32,pipeline_1,unroll_64,13.0,0.7814529500703262,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42751,165,16,1,2,13,block_2_1,cyclic_64_1,block_2_1,cyclic_128_1,unroll_2,unroll_16,pipeline_1,pipeline_1,8.0,0.8813268077681876,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10.0,31.80208,1592,28,1,5,85,block_4_1,block_32_1,block_32_1,cyclic_8_1,unroll_8,unroll,unroll_16,unroll_8,29.75,0.31414751555584597,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10.0,31.6504,596,18,1,2,82,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_32_1,unroll_8,unroll,unroll_64,unroll_8,25.75,0.4122147466553835,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10.0,32.45773,176,11,1,3,28,block_2_1,block_2_1,cyclic_64_1,cyclic_8_1,unroll_8,unroll_2,unroll_16,pipeline_1,10.75,0.8236353365467957,False
workload_230.cpp,xczu7ev-ffvc1156-2-e,10.0,31.8328,815,27,1,5,59,block_4_1,block_32_1,block_32_1,cyclic_4_1,unroll_8,unroll,unroll_8,unroll_8,23.0,0.490230151508927,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43731,69,12,1,1,5,cyclic_2_1,block_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_4,pipeline_1,unroll_8,4.75,0.9487322997724698,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43741,630,12,1,2,30,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_128_1,unroll_8,unroll_2,pipeline_1,pipeline,11.25,0.8141578116425559,False
workload_235.cpp,xczu7ev-ffvc1156-2-e,10.0,32.60399,290,16,1,3,42,block_32_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,unroll_2,unroll_16,unroll_64,pipeline_1,15.5,0.7257342869409397,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10.0,32.44406,536,20,1,3,53,block_2_1,cyclic_16_1,cyclic_16_1,cyclic_16_1,unroll,unroll_32,unroll_4,unroll_64,19.25,0.6078262014842585,False
workload_237.cpp,xczu7ev-ffvc1156-2-e,10.0,32.64249,1664,23,1,7,97,block_16_1,block_32_1,block_32_1,cyclic_8_1,unroll_8,unroll_32,unroll_16,unroll_8,32.0,0.26632708110334147,False
workload_238.cpp,xczu7ev-ffvc1156-2-e,10.0,32.04806,70,15,1,1,5,block_16_1,block_32_1,cyclic_8_1,cyclic_16_1,unroll_2,unroll,pipeline,unroll_8,5.5,0.9484394600417773,False
workload_239.cpp,xczu7ev-ffvc1156-2-e,10.0,32.70423,63,12,1,1,7,block_32_1,cyclic_16_1,block_4_1,block_2_1,unroll_2,unroll_4,unroll_4,pipeline_1,5.25,0.9270472896562092,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10.0,36.70803,91,11,1,1,12,cyclic_32_1,block_2_1,cyclic_64_1,cyclic_8_1,unroll_2,unroll_2,unroll_4,pipeline_1,6.25,0.7179010447622965,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43223,96,11,1,1,13,block_4_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_32,pipeline_1,6.5,0.9123297693546716,False
workload_242.cpp,xczu7ev-ffvc1156-2-e,10.0,31.88662,147,17,1,2,24,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_32_1,unroll_2,unroll,unroll_64,unroll_8,11.0,0.8353003062777896,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10.0,32.55059,58,21,1,1,5,cyclic_4_1,cyclic_4_1,block_32_1,block_2_1,unroll_2,unroll_2,unroll_4,pipeline,7.0,0.8975443486197968,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43801,339,15,1,2,31,cyclic_4_1,block_4_1,cyclic_64_1,cyclic_32_1,unroll_8,unroll_32,pipeline_1,pipeline_1,12.25,0.7941229965513357,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10.0,36.20939,470,15,1,2,11,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_128_1,unroll_4,unroll_32,pipeline_1,unroll_8,7.25,0.7293049652013075,False
workload_246.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43969,427,11,1,4,45,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_8,unroll_4,unroll_64,unroll_8,15.25,0.735450976892409,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42731,56,11,1,1,2,cyclic_2_1,cyclic_2_1,block_4_1,block_2_1,unroll_4,unroll_8,pipeline_1,pipeline,3.75,0.9719554232644364,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10.0,31.84304,315,12,1,1,39,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_8,unroll,unroll_16,unroll_8,13.25,0.7908827548814396,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10.0,31.7719,64,13,1,1,4,block_2_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll,pipeline,pipeline_1,4.75,0.9764395386309219,False
workload_251.cpp,xczu7ev-ffvc1156-2-e,10.0,32.26349,84,26,1,1,13,block_2_1,block_128_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_2,pipeline,pipeline_1,10.25,0.8397581238625088,False
workload_252.cpp,xczu7ev-ffvc1156-2-e,10.0,32.54039,61,13,1,1,6,cyclic_4_1,block_32_1,block_4_1,block_4_1,unroll_2,unroll_4,unroll_4,pipeline,5.25,0.9346478656744481,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10.0,33.86753,501,10,1,3,30,block_2_1,block_2_1,cyclic_64_1,block_2_1,unroll_8,unroll_4,unroll_16,unroll_8,11.0,0.7718158955960231,False
workload_254.cpp,xczu7ev-ffvc1156-2-e,10.0,31.93554,66,11,1,1,5,block_2_1,block_32_1,block_2_1,block_2_1,unroll_4,unroll,pipeline,pipeline,4.5,0.9762282436865157,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10.0,36.54431,75,10,1,1,9,block_2_1,block_4_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_8,pipeline,unroll_2,5.25,0.7381475960941942,False
workload_256.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42947,139,11,1,3,22,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_64,unroll_8,9.25,0.8551821207346345,False
workload_257.cpp,xczu7ev-ffvc1156-2-e,10.0,32.45791,74,14,1,1,8,block_4_1,block_32_1,cyclic_8_1,cyclic_16_1,unroll_2,unroll_8,unroll_8,pipeline_1,6.0,0.921719053009844,False
workload_258.cpp,xczu7ev-ffvc1156-2-e,10.0,31.94578,115,21,1,1,13,block_2_1,block_32_1,block_32_1,cyclic_8_1,unroll_4,unroll,pipeline,pipeline_1,9.0,0.8755726642868386,False
workload_259.cpp,xczu7ev-ffvc1156-2-e,10.0,32.38851,140,14,1,3,24,block_2_1,cyclic_8_1,cyclic_16_1,cyclic_4_1,unroll_2,unroll_2,unroll_64,unroll_8,10.5,0.8308355932421444,False
workload_260.cpp,xczu7ev-ffvc1156-2-e,10.0,32.39625,113,15,1,2,16,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_16_1,unroll_8,unroll_8,unroll_8,unroll_8,8.5,0.8719989391081283,False
workload_261.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42985,350,15,1,5,48,block_2_1,block_2_1,cyclic_4_1,cyclic_32_1,unroll_8,unroll_16,unroll_64,pipeline,17.25,0.6761988685947141,False
workload_262.cpp,xczu7ev-ffvc1156-2-e,10.0,31.94566,92,13,1,1,12,block_2_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll,unroll_16,pipeline_1,6.75,0.9237571507013614,False
workload_263.cpp,xczu7ev-ffvc1156-2-e,10.0,32.59611,87,16,1,2,11,block_16_1,cyclic_2_1,block_4_1,cyclic_16_1,unroll_4,unroll_8,pipeline_1,unroll_16,7.5,0.885684244841491,False
workload_264.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42975,103,11,1,1,12,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_8,unroll_64,pipeline_1,6.25,0.9176551131633502,False
workload_265.cpp,xczu7ev-ffvc1156-2-e,10.0,31.7719,89,26,1,1,6,block_2_1,block_128_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll,pipeline,pipeline_1,8.5,0.8912401294664507,False
workload_266.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43775,91,10,1,1,11,block_2_1,cyclic_2_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_16,pipeline,pipeline_1,5.75,0.9276385340252296,False
workload_267.cpp,xczu7ev-ffvc1156-2-e,10.0,31.94582,58,13,1,1,3,block_4_1,cyclic_4_1,cyclic_8_1,block_2_1,unroll_2,unroll,pipeline,pipeline_1,4.5,0.9758199472904787,False
workload_268.cpp,xczu7ev-ffvc1156-2-e,10.0,32.01728,98,11,1,1,14,cyclic_32_1,block_2_1,cyclic_4_1,block_2_1,unroll_8,unroll,unroll_4,pipeline,6.75,0.9214711472481317,False
workload_269.cpp,xczu7ev-ffvc1156-2-e,10.0,32.03778,270,17,1,1,33,cyclic_32_1,block_64_1,block_4_1,block_2_1,unroll_4,unroll,unroll_16,pipeline,13.0,0.7905722411871554,False
workload_270.cpp,xczu7ev-ffvc1156-2-e,10.0,32.53787,97,11,1,3,11,cyclic_2_1,block_2_1,block_4_1,block_2_1,unroll_4,unroll_8,pipeline_1,unroll_16,6.5,0.9082808197754505,False
workload_271.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42945,671,11,1,11,84,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_4,unroll_64,unroll_4,26.75,0.38510060532068013,False
workload_272.cpp,xczu7ev-ffvc1156-2-e,10.0,32.56263,324,13,1,3,44,block_16_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_4,unroll_64,unroll_8,15.25,0.7320631919516527,False
workload_273.cpp,xczu7ev-ffvc1156-2-e,10.0,32.54039,59,12,1,1,5,cyclic_2_1,block_32_1,block_4_1,block_2_1,unroll_2,unroll_4,unroll_4,pipeline,4.75,0.9435891046875712,False
workload_274.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43975,175,11,1,2,24,cyclic_2_1,block_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_64,unroll_8,9.5,0.8496843120951338,False
workload_275.cpp,xczu7ev-ffvc1156-2-e,10.0,31.76624,980,16,1,5,99,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_32_1,unroll_8,unroll,unroll_64,unroll_8,30.25,0.3031971302299291,False
workload_276.cpp,xczu7ev-ffvc1156-2-e,10.0,34.19163,896,11,1,5,83,block_2_1,block_32_1,block_2_1,cyclic_4_1,unroll_4,unroll_16,unroll_64,unroll_4,25.0,0.42128427816544434,False
workload_278.cpp,xczu7ev-ffvc1156-2-e,10.0,32.4577,639,10,1,9,95,block_2_1,block_4_1,cyclic_64_1,cyclic_4_1,unroll,unroll_2,unroll_16,pipeline_1,28.75,0.3362077985291044,False
workload_281.cpp,xczu7ev-ffvc1156-2-e,10.0,31.98662,56,12,1,1,3,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_2_1,unroll_2,unroll,unroll_4,pipeline,4.25,0.9791192847481928,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,10.0,31.93554,70,12,1,1,6,block_2_1,block_32_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll,pipeline,pipeline_1,5.0,0.9654080767276682,False
workload_283.cpp,xczu7ev-ffvc1156-2-e,10.0,33.20599,57,11,1,1,3,cyclic_2_1,block_4_1,block_2_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_8,4.0,0.9263119098628899,False
workload_284.cpp,xczu7ev-ffvc1156-2-e,10.0,32.50895,119,22,1,2,20,block_4_1,block_32_1,block_32_1,cyclic_4_1,unroll_2,unroll_8,unroll_8,unroll_8,11.25,0.8119876927495765,False
workload_285.cpp,xczu7ev-ffvc1156-2-e,10.0,32.44725,155,16,1,2,25,block_2_1,cyclic_8_1,cyclic_32_1,cyclic_4_1,unroll_2,unroll,unroll_64,unroll_8,11.0,0.8189013837573321,False
workload_286.cpp,xczu7ev-ffvc1156-2-e,10.0,32.44761,158,13,1,1,25,block_2_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll_8,unroll_8,pipeline_1,10.0,0.83919839441613,False
workload_287.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42731,59,16,1,1,4,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_32_1,unroll_4,unroll_8,pipeline,pipeline,5.5,0.9338843025871248,False
workload_288.cpp,xczu7ev-ffvc1156-2-e,10.0,32.46803,70,26,1,1,10,block_2_1,block_128_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,pipeline_1,9.5,0.8487785898651742,False
workload_289.cpp,xczu7ev-ffvc1156-2-e,10.0,32.14022,64,11,1,1,5,cyclic_32_1,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll,unroll_4,pipeline,4.5,0.9673442895460757,False
workload_290.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43759,78,10,1,1,10,cyclic_2_1,block_4_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_8,pipeline,pipeline_1,5.5,0.933456391020506,False
workload_291.cpp,xczu7ev-ffvc1156-2-e,10.0,31.77152,290,19,1,1,37,block_2_1,block_32_1,cyclic_8_1,cyclic_16_1,unroll_8,unroll,unroll_16,pipeline_1,14.5,0.767880013739787,False
workload_292.cpp,xczu7ev-ffvc1156-2-e,10.0,31.66445,256,13,1,1,44,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_16_1,unroll,unroll,unroll_16,unroll_8,14.75,0.7657529821861235,False
workload_293.cpp,xczu7ev-ffvc1156-2-e,10.0,36.54431,65,10,1,1,5,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_8,pipeline,unroll_2,4.25,0.745235819345877,False
workload_294.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43747,56,13,1,1,3,block_2_1,block_2_1,cyclic_8_1,block_2_1,unroll_4,unroll_4,pipeline,pipeline_1,4.5,0.9525192248220463,False
workload_295.cpp,xczu7ev-ffvc1156-2-e,10.0,31.93552,130,16,1,1,13,block_2_1,block_32_1,cyclic_4_1,cyclic_32_1,unroll_8,unroll,pipeline,pipeline_1,7.75,0.9024868341094064,False
workload_296.cpp,xczu7ev-ffvc1156-2-e,10.0,32.09922,84,11,1,1,10,block_16_1,block_32_1,block_2_1,block_2_1,unroll_4,unroll,unroll_4,pipeline,5.75,0.9407133530502807,False
workload_297.cpp,xczu7ev-ffvc1156-2-e,10.0,31.9559,99,14,1,1,13,block_2_1,block_32_1,block_4_1,cyclic_16_1,unroll_2,unroll,unroll_16,pipeline,7.25,0.9126185507166982,False
workload_298.cpp,xczu7ev-ffvc1156-2-e,10.0,32.87083,85,11,1,1,7,cyclic_2_1,block_4_1,block_2_1,cyclic_4_1,unroll_4,unroll_16,pipeline_1,unroll_16,5.0,0.9231633067643952,False
workload_299.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42727,57,12,1,1,3,block_4_1,block_32_1,block_4_1,block_2_1,unroll_2,unroll_4,pipeline,pipeline_1,4.25,0.9590931343788212,False
workload_300.cpp,xczu7ev-ffvc1156-2-e,10.0,31.94576,112,10,1,1,14,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_8,unroll,pipeline,pipeline_1,6.5,0.9293019308049845,False
workload_301.cpp,xczu7ev-ffvc1156-2-e,10.0,32.40897,622,11,1,9,86,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_8,unroll_4,unroll_64,unroll_4,26.75,0.3851463415487194,False
workload_302.cpp,xczu7ev-ffvc1156-2-e,10.0,32.42727,53,12,1,1,3,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_4_1,unroll_2,unroll_4,pipeline,pipeline,4.25,0.9590931343788212,False
workload_303.cpp,xczu7ev-ffvc1156-2-e,10.0,32.53803,75,11,1,2,8,block_2_1,cyclic_2_1,block_4_1,block_2_1,unroll_4,unroll_16,pipeline_1,unroll_8,5.5,0.9291871875684097,False
workload_304.cpp,xczu7ev-ffvc1156-2-e,10.0,33.04723,266,10,1,2,40,cyclic_2_1,block_4_1,block_64_1,block_2_1,unroll_4,unroll_4,pipeline_1,unroll_8,13.25,0.7563549154411965,False
workload_305.cpp,xczu7ev-ffvc1156-2-e,10.0,31.76624,987,16,1,5,99,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_32_1,unroll_8,unroll,unroll_64,unroll_8,30.25,0.3031971302299291,False
workload_306.cpp,xczu7ev-ffvc1156-2-e,10.0,32.44811,77,13,1,1,7,cyclic_4_1,block_2_1,cyclic_8_1,block_2_1,unroll_4,unroll_32,pipeline_1,unroll_8,5.5,0.9330166735263038,False
workload_307.cpp,xczu7ev-ffvc1156-2-e,10.0,32.45757,334,13,1,3,45,cyclic_2_1,block_32_1,cyclic_16_1,block_2_1,unroll_8,unroll_2,unroll_16,unroll_8,15.5,0.7296788177196111,False
workload_308.cpp,xczu7ev-ffvc1156-2-e,10.0,32.60159,158,26,1,1,16,block_128_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_16,pipeline,pipeline_1,11.0,0.8141523085332454,False
workload_309.cpp,xczu7ev-ffvc1156-2-e,10.0,32.59107,57,12,1,1,4,cyclic_32_1,block_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_2,pipeline,pipeline_1,4.5,0.9452097598116963,False
workload_310.cpp,xczu7ev-ffvc1156-2-e,10.0,31.90192,336,18,1,1,40,block_16_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll,unroll_16,unroll_8,15.0,0.7547018841648423,False
workload_311.cpp,xczu7ev-ffvc1156-2-e,10.0,31.79184,1192,15,1,3,89,cyclic_2_1,cyclic_8_1,cyclic_64_1,cyclic_32_1,unroll_8,unroll,unroll_64,unroll_8,27.0,0.3795706000725605,False
workload_312.cpp,xczu7ev-ffvc1156-2-e,10.0,31.93554,63,11,1,1,4,block_2_1,cyclic_2_1,block_4_1,block_2_1,unroll_4,unroll,pipeline,pipeline_1,4.25,0.9814132093148097,False
workload_313.cpp,xczu7ev-ffvc1156-2-e,10.0,31.94582,77,11,1,1,6,block_2_1,block_2_1,cyclic_64_1,cyclic_8_1,unroll_2,unroll,pipeline,pipeline_1,4.75,0.9704709253587215,False
workload_314.cpp,xczu7ev-ffvc1156-2-e,10.0,32.26367,59,13,1,1,4,cyclic_2_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_8,pipeline_1,pipeline_1,4.75,0.9570390891697507,False
workload_315.cpp,xczu7ev-ffvc1156-2-e,10.0,42.86805,276,10,1,2,13,block_2_1,block_2_1,cyclic_64_1,block_2_1,unroll_8,unroll,unroll_4,pipeline,6.5,0.4551460427360563,False
workload_316.cpp,xczu7ev-ffvc1156-2-e,10.0,32.05826,88,22,1,1,11,cyclic_32_1,block_32_1,block_2_1,cyclic_4_1,unroll_4,unroll,unroll_4,pipeline,8.75,0.8774800636509095,False
workload_317.cpp,xczu7ev-ffvc1156-2-e,10.0,31.95568,907,21,1,6,73,block_4_1,block_32_1,block_32_1,block_2_1,unroll_8,unroll,unroll_8,unroll_8,25.25,0.42560700121995443,False
workload_318.cpp,xczu7ev-ffvc1156-2-e,10.0,32.37643,90,17,1,1,11,block_2_1,block_8_1,cyclic_8_1,cyclic_32_1,unroll_4,unroll_32,pipeline,unroll_8,7.5,0.8934815579192004,False
workload_319.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43759,62,10,1,1,6,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,pipeline_1,4.5,0.9525129590667236,False
workload_320.cpp,xczu7ev-ffvc1156-2-e,10.0,32.45649,318,23,1,4,41,block_4_1,block_32_1,block_32_1,cyclic_8_1,unroll_8,unroll_4,pipeline,unroll_8,17.25,0.6758448931249704,False
workload_321.cpp,xczu7ev-ffvc1156-2-e,10.0,31.66445,263,14,1,1,45,block_4_1,block_2_1,cyclic_4_1,cyclic_16_1,unroll,unroll,unroll_16,unroll_8,15.25,0.755991969845382,False
workload_322.cpp,xczu7ev-ffvc1156-2-e,10.0,31.82272,360,15,1,1,42,block_2_1,block_32_1,cyclic_2_1,cyclic_32_1,unroll_8,unroll,unroll_16,pipeline_1,14.75,0.7616470846010956,False
workload_323.cpp,xczu7ev-ffvc1156-2-e,10.0,32.53787,76,12,1,2,8,cyclic_4_1,block_32_1,block_4_1,block_2_1,unroll_4,unroll_8,pipeline_1,unroll_8,5.75,0.9234583020450383,False
workload_325.cpp,xczu7ev-ffvc1156-2-e,10.0,31.94578,102,28,1,1,9,block_2_1,block_128_1,cyclic_8_1,block_2_1,unroll_4,unroll,pipeline,pipeline_1,9.75,0.8595486083383047,False
workload_326.cpp,xczu7ev-ffvc1156-2-e,10.0,32.0888,452,11,1,3,47,block_16_1,block_32_1,block_2_1,block_2_1,unroll_8,unroll,unroll_16,unroll_8,15.5,0.7392016275083296,False
workload_327.cpp,xczu7ev-ffvc1156-2-e,10.0,32.26367,62,16,1,1,5,cyclic_2_1,block_32_1,cyclic_2_1,cyclic_32_1,unroll_2,unroll_8,pipeline_1,pipeline_1,5.75,0.9345812387810515,False
workload_328.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43751,70,10,1,1,10,block_2_1,block_4_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_4,pipeline_1,pipeline_1,5.5,0.933459727878824,False
workload_329.cpp,xczu7ev-ffvc1156-2-e,10.0,33.68661,78,21,1,1,8,block_2_1,block_2_1,block_32_1,cyclic_4_1,unroll_2,unroll,unroll_4,unroll_8,7.75,0.8377429436767847,False
workload_330.cpp,xczu7ev-ffvc1156-2-e,10.0,32.59119,55,12,1,1,3,cyclic_8_1,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_8,pipeline_1,pipeline,4.25,0.9528167380665702,False
workload_331.cpp,xczu7ev-ffvc1156-2-e,10.0,32.43741,283,15,1,1,30,block_2_1,block_4_1,cyclic_64_1,cyclic_32_1,unroll_8,unroll_2,pipeline,pipeline_1,11.75,0.8041177832884665,False
workload_332.cpp,xczu7ev-ffvc1156-2-e,10.0,31.94582,105,10,1,1,10,block_2_1,block_4_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll,pipeline,pipeline_1,5.5,0.9519060127137989,False
workload_333.cpp,xczu7ev-ffvc1156-2-e,10.0,32.048,110,19,1,1,12,block_16_1,block_64_1,cyclic_4_1,cyclic_16_1,unroll_8,unroll,pipeline,unroll_8,8.25,0.8883736436273951,False
