Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Replicate_Count,Area,Weight,is_pareto
krnl_KALMAN_8518.cpp,xcu200-fsgd2104-2-e,10,2.78596,162.5,5,1,1,3,cyclic_8_1,block_4_1,block_32_1,block_4_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_4,2,2.5,0.916034839515,False
krnl_KALMAN_8581.cpp,xcu200-fsgd2104-2-e,10,2.78596,166,5,1,1,3,cyclic_8_1,block_4_1,block_32_1,block_4_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_8,1,2.5,0.916034839515,False
krnl_KALMAN_8559.cpp,xcu200-fsgd2104-2-e,10,6.55421,170,5,1,1,6,cyclic_8_1,block_4_1,block_32_1,block_4_1,pipeline_1,unroll_32,pipeline_1,unroll_2,unroll_8,unroll_64,unroll_4,1,3.25,0.860377625983,False
krnl_KALMAN_7999.cpp,xcu200-fsgd2104-2-e,10,14.17327,762,5,1,5,23,cyclic_8_1,block_4_1,block_32_1,block_4_1,unroll_8,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_8,unroll_8,1,8.5,0.563340058975,False
krnl_KALMAN_8485.cpp,xcu200-fsgd2104-2-e,10,2.78596,164,5,1,1,3,cyclic_8_1,block_4_1,block_32_1,complete_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_8,3,2.5,0.916034839515,False
krnl_KALMAN_8592.cpp,xcu200-fsgd2104-2-e,10,39.69078,222,5,3,2,7,cyclic_8_1,block_4_1,block_32_1,complete_1,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_8,unroll_64,unroll_8,1,4.25,0.558052898173,False
krnl_KALMAN_8048.cpp,xcu200-fsgd2104-2-e,10,80.78386,159,5,0,0,6,cyclic_8_1,block_4_1,block_32_1,cyclic_4_1,pipeline_1,unroll_64,unroll_4,unroll_8,unroll_8,pipeline_1,unroll_8,1,2.75,0.278405872123,False
krnl_KALMAN_8488.cpp,xcu200-fsgd2104-2-e,10,2.78639,182,5,1,1,4,cyclic_8_1,block_4_1,cyclic_2_1,block_16_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_4,1,2.75,0.900604555464,False
krnl_KALMAN_8446.cpp,xcu200-fsgd2104-2-e,10,2.78639,184,5,1,1,4,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_4,1,2.75,0.900604555464,False
krnl_KALMAN_8342.cpp,xcu200-fsgd2104-2-e,10,7.14841,73,5,0,0,1,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_4,1,1.5,0.934633311467,False
krnl_KALMAN_8304.cpp,xcu200-fsgd2104-2-e,10,3.56421,924,5,1,4,8,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,4.5,0.794341105134,False
krnl_KALMAN_8411.cpp,xcu200-fsgd2104-2-e,10,2.78655,160,5,1,1,4,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_4,1,2.75,0.900604456417,False
krnl_KALMAN_8596.cpp,xcu200-fsgd2104-2-e,10,3.27788,196,5,1,1,4,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_4,1,2.75,0.900065030166,False
krnl_KALMAN_8470.cpp,xcu200-fsgd2104-2-e,10,3.23621,1065,5,1,4,9,cyclic_8_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,4.75,0.77987296614,False
krnl_KALMAN_8412.cpp,xcu200-fsgd2104-2-e,10,2.90891,145,5,1,4,9,cyclic_8_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_4,1,4.75,0.779917181765,False
krnl_KALMAN_8377.cpp,xcu200-fsgd2104-2-e,10,3.23621,716,5,1,4,9,cyclic_8_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,4.75,0.77987296614,False
krnl_KALMAN_8396.cpp,xcu200-fsgd2104-2-e,10,3.64591,1563,5,1,4,29,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_8,pipeline_1,unroll_8,1,9.75,0.519849779817,False
krnl_KALMAN_8339.cpp,xcu200-fsgd2104-2-e,10,3.56389,994,5,1,4,8,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,4.5,0.794341271711,False
krnl_KALMAN_8403.cpp,xcu200-fsgd2104-2-e,10,2.90907,142,5,1,4,9,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,1,4.75,0.779917177544,False
krnl_KALMAN_8212.cpp,xcu200-fsgd2104-2-e,10,3.89167,804,5,1,4,10,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_8,1,5,0.765150031653,False
krnl_KALMAN_8250.cpp,xcu200-fsgd2104-2-e,10,3.23621,788,5,1,4,9,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,4.75,0.77987296614,False
krnl_KALMAN_8337.cpp,xcu200-fsgd2104-2-e,10,3.56409,1196,5,1,4,9,cyclic_8_1,block_4_1,cyclic_8_1,block_2_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,4.75,0.779757431262,False
krnl_KALMAN_8415.cpp,xcu200-fsgd2104-2-e,10,3.23653,881,5,1,4,9,cyclic_8_1,block_4_1,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,4.75,0.779872888103,False
krnl_KALMAN_8574.cpp,xcu200-fsgd2104-2-e,10,1.80335,190,3,1,1,4,cyclic_8_1,block_64_1,block_32_1,block_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,2.25,0.931610862778,False
krnl_KALMAN_7958.cpp,xcu200-fsgd2104-2-e,10,31.46089,307,6,0,2,13,cyclic_8_1,block_8_1,block_2_1,block_16_1,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_2,1,5.25,0.599153212957,False
krnl_KALMAN_8268.cpp,xcu200-fsgd2104-2-e,10,3.40034,155,6,1,4,9,cyclic_8_1,block_8_1,block_2_1,block_16_1,unroll_2,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_4,1,5,0.765376772232,False
krnl_KALMAN_8383.cpp,xcu200-fsgd2104-2-e,10,3.40034,155,6,1,4,9,cyclic_8_1,block_8_1,block_2_1,block_16_1,unroll_2,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_8,1,5,0.765376772232,False
krnl_KALMAN_8300.cpp,xcu200-fsgd2104-2-e,10,3.40034,154,6,1,4,9,cyclic_8_1,block_8_1,block_2_1,block_32_1,unroll_2,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_4,1,5,0.765376772232,False
krnl_KALMAN_8391.cpp,xcu200-fsgd2104-2-e,10,58.11276,730,6,7,4,11,cyclic_8_1,block_8_1,block_2_1,block_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_64,unroll_8,1,7,0.368052769255,False
krnl_KALMAN_8420.cpp,xcu200-fsgd2104-2-e,10,2.94967,1388,6,1,1,24,cyclic_8_1,block_8_1,block_32_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_8,pipeline_1,unroll_8,1,8,0.603854129188,False
krnl_KALMAN_8427.cpp,xcu200-fsgd2104-2-e,10,6.40076,883,6,1,2,62,cyclic_8_1,block_8_1,block_32_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_64,unroll_4,1,17.75,0.23303535565,False
krnl_KALMAN_8285.cpp,xcu200-fsgd2104-2-e,10,27.96624,143,6,0,0,16,cyclic_8_1,block_8_1,block_32_1,block_16_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_8,pipeline_1,pipeline_1,1,5.5,0.617624349611,False
krnl_KALMAN_8033.cpp,xcu200-fsgd2104-2-e,10,7.39579,789,6,1,1,12,cyclic_8_1,block_8_1,block_32_1,block_16_1,unroll_4,unroll_8,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,5,0.759400087283,False
krnl_KALMAN_8130.cpp,xcu200-fsgd2104-2-e,10,3.11348,1620,6,1,1,27,cyclic_8_1,block_8_1,block_32_1,block_16_1,unroll_8,pipeline_1,pipeline_1,unroll_32,unroll_8,pipeline_1,unroll_8,1,8.75,0.566934400963,False
krnl_KALMAN_8222.cpp,xcu200-fsgd2104-2-e,10,3.03177,1112,6,1,1,28,cyclic_8_1,block_8_1,block_32_1,block_16_1,unroll_8,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_64,unroll_8,3,9,0.55494002339,False
krnl_KALMAN_8343.cpp,xcu200-fsgd2104-2-e,10,3.48216,691,6,1,4,9,cyclic_8_1,block_8_1,block_32_1,block_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_8,1,5,0.765349191695,False
krnl_KALMAN_8352.cpp,xcu200-fsgd2104-2-e,10,3.48216,675,6,1,4,9,cyclic_8_1,block_8_1,block_32_1,block_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,5,0.765349191695,False
krnl_KALMAN_8365.cpp,xcu200-fsgd2104-2-e,10,2.78639,163,6,1,1,4,cyclic_8_1,block_8_1,block_32_1,block_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_8,1,3,0.885129554868,False
krnl_KALMAN_8301.cpp,xcu200-fsgd2104-2-e,10,4.52839,78,6,0,0,1,cyclic_8_1,block_8_1,block_32_1,block_2_1,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,1.75,0.948450390999,False
krnl_KALMAN_8404.cpp,xcu200-fsgd2104-2-e,10,3.40056,155,6,1,4,10,cyclic_8_1,block_8_1,cyclic_4_1,block_16_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_4,1,5.25,0.751077271224,False
krnl_KALMAN_8468.cpp,xcu200-fsgd2104-2-e,10,2.78639,166,6,1,1,4,cyclic_8_1,block_8_1,cyclic_4_1,block_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,1,3,0.885129554868,False
krnl_KALMAN_8144.cpp,xcu200-fsgd2104-2-e,10,3.89167,849,6,1,4,11,cyclic_8_1,block_8_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_8,unroll_8,1,5.5,0.736741175187,False
krnl_KALMAN_8194.cpp,xcu200-fsgd2104-2-e,10,4.38316,849,6,1,4,11,cyclic_8_1,block_8_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_8,unroll_8,1,5.5,0.736429280824,False
krnl_KALMAN_8188.cpp,xcu200-fsgd2104-2-e,10,23.36845,268,15,0,0,12,cyclic_8_1,cyclic_128_1,cyclic_32_1,block_16_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_8,1,6.75,0.6011182822,False
krnl_KALMAN_7910.cpp,xcu200-fsgd2104-2-e,10,3.60491,552,9,1,4,22,cyclic_8_1,cyclic_16_1,block_32_1,block_16_1,unroll_8,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_8,unroll_8,1,9,0.554900474001,False
krnl_KALMAN_7870.cpp,xcu200-fsgd2104-2-e,10,95.57064,174,9,0,0,4,cyclic_8_1,cyclic_16_1,block_32_1,block_32_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_8,1,3.25,0.201367479678,False
krnl_KALMAN_7683.cpp,xcu200-fsgd2104-2-e,10,15.44229,267,9,1,5,14,cyclic_8_1,cyclic_16_1,block_32_1,block_32_1,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_8,1,7.25,0.617427875443,False
krnl_KALMAN_8279.cpp,xcu200-fsgd2104-2-e,10,4.69077,133,4,0,0,4,cyclic_8_1,cyclic_2_1,block_16_1,block_2_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_8,1,2,0.936636787693,False
krnl_KALMAN_8492.cpp,xcu200-fsgd2104-2-e,10,40.6732,243,4,3,2,6,cyclic_8_1,cyclic_2_1,block_32_1,block_16_1,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_8,unroll_64,pipeline_1,1,3.75,0.561299442355,False
krnl_KALMAN_8515.cpp,xcu200-fsgd2104-2-e,10,4.52696,70,4,0,0,1,cyclic_8_1,cyclic_2_1,block_32_1,block_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.955682197664,False
krnl_KALMAN_8121.cpp,xcu200-fsgd2104-2-e,10,4.52696,72,4,0,0,1,cyclic_8_1,cyclic_2_1,block_32_1,block_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,3,1.25,0.955682197664,False
krnl_KALMAN_8317.cpp,xcu200-fsgd2104-2-e,10,4.52696,73,4,0,0,1,cyclic_8_1,cyclic_2_1,block_32_1,block_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_8,1,1.25,0.955682197664,False
krnl_KALMAN_8228.cpp,xcu200-fsgd2104-2-e,10,9.85177,91,4,0,0,1,cyclic_8_1,cyclic_2_1,block_32_1,block_2_1,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.25,0.920695027118,False
krnl_KALMAN_8102.cpp,xcu200-fsgd2104-2-e,10,5.01845,79,4,0,0,2,cyclic_8_1,cyclic_2_1,block_32_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.5,0.951000392,False
krnl_KALMAN_7974.cpp,xcu200-fsgd2104-2-e,10,5.03972,80,4,0,0,2,cyclic_8_1,cyclic_2_1,block_32_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_8,1,1.5,0.950870870645,False
krnl_KALMAN_8038.cpp,xcu200-fsgd2104-2-e,10,93.45179,113,4,0,0,3,cyclic_8_1,cyclic_2_1,block_32_1,block_2_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_8,1,1.75,0.215181491727,False
krnl_KALMAN_8221.cpp,xcu200-fsgd2104-2-e,10,3.76882,234,4,1,4,12,cyclic_8_1,cyclic_2_1,block_32_1,block_2_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_8,1,5.25,0.750936419664,False
krnl_KALMAN_8266.cpp,xcu200-fsgd2104-2-e,10,3.76885,246,4,1,4,12,cyclic_8_1,cyclic_2_1,block_32_1,block_2_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_8,1,5.25,0.750936405088,False
krnl_KALMAN_7941.cpp,xcu200-fsgd2104-2-e,10,8.68398,150,4,1,4,9,cyclic_8_1,cyclic_2_1,block_32_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,1,4.5,0.782747227524,False
krnl_KALMAN_8089.cpp,xcu200-fsgd2104-2-e,10,21.48426,97,4,0,0,9,cyclic_8_1,cyclic_2_1,block_32_1,block_4_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,1,3.25,0.744629618735,False
krnl_KALMAN_8020.cpp,xcu200-fsgd2104-2-e,10,74.77412,160,4,0,0,4,cyclic_8_1,cyclic_2_1,block_32_1,complete_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,1,2,0.318406946085,False
krnl_KALMAN_7959.cpp,xcu200-fsgd2104-2-e,10,101.63793,309,4,0,1,31,cyclic_8_1,cyclic_2_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_2,unroll_2,pipeline_1,1,9,0.147474046058,False
krnl_KALMAN_7785.cpp,xcu200-fsgd2104-2-e,10,112.33515,994.5,4,3,2,17,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_32_1,unroll_2,unroll_8,unroll_32,unroll_8,unroll_2,unroll_4,unroll_2,2,6.5,0.132154133168,False
krnl_KALMAN_8258.cpp,xcu200-fsgd2104-2-e,10,4.09651,1049,4,1,4,9,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_32,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,2,4.5,0.793961995805,False
krnl_KALMAN_8281.cpp,xcu200-fsgd2104-2-e,10,7.29137,174,4,1,4,16,cyclic_8_1,cyclic_2_1,cyclic_32_1,block_16_1,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_4,1,6.25,0.691462850898,False
krnl_KALMAN_8233.cpp,xcu200-fsgd2104-2-e,10,4.09653,163,4,1,4,9,cyclic_8_1,cyclic_2_1,cyclic_32_1,block_16_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,1,4.5,0.793961977745,False
krnl_KALMAN_8240.cpp,xcu200-fsgd2104-2-e,10,4.09653,158,4,1,4,9,cyclic_8_1,cyclic_2_1,cyclic_32_1,block_2_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,1,4.5,0.793961977745,False
krnl_KALMAN_8128.cpp,xcu200-fsgd2104-2-e,10,4.09651,160,4,1,4,9,cyclic_8_1,cyclic_2_1,cyclic_32_1,block_2_1,unroll_2,unroll_32,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,1,4.5,0.793961995805,False
krnl_KALMAN_8208.cpp,xcu200-fsgd2104-2-e,10,17.47024,72,4,0,0,2,cyclic_8_1,cyclic_2_1,cyclic_32_1,block_2_1,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,1,1.5,0.836826038119,False
krnl_KALMAN_8059.cpp,xcu200-fsgd2104-2-e,10,9.03177,202,4,1,4,16,cyclic_8_1,cyclic_2_1,cyclic_32_1,block_4_1,unroll_2,unroll_64,pipeline_1,unroll_16,unroll_8,unroll_2,pipeline_1,1,6.25,0.687716009252,False
krnl_KALMAN_8477.cpp,xcu200-fsgd2104-2-e,10,4.52775,82,3,0,0,1,cyclic_8_1,cyclic_64_1,block_16_1,block_2_1,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,1,0.966768089131,False
krnl_KALMAN_8609.cpp,xcu200-fsgd2104-2-e,10,3.27734,664,3,1,1,6,cyclic_8_1,cyclic_64_1,block_32_1,complete_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_8,1,2.75,0.900065874634,False
krnl_KALMAN_8605.cpp,xcu200-fsgd2104-2-e,10,3.27732,627,3,1,4,12,cyclic_8_1,cyclic_64_1,cyclic_2_1,block_2_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,1,5,0.765410568099,False
krnl_KALMAN_8173.cpp,xcu200-fsgd2104-2-e,10,13.20019,83,3,0,0,2,cyclic_8_1,cyclic_64_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,1.25,0.889194530953,False
krnl_KALMAN_7797.cpp,xcu200-fsgd2104-2-e,10,9.62603,361,6,1,5,13,cyclic_8_1,cyclic_8_1,block_32_1,block_16_1,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_8,1,6.25,0.686170346382,False
krnl_KALMAN_7855.cpp,xcu200-fsgd2104-2-e,10,93.1234,263,6,0,0,6,cyclic_8_1,cyclic_8_1,block_32_1,block_16_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_2,1,3,0.213245742609,False
krnl_KALMAN_7843.cpp,xcu200-fsgd2104-2-e,10,96.72273,863,6,0,1,34,cyclic_8_1,cyclic_8_1,block_32_1,block_32_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_2,unroll_8,pipeline_1,1,10.25,0.152138850219,False
krnl_KALMAN_3175.cpp,xczu7ev-ffvc1156-2-e,3.33,4.95779058,154,96,0,6,38,block_16_1,block_2_1,block_2_1,block_8_1,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_8,1,35,0.760481482163,False
krnl_KALMAN_3101.cpp,xczu7ev-ffvc1156-2-e,3.33,25.51518594,1396,96,0,7,48,block_16_1,block_2_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_8,1,37.75,0.268850131382,False
krnl_KALMAN_3219.cpp,xczu7ev-ffvc1156-2-e,3.33,30.59769834,127,96,0,3,47,block_16_1,block_2_1,block_2_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_2,1,36.5,0.198495313787,False
krnl_KALMAN_4280.cpp,xczu7ev-ffvc1156-2-e,3.33,1.25509032,115,96,7,8,22,block_16_1,block_2_1,block_8_1,block_4_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,33.25,0.869473092791,False
krnl_KALMAN_4358.cpp,xczu7ev-ffvc1156-2-e,3.33,1.25509032,105,96,7,8,22,block_16_1,block_2_1,block_8_1,block_4_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,33.25,0.869473092791,False
krnl_KALMAN_4040.cpp,xczu7ev-ffvc1156-2-e,3.33,29.23663077,268,96,1,5,92,block_16_1,block_2_1,block_8_1,cyclic_2_1,pipeline_1,unroll_32,unroll_16,unroll_8,unroll_8,pipeline_1,unroll_4,1,48.5,0.165535048963,False
krnl_KALMAN_3414.cpp,xczu7ev-ffvc1156-2-e,3.33,4.79923929,89,96,0,2,14,block_16_1,block_2_1,cyclic_16_1,block_2_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,1,28,0.869969899162,False
krnl_KALMAN_2081.cpp,xczu7ev-ffvc1156-2-e,3.33,9.14916501,98,96,0,3,13,block_16_1,block_2_1,cyclic_2_1,block_8_1,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,2,28,0.719728687493,False
krnl_KALMAN_2216.cpp,xczu7ev-ffvc1156-2-e,3.33,10.94960277,101,96,0,2,17,block_16_1,block_2_1,cyclic_2_1,block_8_1,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_2,1,28.75,0.659622635784,False
krnl_KALMAN_4447.cpp,xczu7ev-ffvc1156-2-e,3.33,1.25509032,111,96,7,8,22,block_16_1,block_2_1,cyclic_32_1,block_4_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,33.25,0.869473092791,False
krnl_KALMAN_4208.cpp,xczu7ev-ffvc1156-2-e,3.33,1.25509032,1891,96,7,8,22,block_16_1,block_2_1,cyclic_32_1,block_4_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,33.25,0.869473092791,False
krnl_KALMAN_4441.cpp,xczu7ev-ffvc1156-2-e,3.33,1.25503371,102.5,96,7,8,20,block_16_1,block_2_1,cyclic_32_1,block_4_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,2,32.75,0.884700784188,False
krnl_KALMAN_4194.cpp,xczu7ev-ffvc1156-2-e,3.33,8.90365077,1860,96,0,4,29,block_16_1,block_2_1,cyclic_32_1,block_4_1,pipeline_1,unroll_64,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,32.25,0.695172510715,False
krnl_KALMAN_4179.cpp,xczu7ev-ffvc1156-2-e,3.33,3.12422598,1860,96,7,25,50,block_16_1,block_2_1,cyclic_32_1,block_8_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,44.5,0.538705335477,False
krnl_KALMAN_4290.cpp,xczu7ev-ffvc1156-2-e,3.33,3.30089247,218,96,7,25,50,block_16_1,block_2_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,44.5,0.537954251249,False
krnl_KALMAN_6963.cpp,xczu7ev-ffvc1156-2-e,3.33,27.6924465,106,96,0,2,16,block_16_1,block_2_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_8,1,28.5,0.25703954914,False
krnl_KALMAN_3261.cpp,xczu7ev-ffvc1156-2-e,3.33,37.17005274,141,96,1,3,22,block_16_1,block_2_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,1,30.5,0.13793706181,False
krnl_KALMAN_7197.cpp,xczu7ev-ffvc1156-2-e,3.33,2.15514603,205,96,7,25,50,block_16_1,block_4_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_8,1,44.5,0.541663900057,False
krnl_KALMAN_3044.cpp,xczu7ev-ffvc1156-2-e,3.33,31.7569113,845.5,96,3,11,69,block_16_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_16,pipeline_1,unroll_8,pipeline_1,2,44.75,0.158390944261,False
krnl_KALMAN_3326.cpp,xczu7ev-ffvc1156-2-e,3.33,27.73049175,87,96,0,2,14,block_16_1,block_8_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_32,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_8,1,28,0.256806930772,False
krnl_KALMAN_4083.cpp,xczu7ev-ffvc1156-2-e,3.33,32.88017691,178,96,0,8,59,block_16_1,block_8_1,cyclic_32_1,cyclic_2_1,pipeline_1,unroll_64,unroll_8,unroll_16,unroll_8,pipeline_1,pipeline_1,1,40.75,0.160662102445,False
