Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,Replicate_Count,Area,Weight,is_pareto
workload_1871.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11686968,77,7,1,2,4,cyclic_4_1,block_4_1,block_4_1,unroll_16,1,3.5,0.926054370306,False
workload_1903.cpp,xczu7ev-ffvc1156-2-e,3.33,0.2438892,46,7,1,1,2,cyclic_4_1,block_4_1,block_4_1,unroll_4,1,2.75,0.848302564225,False
workload_1833.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15906744,58,7,1,1,3,cyclic_4_1,block_4_1,block_4_1,unroll_8,1,3,0.921111469118,False
workload_1855.cpp,xczu7ev-ffvc1156-2-e,3.33,0.41779845,85,5,1,15,13,cyclic_4_1,block_4_1,block_512_1,unroll_2,1,8.5,0.574601919508,False
workload_1916.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,43,13,1,1,2,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,1,4.25,0.955127559655,False
workload_1944.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,48,13,1,1,2,cyclic_4_1,block_4_1,cyclic_4_1,pipeline_1,1,4.25,0.955127559655,False
workload_2047.cpp,xczu7ev-ffvc1156-2-e,3.33,0.111222,88,5,29,19,27,cyclic_4_1,block_4_1,cyclic_64_1,unroll_32,1,20,0.550634157332,False
workload_2162.cpp,xczu7ev-ffvc1156-2-e,3.33,0.71403192,325,4,1,12,16,cyclic_4_1,block_512_1,block_2_1,unroll_16,1,8.25,0.283446385541,False
workload_1902.cpp,xczu7ev-ffvc1156-2-e,3.33,0.86667912,730,4,1,13,19,cyclic_4_1,block_512_1,block_2_1,unroll_64,1,9.25,0.182258050606,False
workload_2125.cpp,xczu7ev-ffvc1156-2-e,3.33,0.67183416,214,4,1,11,15,cyclic_4_1,block_512_1,block_2_1,unroll_8,1,7.75,0.319071426349,False
workload_1960.cpp,xczu7ev-ffvc1156-2-e,3.33,0.082584,154,12,1,22,19,cyclic_4_1,block_512_1,block_512_1,pipeline_1,1,13.5,0.703589422603,False
workload_2299.cpp,xczu7ev-ffvc1156-2-e,3.33,0.59085522,225,4,1,29,31,cyclic_4_1,block_512_1,block_512_1,unroll_4,1,16.25,0.341427230633,False
workload_2235.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77168088,409,4,1,12,17,cyclic_4_1,block_512_1,cyclic_2_1,unroll_32,1,8.5,0.24081456485,False
workload_2344.cpp,xczu7ev-ffvc1156-2-e,3.33,0.58743864,135,4,1,11,15,cyclic_4_1,block_512_1,cyclic_2_1,unroll_4,1,7.75,0.396235345735,False
workload_2194.cpp,xczu7ev-ffvc1156-2-e,3.33,0.67183416,215,4,1,11,15,cyclic_4_1,block_512_1,cyclic_2_1,unroll_8,2,7.75,0.319071426349,False
workload_2080.cpp,xczu7ev-ffvc1156-2-e,3.33,0.58743864,131,5,1,11,15,cyclic_4_1,block_512_1,cyclic_4_1,unroll_4,1,8,0.395247969769,False
workload_2013.cpp,xczu7ev-ffvc1156-2-e,3.33,0.86667912,772,5,1,13,19,cyclic_4_1,block_512_1,cyclic_4_1,unroll_64,1,9.5,0.181864465374,False
workload_2306.cpp,xczu7ev-ffvc1156-2-e,3.33,0.2438892,55,5,1,2,5,cyclic_4_1,block_64_1,block_2_1,unroll_4,1,3.25,0.841244193815,False
workload_1882.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11686968,65,7,1,2,5,cyclic_4_1,block_8_1,block_2_1,unroll_16,1,3.75,0.92355262295,False
workload_1810.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11686968,74,8,1,2,5,cyclic_4_1,block_8_1,block_4_1,unroll_16,2,4,0.920459306712,False
workload_1844.cpp,xczu7ev-ffvc1156-2-e,3.33,0.4143852,51,8,1,1,2,cyclic_4_1,block_8_1,block_4_1,unroll_2,1,3,0.609162483346,False
workload_1756.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10440216,97,7,29,18,27,cyclic_4_1,block_8_1,cyclic_2_1,unroll_32,1,20.25,0.546213012933,False
workload_1834.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15906744,63,7,1,1,3,cyclic_4_1,block_8_1,cyclic_4_1,unroll_8,1,3,0.921111469118,False
workload_1628.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,50,12,1,3,4,cyclic_4_1,cyclic_128_1,block_2_1,pipeline_1,2,5,0.933121621252,False
workload_1684.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11559096,72.5,5,1,4,6,cyclic_4_1,cyclic_128_1,block_2_1,unroll_16,2,4,0.922347522225,False
workload_2340.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10291032,113,5,31,20,30,cyclic_4_1,cyclic_128_1,block_2_1,unroll_32,1,21.5,0.520205535843,False
workload_1951.cpp,xczu7ev-ffvc1156-2-e,3.33,0.24303672,51,5,1,3,5,cyclic_4_1,cyclic_128_1,block_2_1,unroll_4,1,3.5,0.838234537479,False
workload_2001.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15821496,63,5,1,3,5,cyclic_4_1,cyclic_128_1,block_2_1,unroll_8,3,3.5,0.913886797809,False
workload_2217.cpp,xczu7ev-ffvc1156-2-e,3.33,0.85213368,85,4,1,4,7,cyclic_4_1,cyclic_128_1,cyclic_128_1,unroll_8,1,4,0.195537293029,False
workload_2147.cpp,xczu7ev-ffvc1156-2-e,3.33,0.85213368,106,4,1,6,9,cyclic_4_1,cyclic_128_1,cyclic_256_1,unroll_8,1,5,0.194995555544,False
workload_1758.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,50,12,1,3,4,cyclic_4_1,cyclic_128_1,cyclic_2_1,pipeline_1,1,5,0.933121621252,False
workload_1765.cpp,xczu7ev-ffvc1156-2-e,3.33,0.4143852,46,4,1,2,5,cyclic_4_1,cyclic_128_1,cyclic_2_1,unroll_2,1,3,0.609162483346,False
workload_2382.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87222024,371,4,1,4,9,cyclic_4_1,cyclic_128_1,cyclic_2_1,unroll_64,1,4.5,0.184204925567,False
workload_1997.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11559096,79,5,1,4,6,cyclic_4_1,cyclic_128_1,cyclic_4_1,unroll_16,1,4,0.922347522225,False
workload_2026.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10632024,109,5,31,21,29,cyclic_4_1,cyclic_128_1,cyclic_4_1,unroll_32,1,21.5,0.519843678494,False
workload_2030.cpp,xczu7ev-ffvc1156-2-e,3.33,0.24303672,53,5,1,3,5,cyclic_4_1,cyclic_128_1,cyclic_4_1,unroll_4,1,3.5,0.838234537479,False
workload_1766.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07917408,55,12,1,4,5,cyclic_4_1,cyclic_128_1,cyclic_64_1,pipeline_1,2,5.5,0.918406282595,False
workload_1835.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11559096,64,8,1,2,4,cyclic_4_1,cyclic_16_1,block_4_1,unroll_16,1,3.75,0.925524876338,False
workload_1915.cpp,xczu7ev-ffvc1156-2-e,3.33,0.41779512,48,9,1,1,2,cyclic_4_1,cyclic_16_1,block_8_1,unroll_2,1,3.25,0.60431906628,False
workload_1791.cpp,xczu7ev-ffvc1156-2-e,3.33,0.75665592,69,8,1,1,3,cyclic_4_1,cyclic_16_1,block_8_1,unroll_8,1,3.25,0.258108383274,False
workload_2295.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10291032,88,7,30,18,26,cyclic_4_1,cyclic_16_1,cyclic_2_1,unroll_32,1,20.25,0.546381999433,False
workload_1707.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,43,15,1,1,2,cyclic_4_1,cyclic_16_1,cyclic_4_1,pipeline_1,1,4.75,0.940425061329,False
workload_1592.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,97,12,1,5,7,cyclic_4_1,cyclic_256_1,block_2_1,pipeline_1,1,6.25,0.89708251172,False
workload_1983.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11559096,84,5,1,6,9,cyclic_4_1,cyclic_256_1,block_2_1,unroll_16,1,5.25,0.899952479833,False
workload_2036.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11942712,68,10,1,2,5,cyclic_4_1,cyclic_2_1,block_16_1,unroll_16,1,4.5,0.910281687192,False
workload_1953.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,49,12,1,1,2,cyclic_4_1,cyclic_2_1,block_2_1,pipeline_1,2,4,0.962526617903,False
workload_1849.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1160172,77,5,1,2,4,cyclic_4_1,cyclic_2_1,block_2_1,unroll_16,3,3,0.930455195438,False
workload_1809.cpp,xczu7ev-ffvc1156-2-e,3.33,0.4143852,56,5,1,1,2,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,1,2.25,0.609650918706,False
workload_1970.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11111544,96,5,16,11,17,cyclic_4_1,cyclic_2_1,block_2_1,unroll_32,3,12.25,0.729661534279,False
workload_1943.cpp,xczu7ev-ffvc1156-2-e,3.33,0.2438892,57,5,1,1,2,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,3,2.25,0.85500247165,False
workload_1846.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1586412,53,5,1,1,3,cyclic_4_1,cyclic_2_1,block_2_1,unroll_8,3,2.5,0.928396953318,False
workload_1869.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1160172,72,6,1,2,4,cyclic_4_1,cyclic_2_1,block_4_1,unroll_16,2,3.25,0.929300163547,False
workload_2151.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11111544,98,6,16,11,17,cyclic_4_1,cyclic_2_1,block_4_1,unroll_32,1,12.5,0.723479631204,False
workload_2072.cpp,xczu7ev-ffvc1156-2-e,3.33,0.2438892,53,6,1,1,2,cyclic_4_1,cyclic_2_1,block_4_1,unroll_4,1,2.5,0.851704192187,False
workload_2176.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1586412,61,6,1,1,3,cyclic_4_1,cyclic_2_1,block_4_1,unroll_8,1,2.75,0.92520199245,False
workload_2188.cpp,xczu7ev-ffvc1156-2-e,3.33,0.24730578,119,4,1,22,21,cyclic_4_1,cyclic_2_1,block_512_1,unroll_4,1,12,0.678408960785,False
workload_1843.cpp,xczu7ev-ffvc1156-2-e,3.33,0.41779512,51,4,1,1,4,cyclic_4_1,cyclic_2_1,block_64_1,unroll_2,1,2.5,0.605113273371,False
workload_2303.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07917408,50,13,1,1,2,cyclic_4_1,cyclic_2_1,block_8_1,pipeline_1,1,4.25,0.954746333461,False
workload_2314.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11452536,107,7,16,11,18,cyclic_4_1,cyclic_2_1,block_8_1,unroll_32,1,13,0.710180592381,False
workload_2209.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07917408,58,12,1,3,4,cyclic_4_1,cyclic_2_1,cyclic_128_1,pipeline_1,1,5,0.932870155429,False
workload_2092.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,49.5,12,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_2_1,pipeline_1,2,4,0.962526617903,False
workload_2111.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1160172,74,5,1,2,4,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_16,1,3,0.930455195438,False
workload_2248.cpp,xczu7ev-ffvc1156-2-e,3.33,0.4143852,53,5,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,1,2.25,0.609650918706,False
workload_2098.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11111544,103,5,16,11,17,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_32,2,12.25,0.729661534279,False
workload_1961.cpp,xczu7ev-ffvc1156-2-e,3.33,0.2438892,52,5,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_4,2,2.25,0.85500247165,False
workload_2245.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1586412,63,5,1,1,3,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_8,2,2.5,0.928396953318,False
workload_2307.cpp,xczu7ev-ffvc1156-2-e,3.33,0.65819448,63,9,1,1,3,cyclic_4_1,cyclic_2_1,cyclic_32_1,unroll_4,1,3.5,0.338493871934,False
workload_1864.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,46,13,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,1,4.25,0.955127559655,False
workload_2061.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1160172,74.5,5,1,2,4,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_16,2,3,0.930455195438,False
workload_2316.cpp,xczu7ev-ffvc1156-2-e,3.33,0.4143852,49,5,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_2,1,2.25,0.609650918706,False
workload_1981.cpp,xczu7ev-ffvc1156-2-e,3.33,0.2438892,58,5,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_4,1,2.25,0.85500247165,False
workload_1967.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10706616,187,6,27,18,31,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_64,2,20.5,0.540601390783,False
workload_1761.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1586412,56,5,1,1,3,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_8,3,2.5,0.928396953318,False
workload_2252.cpp,xczu7ev-ffvc1156-2-e,3.33,0.85426488,49,4,1,1,3,cyclic_4_1,cyclic_2_1,cyclic_64_1,unroll_2,1,2.25,0.194671031048,False
workload_2143.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1106892,108,4,18,12,19,cyclic_4_1,cyclic_2_1,cyclic_64_1,unroll_32,2,13.25,0.705195673133,False
workload_2278.cpp,xczu7ev-ffvc1156-2-e,3.33,0.65819448,65,4,1,1,4,cyclic_4_1,cyclic_2_1,cyclic_64_1,unroll_4,1,2.5,0.338877636858,False
workload_2257.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11047608,204,4,30,20,32,cyclic_4_1,cyclic_2_1,cyclic_64_1,unroll_64,1,21.5,0.519345645473,False
workload_1803.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,51,17,1,1,2,cyclic_4_1,cyclic_32_1,block_2_1,pipeline_1,1,5.25,0.925850053898,False
workload_1797.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10291032,93,10,31,19,27,cyclic_4_1,cyclic_32_1,cyclic_4_1,unroll_32,1,21.75,0.515063639375,False
workload_2372.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10663992,100,10,25,16,24,cyclic_4_1,cyclic_4_1,block_16_1,unroll_32,1,18.75,0.578319515746,False
workload_1866.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,46.5,13,1,1,2,cyclic_4_1,cyclic_4_1,block_2_1,pipeline_1,2,4.25,0.955127559655,False
workload_2029.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11559096,76,5,1,2,4,cyclic_4_1,cyclic_4_1,block_2_1,unroll_16,2,3,0.931168686572,False
workload_2284.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10323,108,5,25,16,23,cyclic_4_1,cyclic_4_1,block_2_1,unroll_32,3,17.25,0.612312003289,False
workload_2207.cpp,xczu7ev-ffvc1156-2-e,3.33,0.24303672,57,5,1,1,2,cyclic_4_1,cyclic_4_1,block_2_1,unroll_4,1,2.25,0.855492479548,False
workload_2210.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15821496,59,5,1,1,3,cyclic_4_1,cyclic_4_1,block_2_1,unroll_8,3,2.5,1,True
workload_2099.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10323,103,6,25,16,23,cyclic_4_1,cyclic_4_1,block_4_1,unroll_32,1,17.5,0.60664649366,False
workload_2079.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07917408,99,12,1,12,9,cyclic_4_1,cyclic_4_1,block_512_1,pipeline_1,1,8.5,0.834127567591,False
workload_1920.cpp,xczu7ev-ffvc1156-2-e,3.33,0.75878712,57,5,1,1,4,cyclic_4_1,cyclic_4_1,block_64_1,unroll_2,1,2.75,0.256673901863,False
workload_2169.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,50,13,1,1,2,cyclic_4_1,cyclic_4_1,cyclic_2_1,pipeline_1,2,4.25,0.955127559655,False
workload_2363.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11559096,76,5,1,2,4,cyclic_4_1,cyclic_4_1,cyclic_2_1,unroll_16,1,3,0.931168686572,False
workload_2204.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7553772,54,5,1,1,2,cyclic_4_1,cyclic_4_1,cyclic_2_1,unroll_2,1,2.25,0.259210189095,False
workload_2083.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10323,101,5,25,16,22,cyclic_4_1,cyclic_4_1,cyclic_2_1,unroll_32,3,17,0.618007845539,False
workload_2244.cpp,xczu7ev-ffvc1156-2-e,3.33,0.24303672,61,5,1,1,2,cyclic_4_1,cyclic_4_1,cyclic_2_1,unroll_4,1,2.25,0.855492479548,False
workload_2290.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15821496,58,5,1,1,3,cyclic_4_1,cyclic_4_1,cyclic_2_1,unroll_8,1,2.5,1,True
workload_1806.cpp,xczu7ev-ffvc1156-2-e,3.33,0.082584,91,12,1,13,13,cyclic_4_1,cyclic_512_1,block_128_1,pipeline_1,1,9.75,0.800115307075,False
workload_1605.cpp,xczu7ev-ffvc1156-2-e,3.33,0.42120504,67,4,1,13,14,cyclic_4_1,cyclic_512_1,block_128_1,unroll_2,1,8,0.575028550517,False
workload_1601.cpp,xczu7ev-ffvc1156-2-e,3.33,0.082584,74,14,1,12,12,cyclic_4_1,cyclic_512_1,block_16_1,pipeline_1,1,9.75,0.800115307075,False
workload_1757.cpp,xczu7ev-ffvc1156-2-e,3.33,0.42120504,99,4,1,15,17,cyclic_4_1,cyclic_512_1,block_256_1,unroll_2,1,9.25,0.563733939819,False
workload_1770.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07917408,71,12,1,12,11,cyclic_4_1,cyclic_512_1,block_2_1,pipeline_1,1,9,0.820516933344,False
workload_1956.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11900088,91,5,1,13,13,cyclic_4_1,cyclic_512_1,block_2_1,unroll_16,2,8,0.832437887392,False
workload_1965.cpp,xczu7ev-ffvc1156-2-e,3.33,0.41779512,66,5,1,11,12,cyclic_4_1,cyclic_512_1,block_2_1,unroll_2,1,7.25,0.585063068068,False
workload_1847.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10973016,127.5,5,31,29,37,cyclic_4_1,cyclic_512_1,block_2_1,unroll_32,2,25.5,0.441121382578,False
workload_1600.cpp,xczu7ev-ffvc1156-2-e,3.33,0.16162488,70,5,1,12,12,cyclic_4_1,cyclic_512_1,block_2_1,unroll_8,1,7.5,0.829086452515,False
workload_1633.cpp,xczu7ev-ffvc1156-2-e,3.33,0.082584,74,17,1,12,12,cyclic_4_1,cyclic_512_1,block_32_1,pipeline_1,1,10.5,0.780245483038,False
workload_1715.cpp,xczu7ev-ffvc1156-2-e,3.33,0.24985656,62,14,1,12,13,cyclic_4_1,cyclic_512_1,block_32_1,unroll_4,1,10,0.71732929791,False
workload_1909.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07917408,67,12,1,12,11,cyclic_4_1,cyclic_512_1,block_4_1,pipeline_1,1,9,0.820516933344,False
workload_1768.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11900088,95,5,1,13,14,cyclic_4_1,cyclic_512_1,block_4_1,unroll_16,1,8.25,0.826255949977,False
workload_1911.cpp,xczu7ev-ffvc1156-2-e,3.33,0.082584,80,12,1,13,12,cyclic_4_1,cyclic_512_1,block_64_1,pipeline_1,1,9.5,0.806800725416,False
workload_1870.cpp,xczu7ev-ffvc1156-2-e,3.33,0.42120504,72.5,4,1,12,13,cyclic_4_1,cyclic_512_1,block_64_1,unroll_2,2,7.5,0.579073477134,False
workload_1927.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11287368,187,4,31,44,46,cyclic_4_1,cyclic_512_1,block_64_1,unroll_32,2,31.25,0.34236156145,False
workload_1753.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1650348,86,4,1,13,15,cyclic_4_1,cyclic_512_1,block_64_1,unroll_8,1,8.25,0.809699415202,False
workload_1675.cpp,xczu7ev-ffvc1156-2-e,3.33,0.082584,69,13,1,12,11,cyclic_4_1,cyclic_512_1,block_8_1,pipeline_1,2,9.25,0.813517062099,False
workload_1679.cpp,xczu7ev-ffvc1156-2-e,3.33,0.42120504,66,7,1,11,12,cyclic_4_1,cyclic_512_1,block_8_1,unroll_2,1,7.75,0.577086951995,False
workload_2144.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07917408,79,12,1,12,11,cyclic_4_1,cyclic_512_1,cyclic_2_1,pipeline_1,1,9,0.820516933344,False
workload_1631.cpp,xczu7ev-ffvc1156-2-e,3.33,0.41779512,66,4,1,11,12,cyclic_4_1,cyclic_512_1,cyclic_2_1,unroll_2,1,7,0.586932330435,False
workload_1883.cpp,xczu7ev-ffvc1156-2-e,3.33,0.16162488,74,5,1,12,12,cyclic_4_1,cyclic_512_1,cyclic_4_1,unroll_8,1,7.5,0.829086452515,False
workload_1695.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8555436,192,4,1,19,20,cyclic_4_1,cyclic_512_1,cyclic_512_1,unroll_8,1,11,0.185001882175,False
workload_2077.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8576748,80,4,1,12,13,cyclic_4_1,cyclic_512_1,cyclic_64_1,unroll_2,1,7.5,0.189517188239,False
workload_2004.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1128204,150,4,31,30,38,cyclic_4_1,cyclic_512_1,cyclic_64_1,unroll_32,1,25.75,0.436196712159,False
workload_2035.cpp,xczu7ev-ffvc1156-2-e,3.33,0.78702552,164,4,1,3,6,cyclic_4_1,cyclic_64_1,block_2_1,unroll_32,1,3.5,0.236511903041,False
workload_2305.cpp,xczu7ev-ffvc1156-2-e,3.33,0.24303672,55,5,1,2,4,cyclic_4_1,cyclic_64_1,block_2_1,unroll_4,1,3,0.845443832735,False
workload_1814.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07917408,64,12,1,4,5,cyclic_4_1,cyclic_64_1,cyclic_128_1,pipeline_1,1,5.5,0.918406282595,False
workload_1786.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,45,12,1,2,3,cyclic_4_1,cyclic_64_1,cyclic_4_1,pipeline_1,1,4.5,0.94776037413,False
workload_2044.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,43,13,1,1,2,cyclic_4_1,cyclic_8_1,block_2_1,pipeline_1,1,4.25,0.955127559655,False
workload_1955.cpp,xczu7ev-ffvc1156-2-e,3.33,0.4143852,45,6,1,1,2,cyclic_4_1,cyclic_8_1,block_2_1,unroll_2,1,2.5,0.609596644059,False
workload_1732.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10291032,95,6,28,17,25,cyclic_4_1,cyclic_8_1,block_2_1,unroll_32,2,19,0.573333658104,False
workload_2381.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11902752,290,5,1,66,37,cyclic_4_1,cyclic_8_1,block_512_1,unroll_16,1,27.25,0.408500792839,False
workload_1971.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10637352,106,5,28,32,34,cyclic_4_1,cyclic_8_1,block_64_1,unroll_32,1,24.75,0.455512133793,False
workload_1832.cpp,xczu7ev-ffvc1156-2-e,3.33,0.75708216,52,5,1,1,4,cyclic_4_1,cyclic_8_1,block_64_1,unroll_4,1,2.75,0.25792273704,False
workload_1930.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10632024,88,8,28,17,26,cyclic_4_1,cyclic_8_1,block_8_1,unroll_32,1,19.75,0.556654018156,False
workload_1851.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10291032,107.5,6,28,17,25,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_32,2,19,0.573333658104,False
workload_2073.cpp,xczu7ev-ffvc1156-2-e,3.33,0.75367224,54,6,1,1,3,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_4,1,2.75,0.260435275684,False
workload_1754.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10291032,86,7,28,17,25,cyclic_4_1,cyclic_8_1,cyclic_4_1,unroll_32,1,19.25,0.567881544619,False
workload_1931.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09832824,175,7,51,31,49,cyclic_4_1,cyclic_8_1,cyclic_4_1,unroll_64,1,34.5,0.294716074926,False
workload_1635.cpp,xczu7ev-ffvc1156-2-e,3.33,0.625374,94,5,1,8,10,cyclic_4_1,cyclic_8_1,cyclic_512_1,unroll_8,1,6,0.365133781894,False
workload_2069.cpp,xczu7ev-ffvc1156-2-e,3.33,0.85255992,65,5,1,1,4,cyclic_4_1,cyclic_8_1,cyclic_64_1,unroll_4,1,2.75,0.19562109022,False
workload_1913.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10632024,92,7,28,17,25,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_32,1,19.25,0.567448147033,False
workload_1900.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87728184,470,4,1,14,31,cyclic_512_1,block_16_1,cyclic_128_1,unroll_8,1,12.5,0.171058746513,False
workload_1703.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87706872,775,4,1,14,38,cyclic_512_1,block_16_1,cyclic_64_1,unroll_16,1,14.25,0.167334584023,False
workload_1890.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281376,239,2,1,79,23,cyclic_512_1,block_2_1,block_2_1,pipeline_1,1,26.25,0.428445394289,False
workload_1937.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77818104,587,2,1,13,36,cyclic_512_1,block_2_1,block_4_1,unroll_16,1,13,0.224349523888,False
workload_2009.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77924664,378,2,1,8,22,cyclic_512_1,block_2_1,block_4_1,unroll_2,1,8.25,0.236199501457,False
workload_1698.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87813432,366,4,1,8,23,cyclic_512_1,block_2_1,cyclic_16_1,unroll_2,1,9,0.17674783422,False
workload_1618.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87728184,408.5,4,1,12,29,cyclic_512_1,block_2_1,cyclic_16_1,unroll_8,2,11.5,0.173027286855,False
workload_1861.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77818104,603,3,1,13,37,cyclic_512_1,block_4_1,block_4_1,unroll_16,1,13.5,0.222686172743,False
workload_1939.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87706872,2027,2,1,23,49,cyclic_512_1,block_512_1,block_2_1,unroll_16,1,18.75,0.155722961611,False
workload_1696.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281376,247,3,1,79,23,cyclic_512_1,block_8_1,block_2_1,pipeline_1,1,26.5,0.423889598282,False
workload_1610.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622368,201,5,1,79,23,cyclic_512_1,block_8_1,cyclic_16_1,pipeline_1,1,27,0.41471530044,False
