Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_2701.cpp,xczu7ev-ffvc1156-2-e,3.33,1279.84462758,331,3,1,6,15,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,unroll_2,1,6.25,0.201605810595,False
workload_2686.cpp,xczu7ev-ffvc1156-2-e,3.33,63.5065299,217,2,0,12,23,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,1,9.25,0.870913514193,False
workload_2785.cpp,xczu7ev-ffvc1156-2-e,3.33,63.60064902,72,2,0,7,13,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,1,5.5,0.965061434379,False
workload_2496.cpp,xczu7ev-ffvc1156-2-e,3.33,63.49408902,224,2,0,12,23,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_4,pipeline_1,1,9.25,0.870913518543,False
workload_2360.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29694966,80,3,0,6,13,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,1,5.5,0.941420684033,False
workload_2473.cpp,xczu7ev-ffvc1156-2-e,3.33,63.54078894,86,3,0,7,14,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,1,6,0.937608775137,False
workload_2429.cpp,xczu7ev-ffvc1156-2-e,3.33,93.36821166,70,3,0,6,12,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,1,5.25,0.951777884914,False
workload_2392.cpp,xczu7ev-ffvc1156-2-e,3.33,93.9339387,91,2,0,7,16,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,1,6.25,0.910636427782,False
workload_2790.cpp,xczu7ev-ffvc1156-2-e,3.33,63.52629678,78,2,0,7,15,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,6,0.937608762098,False
workload_2430.cpp,xczu7ev-ffvc1156-2-e,3.33,93.30113214,81,2,0,7,14,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,1,5.75,0.932499573557,False
workload_2326.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29708286,180,3,0,6,16,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_2,pipeline_1,1,6.25,0.911148835274,False
workload_2377.cpp,xczu7ev-ffvc1156-2-e,3.33,93.2972094,651,3,0,12,29,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_64,unroll_16,unroll_2,pipeline_1,1,11,0.77659261967,False
workload_2227.cpp,xczu7ev-ffvc1156-2-e,3.33,93.30248412,170,2.5,0,11,22,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,2,8.875,0.862690802697,False
workload_2480.cpp,xczu7ev-ffvc1156-2-e,3.33,93.35289366,82,2,0,7,14,cyclic_8_1,block_16_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,1,5.75,0.932444010796,False
workload_2454.cpp,xczu7ev-ffvc1156-2-e,3.33,63.54273366,270,3,0,12,25,cyclic_8_1,block_16_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,unroll_64,unroll_4,pipeline_1,1,10,0.832224331319,False
workload_2635.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29921406,96,2,0,6,14,cyclic_8_1,block_16_1,cyclic_4_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_32,unroll_16,unroll_2,pipeline_1,1,5.5,0.941417863858,False
workload_2469.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29308686,76,3,0,6,14,cyclic_8_1,block_16_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,5.75,0.93250820543,False
workload_2432.cpp,xczu7ev-ffvc1156-2-e,3.33,93.93316614,81,1,0,8,17,cyclic_8_1,block_16_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,1,6.5,0.910014481485,False
workload_2408.cpp,xczu7ev-ffvc1156-2-e,3.33,93.94795134,93,1,0,9,17,cyclic_8_1,block_16_1,cyclic_4_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_16,unroll_8,unroll_2,pipeline_1,1,6.75,0.908672145532,False
workload_2552.cpp,xczu7ev-ffvc1156-2-e,3.33,64.18190718,88,1,0,9,19,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,unroll_2,pipeline_1,1,7.25,0.924026540089,False
workload_2471.cpp,xczu7ev-ffvc1156-2-e,3.33,93.94155774,79,1,0,8,16,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_2,pipeline_1,1,6.25,0.910630251626,False
workload_2770.cpp,xczu7ev-ffvc1156-2-e,3.33,63.52882758,162,1,0,7,18,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,1,6.5,0.924048383564,False
workload_2657.cpp,xczu7ev-ffvc1156-2-e,3.33,63.49153158,217,2,0,12,24,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,2,9.5,0.857906461547,False
workload_2691.cpp,xczu7ev-ffvc1156-2-e,3.33,63.5327703,181,2,0,7,17,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,1,6.5,0.924048383833,False
workload_2512.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29439222,80,3,0,6,13,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,5.5,0.941423869087,False
workload_2356.cpp,xczu7ev-ffvc1156-2-e,3.33,93.3055011,227,3,0,15,26,cyclic_8_1,block_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,1,11,0.77658960558,False
workload_2267.cpp,xczu7ev-ffvc1156-2-e,3.33,93.31046946,162,3,0,14,25,cyclic_8_1,block_16_1,cyclic_8_1,complete_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_16,unroll_8,unroll_2,pipeline_1,1,10.5,0.799902139969,False
workload_2819.cpp,xczu7ev-ffvc1156-2-e,3.33,1287.32247558,226,2,1,4,13,cyclic_8_1,block_16_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_2,unroll_2,1,5,0.200019474309,False
workload_2315.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25304694,213,3,0,14,25,cyclic_8_1,block_16_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,1,10.5,0.799927943565,False
workload_2253.cpp,xczu7ev-ffvc1156-2-e,3.33,94.13248662,386,2,0,26,41,cyclic_8_1,block_2_1,cyclic_16_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_4,pipeline_1,1,17.25,0.508136779515,False
workload_2273.cpp,xczu7ev-ffvc1156-2-e,3.33,94.1286771,420,2,0,17,31,cyclic_8_1,block_2_1,cyclic_16_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,1,12.5,0.706862442357,False
workload_2274.cpp,xczu7ev-ffvc1156-2-e,3.33,152.42424318,859,1,4,11,24,cyclic_8_1,block_2_2,cyclic_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,unroll_2,unroll_32,1,10,0.775104753176,False
workload_2423.cpp,xczu7ev-ffvc1156-2-e,3.33,151.86602862,934,2,4,10,24,cyclic_8_1,block_2_2,cyclic_4_1,block_8_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_64,unroll_8,unroll_2,unroll_32,1,10,0.775632048092,False
workload_2337.cpp,xczu7ev-ffvc1156-2-e,3.33,151.8634179,2673,2,4,14,34,cyclic_8_1,block_2_2,cyclic_4_1,block_8_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,unroll_2,unroll_32,1,13.5,0.642628901384,False
workload_2416.cpp,xczu7ev-ffvc1156-2-e,3.33,93.31165494,316,2,0,12,25,cyclic_8_1,block_32_1,cyclic_2_1,block_2_1,unroll_2,unroll_64,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,1,9.75,0.833459669795,False
workload_2658.cpp,xczu7ev-ffvc1156-2-e,3.33,63.49153158,219,2,0,12,24,cyclic_8_1,block_32_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,1,9.5,0.857906461547,False
workload_2438.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29694966,77,3,0,6,13,cyclic_8_1,block_32_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,1,5.5,0.941420684033,False
workload_2472.cpp,xczu7ev-ffvc1156-2-e,3.33,93.93902694,86,2,0,8,15,cyclic_8_1,block_32_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,1,6.25,0.910632303266,False
workload_2680.cpp,xczu7ev-ffvc1156-2-e,3.33,64.95406758,187,2,0,8,20,cyclic_8_1,block_8_1,cyclic_2_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,1,7.5,0.922924459808,False
workload_2497.cpp,xczu7ev-ffvc1156-2-e,3.33,65.0749599,306,2,14,17,33,cyclic_8_1,block_8_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,1,16.5,0.538634656834,False
workload_2697.cpp,xczu7ev-ffvc1156-2-e,3.33,65.08633518,210,1,14,11,25,cyclic_8_1,block_8_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,1,12.75,0.698876362836,False
workload_2559.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29846814,178,2,0,6,16,cyclic_8_1,complete_2,block_32_1,block_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_2,pipeline_1,2,6,0.922241096543,False
workload_2321.cpp,xczu7ev-ffvc1156-2-e,3.33,93.31288038,230,2,0,11,23,cyclic_8_1,complete_2,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,unroll_16,unroll_4,pipeline_1,1,9,0.859738921905,False
workload_2394.cpp,xczu7ev-ffvc1156-2-e,3.33,93.35989998,149,3,0,13,23,cyclic_8_1,complete_2,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,1,9.75,0.833427737358,False
workload_2393.cpp,xczu7ev-ffvc1156-2-e,3.33,93.31559766,107,3,0,11,20,cyclic_8_1,complete_2,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_4,pipeline_1,1,8.5,0.872477274261,False
workload_2349.cpp,xczu7ev-ffvc1156-2-e,3.33,93.3181551,107,2,0,11,20,cyclic_8_1,complete_2,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_16,unroll_16,unroll_4,pipeline_1,1,8.25,0.878855570144,False
workload_2353.cpp,xczu7ev-ffvc1156-2-e,3.33,93.34494828,170,3,0,13,25,cyclic_8_1,complete_2,cyclic_2_1,block_2_1,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,10.25,0.811381032691,False
workload_2372.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25118214,192,2,0,11,22,cyclic_8_1,complete_2,cyclic_2_1,block_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,1,8.75,0.865216785698,False
workload_2397.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29846814,169,2,0,6,16,cyclic_8_1,complete_2,cyclic_2_1,block_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_2,pipeline_1,2,6,0.922241096543,False
workload_2309.cpp,xczu7ev-ffvc1156-2-e,3.33,93.31046946,148,3,0,11,23,cyclic_8_1,complete_2,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_16,unroll_8,unroll_2,pipeline_1,1,9.25,0.85245462872,False
workload_2188.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25856142,214,2,0,11,24,cyclic_8_1,complete_2,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,3,9.25,0.852498092998,False
workload_2399.cpp,xczu7ev-ffvc1156-2-e,3.33,93.93884046,195,2,0,8,19,cyclic_8_1,complete_2,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,1,7.25,0.902751782647,False
workload_2518.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29641686,80,2,0,7,14,cyclic_8_1,complete_2,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,1,5.75,0.932504632773,False
workload_2435.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25912086,109,2,0,11,19,cyclic_8_1,complete_2,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,1,8,0.88433790825,False
workload_2354.cpp,xczu7ev-ffvc1156-2-e,3.33,93.30368958,78,3,0,6,13,cyclic_8_1,complete_2,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,1,5.5,0.941412289663,False
workload_2440.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29921406,87,3,0,6,14,cyclic_8_1,complete_2,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_32,unroll_16,unroll_2,pipeline_1,1,5.75,0.93250163159,False
workload_2269.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25304694,216,3,0,11,22,cyclic_8_1,complete_2,cyclic_2_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,1,9,0.859791530479,False
workload_2317.cpp,xczu7ev-ffvc1156-2-e,3.33,93.26140524,239,2,0,20,35,cyclic_8_1,complete_2,cyclic_2_1,cyclic_4_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_4,pipeline_1,1,14.25,0.629527169423,False
workload_2324.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25589076,244,3,0,20,35,cyclic_8_1,complete_2,cyclic_2_1,cyclic_4_1,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,1,14.5,0.618842821825,False
workload_2619.cpp,xczu7ev-ffvc1156-2-e,3.33,93.34767222,186,1,0,8,18,cyclic_8_1,complete_2,cyclic_4_1,block_2_1,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_2,pipeline_1,1,6.75,0.90919388664,False
workload_2797.cpp,xczu7ev-ffvc1156-2-e,3.33,93.39176142,136,0,0,14,26,cyclic_8_1,cyclic_16_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_16,unroll_16,unroll_4,pipeline_1,1,10,0.822600297349,False
workload_2318.cpp,xczu7ev-ffvc1156-2-e,3.33,93.97095498,273,2,0,23,39,cyclic_8_1,cyclic_16_1,cyclic_2_1,block_2_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,1,16,0.556830370342,False
workload_2659.cpp,xczu7ev-ffvc1156-2-e,3.33,64.14306606,237,0,0,13,27,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,1,10,0.832219417024,False
workload_2436.cpp,xczu7ev-ffvc1156-2-e,3.33,93.27089574,109,4,0,11,19,cyclic_8_1,cyclic_2_1,block_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_4,pipeline_1,1,8.5,0.872517730121,False
workload_2420.cpp,xczu7ev-ffvc1156-2-e,3.33,63.59329638,592,3,0,14,32,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,1,12.25,0.722132698716,False
workload_2668.cpp,xczu7ev-ffvc1156-2-e,3.33,63.65174454,74,4,0,7,15,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,1,6.5,0.924048141937,False
workload_2716.cpp,xczu7ev-ffvc1156-2-e,3.33,63.59998302,68,4,0,7,13,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,1,6,0.937608742282,False
workload_2597.cpp,xczu7ev-ffvc1156-2-e,3.33,63.55112526,82,3,0,7,14,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,unroll_8,unroll_2,pipeline_1,1,6,0.93760877937,False
workload_2348.cpp,xczu7ev-ffvc1156-2-e,3.33,63.5667363,100.5,4,0,11,20,cyclic_8_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,2,8.75,0.884031023345,False
workload_2623.cpp,xczu7ev-ffvc1156-2-e,3.33,63.49869774,223,3,0,12,24,cyclic_8_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,unroll_16,unroll_4,pipeline_1,1,9.75,0.845010072172,False
workload_2443.cpp,xczu7ev-ffvc1156-2-e,3.33,78.41664486,185.5,4,0,6.5,16.5,cyclic_8_1,cyclic_2_1,cyclic_2_1,complete_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,unroll_16,unroll_2,pipeline_1,2,6.75,0.919865949372,False
workload_2541.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29641686,171,4,0,6,16,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_2,pipeline_1,1,6.5,0.910540874896,False
workload_2571.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29292702,171,4,0,6,16,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,1,6.5,0.910543739709,False
workload_2565.cpp,xczu7ev-ffvc1156-2-e,3.33,63.49342302,225.5,3.5,0,11.5,23,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_4,pipeline_1,2,9.5,0.857906462277,False
workload_2618.cpp,xczu7ev-ffvc1156-2-e,3.33,93.2989743,184,3,0,7,16,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,unroll_16,unroll_2,pipeline_1,1,6.5,0.91053877535,False
workload_2467.cpp,xczu7ev-ffvc1156-2-e,3.33,63.53407566,76,4,0,7,14,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,1,6.25,0.924048394172,False
workload_2402.cpp,xczu7ev-ffvc1156-2-e,3.33,78.37801686,209.5,4,0,11.5,23.5,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,2,9.75,0.84171604115,False
workload_2451.cpp,xczu7ev-ffvc1156-2-e,3.33,63.58882086,86,4,0,8,15,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,1,6.75,0.924048299587,False
workload_2489.cpp,xczu7ev-ffvc1156-2-e,3.33,63.58477158,180,3,0,8,18,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_2,pipeline_1,1,7.25,0.924048086089,False
workload_2563.cpp,xczu7ev-ffvc1156-2-e,3.33,64.23254982,209,1,0,9,19,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_64,unroll_8,unroll_2,pipeline_1,1,7.25,0.924023150053,False
workload_2547.cpp,xczu7ev-ffvc1156-2-e,3.33,63.60525774,68,3,0,7,14,cyclic_8_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,1,6,0.93760873264,False
workload_2359.cpp,xczu7ev-ffvc1156-2-e,3.33,64.14903342,257,2,0,14,30,cyclic_8_1,cyclic_2_2,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,1,11.5,0.757831832067,False
workload_2611.cpp,xczu7ev-ffvc1156-2-e,3.33,63.49408902,216,2,0,12,23,cyclic_8_1,cyclic_2_2,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_4,pipeline_1,1,9.25,0.870913518543,False
workload_2551.cpp,xczu7ev-ffvc1156-2-e,3.33,64.16158086,79,1,0,8,17,cyclic_8_1,cyclic_2_2,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,1,6.5,0.924041625137,False
workload_2589.cpp,xczu7ev-ffvc1156-2-e,3.33,64.15630614,75,1,0,8,16,cyclic_8_1,cyclic_2_2,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,6.25,0.924042672794,False
workload_2631.cpp,xczu7ev-ffvc1156-2-e,3.33,64.16235342,74,1,0,8,16,cyclic_8_1,cyclic_2_2,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,1,6.25,0.924042556575,False
workload_2310.cpp,xczu7ev-ffvc1156-2-e,3.33,94.35317238,151,0,0,14,28,cyclic_8_1,cyclic_32_1,block_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_4,pipeline_1,1,10.5,0.799426711432,False
workload_2272.cpp,xczu7ev-ffvc1156-2-e,3.33,94.17066174,359,2,0,23,45,cyclic_8_1,cyclic_32_1,block_16_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_4,pipeline_1,1,17.5,0.49872045817,False
workload_2620.cpp,xczu7ev-ffvc1156-2-e,3.33,64.47761118,190,1,0,9,25,cyclic_8_1,cyclic_32_1,block_32_1,block_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,1,8.75,0.883988057808,False
workload_2087.cpp,xczu7ev-ffvc1156-2-e,3.33,94.1723667,153,1,0,14,26,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,4,10.25,0.810956657349,False
workload_2362.cpp,xczu7ev-ffvc1156-2-e,3.33,97.1994699,274,0,0,27,58,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_8,pipeline_1,1,21.25,0.370400466111,False
workload_2168.cpp,xczu7ev-ffvc1156-2-e,3.33,94.27554342,289,2,0,14,28,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_4,pipeline_1,1,11,0.776231944344,False
workload_2529.cpp,xczu7ev-ffvc1156-2-e,3.33,64.84510998,241,0,0,11,26,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,unroll_8,unroll_2,pipeline_1,1,9.25,0.870833153246,False
workload_2107.cpp,xczu7ev-ffvc1156-2-e,3.33,94.23149418,321,2,0,24,44,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,1,17.5,0.498714944182,False
