Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_1632.cpp,xczu7ev-ffvc1156-2-e,3.33,232.86995694,375,63,1,5,60,cyclic_64_1,cyclic_128_1,complete_1,unroll_2,unroll_4,unroll_8,1,32.25,0.243914150766,False
workload_1815.cpp,xczu7ev-ffvc1156-2-e,3.33,168.74381727,100,27,1,4,24,cyclic_64_1,cyclic_16_1,block_2_1,unroll_4,unroll_2,unroll_8,1,14,0.637143678208,False
workload_1853.cpp,xczu7ev-ffvc1156-2-e,3.33,101.30492367,76,26,0,2,8,cyclic_64_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_2,1,9,0.956780730559,False
workload_1892.cpp,xczu7ev-ffvc1156-2-e,3.33,135.10568574,95,26,1,4,17,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_32,1,12,0.783102009162,False
workload_1814.cpp,xczu7ev-ffvc1156-2-e,3.33,43.56753219,1425,26,1,14,44,cyclic_64_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,1,21.25,0.699725014735,False
workload_1767.cpp,xczu7ev-ffvc1156-2-e,3.33,43.56753219,1483,29,2,16,47,cyclic_64_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_8,1,23.5,0.635293642864,False
workload_1564.cpp,xczu7ev-ffvc1156-2-e,3.33,123.56649315,570,27,0,1,6,cyclic_64_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,2,8.5,0.895727549025,False
workload_1734.cpp,xczu7ev-ffvc1156-2-e,3.33,101.30493699,51,27,0,1,5,cyclic_64_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_2,1,8.25,0.971400621273,False
workload_1677.cpp,xczu7ev-ffvc1156-2-e,3.33,138.54126339,60,27,1,2,12,cyclic_64_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_8,1,10.5,0.811524838533,False
workload_1620.cpp,xczu7ev-ffvc1156-2-e,3.33,101.30492367,81,27,0,2,8,cyclic_64_1,cyclic_4_1,block_2_1,unroll_4,unroll_2,unroll_2,1,9.25,0.94948062822,False
workload_1702.cpp,xczu7ev-ffvc1156-2-e,3.33,148.21956207,179,27,0,3,13,cyclic_64_1,cyclic_4_1,block_2_1,unroll_4,unroll_4,unroll_2,1,10.75,0.772672207816,False
workload_1691.cpp,xczu7ev-ffvc1156-2-e,3.33,130.65912675,40,27,0,1,6,cyclic_64_1,cyclic_4_1,block_4_1,unroll_2,unroll_2,pipeline_1,1,8.5,0.87985972692,False
workload_1845.cpp,xczu7ev-ffvc1156-2-e,3.33,136.32473214,66,27,1,3,13,cyclic_64_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_16,1,11,0.80596173097,False
workload_1913.cpp,xczu7ev-ffvc1156-2-e,3.33,138.54118014,54,27,1,2,12,cyclic_64_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_8,1,10.5,0.811525099629,False
workload_1686.cpp,xczu7ev-ffvc1156-2-e,3.33,43.56753219,2405,29,2,16,47,cyclic_64_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,1,23.5,0.635293642864,False
workload_1920.cpp,xczu7ev-ffvc1156-2-e,3.33,131.50750419,49,27,0,1,6,cyclic_64_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_2,1,8.5,0.877490366373,False
workload_1698.cpp,xczu7ev-ffvc1156-2-e,3.33,131.5073943,61,42,1,3,12,cyclic_8_1,block_128_1,complete_1,unroll_2,unroll_2,unroll_2,1,14.5,0.753865033123,False
workload_1708.cpp,xczu7ev-ffvc1156-2-e,3.33,126.96378579,54,26,2,3,9,cyclic_8_1,block_16_1,block_2_1,unroll_2,unroll_2,unroll_8,1,10,0.853529320627,False
workload_1697.cpp,xczu7ev-ffvc1156-2-e,3.33,224.53257267,45,26,1,3,9,cyclic_8_1,block_16_1,block_2_1,unroll_2,unroll_4,pipeline_1,1,9.75,0.475037965834,False
workload_1773.cpp,xczu7ev-ffvc1156-2-e,3.33,126.96378579,57,26,2,4,9,cyclic_8_1,block_16_1,block_4_1,unroll_2,unroll_2,unroll_8,1,10.25,0.847103391674,False
workload_1693.cpp,xczu7ev-ffvc1156-2-e,3.33,127.13000607,97,26,4,6,15,cyclic_8_1,block_16_1,block_4_1,unroll_4,unroll_2,unroll_8,1,12.75,0.784499856579,False
workload_1699.cpp,xczu7ev-ffvc1156-2-e,3.33,160.98625926,38,26,1,2,6,cyclic_8_1,block_16_1,complete_1,unroll_2,unroll_2,pipeline_1,1,8.75,0.745594133871,False
workload_1570.cpp,xczu7ev-ffvc1156-2-e,3.33,126.96370254,56,26,2,4,9,cyclic_8_1,block_16_1,complete_1,unroll_2,unroll_2,unroll_8,1,10.25,0.847103545565,False
workload_1602.cpp,xczu7ev-ffvc1156-2-e,3.33,146.79405234,49,26,1,3,10,cyclic_8_1,block_16_1,complete_1,unroll_4,unroll_2,pipeline_1,1,10,0.792356930365,False
workload_1649.cpp,xczu7ev-ffvc1156-2-e,3.33,189.40633407,477,26,15,22,45,cyclic_8_1,block_16_1,cyclic_2_1,unroll_4,unroll_4,unroll_16,1,27,0.39701654262,False
workload_1705.cpp,xczu7ev-ffvc1156-2-e,3.33,127.13000607,97,26,4,6,15,cyclic_8_1,block_16_1,cyclic_4_1,unroll_4,unroll_2,unroll_8,1,12.75,0.784499856579,False
workload_1908.cpp,xczu7ev-ffvc1156-2-e,3.33,96.76121859,54,25,0,3,7,cyclic_8_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_8,1,8.75,0.975755178792,False
workload_2405.cpp,xczu7ev-ffvc1156-2-e,3.33,95.81914494,86,26,0,6,16,cyclic_8_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_16,1,12,0.883703071426,False
workload_2378.cpp,xczu7ev-ffvc1156-2-e,3.33,95.81922819,87,26,0,6,16,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_16,1,12,0.883703079316,False
workload_1644.cpp,xczu7ev-ffvc1156-2-e,3.33,131.5073943,47,31,1,2,8,cyclic_8_1,block_64_1,complete_1,unroll_2,unroll_2,unroll_2,1,10.5,0.831013937845,False
workload_1596.cpp,xczu7ev-ffvc1156-2-e,3.33,169.18703694,127,62,1,3,28,cyclic_8_1,cyclic_128_1,complete_1,unroll_2,unroll_2,unroll_8,1,23.5,0.502866297128,False
workload_1547.cpp,xczu7ev-ffvc1156-2-e,3.33,232.86995694,350,62,1,4,49,cyclic_8_1,cyclic_128_1,complete_1,unroll_2,unroll_4,unroll_8,1,29,0.276901968138,False
workload_2119.cpp,xczu7ev-ffvc1156-2-e,3.33,228.42520947,668,27,2,8,52,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_64,1,22.25,0.349398439629,False
workload_2115.cpp,xczu7ev-ffvc1156-2-e,3.33,210.00244401,515,27,0,9,57,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_17,unroll_4,pipeline_1,1,23.25,0.390650219852,False
workload_1838.cpp,xczu7ev-ffvc1156-2-e,3.33,43.56753219,1486,26,2,16,47,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_8,1,22.75,0.656480350243,False
workload_1483.cpp,xczu7ev-ffvc1156-2-e,3.33,232.08932835,79,26,0,5,18,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_16,pipeline_1,1,12.25,0.435702585662,False
workload_1651.cpp,xczu7ev-ffvc1156-2-e,3.33,116.47385955,2383,26,0,1,5,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,8,0.932637558992,False
workload_1756.cpp,xczu7ev-ffvc1156-2-e,3.33,138.54126339,47,26,1,2,6,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_8,1,8.75,0.847673062672,False
workload_1636.cpp,xczu7ev-ffvc1156-2-e,3.33,178.46492643,41,26,0,2,7,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,pipeline_1,1,8.75,0.665790031881,False
workload_1603.cpp,xczu7ev-ffvc1156-2-e,3.33,207.44498403,55,26,0,3,10,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_8,pipeline_1,1,9.75,0.539630686953,False
workload_1640.cpp,xczu7ev-ffvc1156-2-e,3.33,215.70722019,660,26,1,4,14,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_8,unroll_8,1,11.25,0.499671920006,False
workload_1458.cpp,xczu7ev-ffvc1156-2-e,3.33,232.08931503,1291,26,0,9,34,cyclic_8_1,cyclic_4_1,block_2_1,unroll_4,unroll_16,pipeline_1,1,17.25,0.391373415966,False
workload_1647.cpp,xczu7ev-ffvc1156-2-e,3.33,255.57130287,157,26,0,8,34,cyclic_8_1,cyclic_4_1,block_2_1,unroll_4,unroll_16,unroll_2,1,17,0.329895799142,False
workload_1537.cpp,xczu7ev-ffvc1156-2-e,3.33,207.44497071,84,26,0,5,18,cyclic_8_1,cyclic_4_1,block_2_1,unroll_4,unroll_8,pipeline_1,1,12.25,0.522216150437,False
workload_1416.cpp,xczu7ev-ffvc1156-2-e,3.33,220.34469807,109,26,1,6,22,cyclic_8_1,cyclic_4_1,block_2_1,unroll_4,unroll_8,unroll_4,1,13.75,0.463277572593,False
workload_1539.cpp,xczu7ev-ffvc1156-2-e,3.33,232.08920514,149,26,0,9,34,cyclic_8_1,cyclic_4_1,complete_1,unroll_4,unroll_16,pipeline_1,1,17.25,0.391373724659,False
workload_1626.cpp,xczu7ev-ffvc1156-2-e,3.33,186.47887779,56,26,1,3,9,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_4,unroll_8,1,9.75,0.625100233687,False
workload_1645.cpp,xczu7ev-ffvc1156-2-e,3.33,186.47886447,84,26,1,4,14,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_4,unroll_4,unroll_8,1,11.25,0.612176073125,False
workload_1816.cpp,xczu7ev-ffvc1156-2-e,3.33,43.69124835,1897,78,5,28,98,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_8,1,52.25,0.185149802635,False
workload_2045.cpp,xczu7ev-ffvc1156-2-e,3.33,210.00244401,1860,33,0,9,90,cyclic_8_1,cyclic_8_1,cyclic_4_1,unroll_17,unroll_4,pipeline_1,1,33,0.273692828419,False
workload_1242.cpp,xczu7ev-ffvc1156-2-e,5,146.11787,318,46,14,6,19,block_128_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,21.25,0.672629250209,False
workload_1170.cpp,xczu7ev-ffvc1156-2-e,5,144.45387,1086,46,28,12,34,block_128_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,30,0.413099616632,False
workload_754.cpp,xczu7ev-ffvc1156-2-e,5,180.874875,63,47,1,10,21,block_128_1,block_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,19.75,0.677722849739,False
workload_762.cpp,xczu7ev-ffvc1156-2-e,5,226.22399,67,47,1,10,21,block_128_1,block_8_1,complete_1,unroll_2,unroll_2,pipeline_1,1,19.75,0.58424398838,False
workload_1037.cpp,xczu7ev-ffvc1156-2-e,5,164.900475,61,46,1,9,20,block_128_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,19,0.724453189921,False
workload_1040.cpp,xczu7ev-ffvc1156-2-e,5,188.560185,405,41,4,17,62,block_2_1,block_128_1,complete_1,unroll_2,unroll_2,unroll_16,1,31,0.37667025999,False
workload_973.cpp,xczu7ev-ffvc1156-2-e,5,189.475385,153,41,2,9,34,block_2_1,block_128_1,complete_1,unroll_2,unroll_2,unroll_8,1,21.5,0.619741190754,False
workload_1174.cpp,xczu7ev-ffvc1156-2-e,5,7.24491,1783,24,0,29,75,block_2_1,block_2_1,block_2_1,unroll_2,pipeline_1,pipeline_1,1,32,0.497812105104,False
workload_1083.cpp,xczu7ev-ffvc1156-2-e,5,7.24491,1799,24,0,29,75,block_2_1,block_2_1,block_2_1,unroll_2,pipeline_1,unroll_64,1,32,0.497812105104,False
workload_1205.cpp,xczu7ev-ffvc1156-2-e,5,7.24491,2035,24,0,29,75,block_2_1,block_2_1,block_2_1,unroll_2,pipeline_1,unroll_8,1,32,0.497812105104,False
workload_954.cpp,xczu7ev-ffvc1156-2-e,5,164.56751,42,24,0,9,16,block_2_1,block_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,12.25,0.852000191002,False
workload_968.cpp,xczu7ev-ffvc1156-2-e,5,143.21103,133,24,0,17,25,block_2_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_16,1,16.5,0.779554969837,False
workload_1153.cpp,xczu7ev-ffvc1156-2-e,5,149.11823,47,24,0,3,6,block_2_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_2,1,8.25,0.968477206839,False
workload_976.cpp,xczu7ev-ffvc1156-2-e,5,142.83663,288,24,0,34,47,block_2_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_32,1,26.25,0.514820594325,False
workload_892.cpp,xczu7ev-ffvc1156-2-e,5,146.12301,84,24,0,9,15,block_2_1,block_2_1,block_2_1,unroll_4,unroll_2,unroll_4,1,12,0.889179313338,False
workload_1112.cpp,xczu7ev-ffvc1156-2-e,5,7.244865,1896,24,0,29,75,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,3,32,0.497812136558,False
workload_1233.cpp,xczu7ev-ffvc1156-2-e,5,7.244865,1747,24,0,29,75,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_16,2,32,0.497812136558,False
workload_1204.cpp,xczu7ev-ffvc1156-2-e,5,7.244865,1838.5,24,0,29,75,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,2,32,0.497812136558,False
workload_1286.cpp,xczu7ev-ffvc1156-2-e,5,7.244865,1886,24,0,29,75,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_32,1,32,0.497812136558,False
workload_1288.cpp,xczu7ev-ffvc1156-2-e,5,7.244865,1878,24,0,29,75,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,2,32,0.497812136558,False
workload_1113.cpp,xczu7ev-ffvc1156-2-e,5,7.244865,1788,24,0,29,75,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,1,32,0.497812136558,False
workload_1149.cpp,xczu7ev-ffvc1156-2-e,5,7.244865,1710,24,0,29,75,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_8,1,32,0.497812136558,False
workload_967.cpp,xczu7ev-ffvc1156-2-e,5,143.210985,133,24,0,17,25,block_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_16,1,16.5,0.77955496615,False
workload_1012.cpp,xczu7ev-ffvc1156-2-e,5,142.836585,326,24,0,34,47,block_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_32,1,26.25,0.514820592086,False
workload_1300.cpp,xczu7ev-ffvc1156-2-e,5,145.790185,65,24,0,5,9,block_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,9.5,0.944704858353,False
workload_1023.cpp,xczu7ev-ffvc1156-2-e,5,142.649385,1120,24,0,66,90,block_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_64,1,45,0.20201782506,False
workload_1201.cpp,xczu7ev-ffvc1156-2-e,5,7.24423,1596,24,0,29,75,block_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,1,32,1,True
workload_1259.cpp,xczu7ev-ffvc1156-2-e,5,7.24423,1942,24,0,29,75,block_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,1,32,1,True
workload_1052.cpp,xczu7ev-ffvc1156-2-e,5,142.64943,1109,24,0,66,90,block_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_64,1,45,0.202017804014,False
workload_916.cpp,xczu7ev-ffvc1156-2-e,5,180.54191,44,25,1,9,16,block_2_1,block_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,12.75,0.80360828457,False
workload_1285.cpp,xczu7ev-ffvc1156-2-e,5,7.245545,1739,25,0,47,93,block_2_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,1,41.25,0.288913155197,False
workload_1367.cpp,xczu7ev-ffvc1156-2-e,5,7.245545,2109,25,0,47,93,block_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_64,1,41.25,0.288913155197,False
workload_1177.cpp,xczu7ev-ffvc1156-2-e,5,7.245545,1876,25,0,47,93,block_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_8,1,41.25,0.288913155197,False
workload_1368.cpp,xczu7ev-ffvc1156-2-e,5,7.24491,2026,25,0,47,93,block_2_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,1,41.25,0.288912938391,False
workload_675.cpp,xczu7ev-ffvc1156-2-e,5,189.47543,129,31,2,9,23,block_2_1,block_64_1,block_4_1,unroll_2,unroll_2,unroll_8,1,16.25,0.7153059479,False
workload_804.cpp,xczu7ev-ffvc1156-2-e,5,188.56023,145,26,0,14,24,block_2_1,cyclic_16_1,block_2_1,unroll_2,unroll_2,unroll_16,1,16,0.719423235469,False
workload_766.cpp,xczu7ev-ffvc1156-2-e,5,188.56023,155,26,0,14,24,block_2_1,cyclic_16_1,block_4_1,unroll_2,unroll_2,unroll_16,1,16,0.719423235469,False
workload_1033.cpp,xczu7ev-ffvc1156-2-e,5,188.560185,142,26,0,14,24,block_2_1,cyclic_16_1,complete_1,unroll_2,unroll_2,unroll_16,1,16,0.719423330948,False
workload_849.cpp,xczu7ev-ffvc1156-2-e,5,225.89111,46,26,0,9,16,block_2_1,cyclic_16_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,12.75,0.676078788137,False
workload_864.cpp,xczu7ev-ffvc1156-2-e,5,187.99863,1212,26,0,55,85,block_2_1,cyclic_16_1,cyclic_4_1,unroll_2,unroll_2,unroll_64,1,41.5,0.216729638119,False
workload_1148.cpp,xczu7ev-ffvc1156-2-e,5,7.24423,1807,24,0,29,76,block_2_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,pipeline_1,1,32.25,0.494693600605,False
workload_1176.cpp,xczu7ev-ffvc1156-2-e,5,7.24423,1941,24,0,29,76,block_2_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_4,2,32.25,0.494693600605,False
workload_1147.cpp,xczu7ev-ffvc1156-2-e,5,7.24423,1730,24,0,29,76,block_2_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_8,1,32.25,0.494693600605,False
workload_1185.cpp,xczu7ev-ffvc1156-2-e,5,144.12623,67,24,0,8,13,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_8,1,11.25,0.890194330676,False
workload_917.cpp,xczu7ev-ffvc1156-2-e,5,164.56749,52,24,0,17,29,block_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,pipeline_1,1,17.5,0.751876249435,False
workload_803.cpp,xczu7ev-ffvc1156-2-e,5,144.29261,138,24,0,15,22,block_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_8,1,15.25,0.784245895649,False
workload_1235.cpp,xczu7ev-ffvc1156-2-e,5,7.244185,1928.5,24,0,29,76,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,2,32.25,1,True
workload_1210.cpp,xczu7ev-ffvc1156-2-e,5,7.244185,2011.5,24,0,29,76,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_16,2,32.25,1,True
workload_1236.cpp,xczu7ev-ffvc1156-2-e,5,7.244185,1902,24,0,29,76,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,2,32.25,1,True
workload_1234.cpp,xczu7ev-ffvc1156-2-e,5,7.244185,1648.5,24,0,29,76,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,2,32.25,1,True
workload_1310.cpp,xczu7ev-ffvc1156-2-e,5,7.244185,1960,24,0,29,76,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_64,1,32.25,1,True
workload_1057.cpp,xczu7ev-ffvc1156-2-e,5,7.244185,1725,24,0,29,76,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,2,32.25,1,True
workload_1295.cpp,xczu7ev-ffvc1156-2-e,5,164.567425,48,24,0,9,15,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,1,12,0.855838509727,False
workload_943.cpp,xczu7ev-ffvc1156-2-e,5,143.210985,124,24,0,14,21,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_16,1,14.75,0.80289209146,False
workload_1097.cpp,xczu7ev-ffvc1156-2-e,5,142.836585,309,24,0,28,40,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_32,1,23,0.614563889701,False
workload_1207.cpp,xczu7ev-ffvc1156-2-e,5,142.649385,1206,24,0,55,76,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_64,1,38.75,0.286420139632,False
workload_1375.cpp,xczu7ev-ffvc1156-2-e,5,144.126185,65,24,0,8,12,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,11,0.895220916571,False
workload_928.cpp,xczu7ev-ffvc1156-2-e,5,164.567405,54,24,0,17,29,block_2_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,1,17.5,0.751876405456,False
workload_1306.cpp,xczu7ev-ffvc1156-2-e,5,7.24423,1840,24,0,29,76,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,2,32.25,0.494693600605,False
workload_1336.cpp,xczu7ev-ffvc1156-2-e,5,7.24423,1655,24,0,29,76,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_16,1,32.25,0.494693600605,False
workload_1284.cpp,xczu7ev-ffvc1156-2-e,5,7.24423,1785,24,0,29,76,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,2,32.25,0.494693600605,False
workload_774.cpp,xczu7ev-ffvc1156-2-e,5,340.20359,521,26,0,29,62,block_2_1,cyclic_32_1,block_2_1,unroll_2,unroll_8,unroll_8,1,29.25,0.248140456388,False
workload_1114.cpp,xczu7ev-ffvc1156-2-e,5,7.24423,1903,25,0,31,78,block_2_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,pipeline_1,1,33.5,0.462021901381,False
workload_898.cpp,xczu7ev-ffvc1156-2-e,5,143.21103,119,25,0,14,22,block_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_16,1,15.25,0.784147628911,False
workload_880.cpp,xczu7ev-ffvc1156-2-e,5,144.12623,79,25,0,8,13,block_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_8,1,11.5,0.890221938182,False
workload_1084.cpp,xczu7ev-ffvc1156-2-e,5,7.244185,1939,25,0,31,78,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,1,33.5,0.462021875022,False
workload_1024.cpp,xczu7ev-ffvc1156-2-e,5,7.244185,1802,25,0,31,78,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_16,1,33.5,0.462021875022,False
workload_1311.cpp,xczu7ev-ffvc1156-2-e,5,7.244185,1979,25,0,31,78,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,1,33.5,0.462021875022,False
workload_983.cpp,xczu7ev-ffvc1156-2-e,5,7.244185,1812,25,0,31,78,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_8,1,33.5,0.462021875022,False
workload_851.cpp,xczu7ev-ffvc1156-2-e,5,172.554625,45,25,0,9,15,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline_1,2,12.25,0.832716178218,False
workload_893.cpp,xczu7ev-ffvc1156-2-e,5,143.210985,120,25,0,14,22,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_16,1,15.25,0.784147622855,False
workload_1091.cpp,xczu7ev-ffvc1156-2-e,5,145.790185,54,25,0,4,8,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_4,1,9.25,0.945357828839,False
workload_1021.cpp,xczu7ev-ffvc1156-2-e,5,142.649385,1078,25,0,55,77,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_64,1,39.25,0.279346543561,False
workload_856.cpp,xczu7ev-ffvc1156-2-e,5,144.126185,73,25,0,8,13,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_8,1,11.5,0.890221935649,False
workload_832.cpp,xczu7ev-ffvc1156-2-e,5,235.869185,49,25,0,17,28,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_4,pipeline_1,1,17.5,0.59308949657,False
workload_1366.cpp,xczu7ev-ffvc1156-2-e,5,7.24423,1923,25,0,31,78,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,1,33.5,0.462021901381,False
workload_1312.cpp,xczu7ev-ffvc1156-2-e,5,7.24423,2008,25,0,31,78,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,1,33.5,0.462021901381,False
workload_872.cpp,xczu7ev-ffvc1156-2-e,5,180.54191,43,25,0,9,15,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1,12.25,0.811951642299,False
workload_999.cpp,xczu7ev-ffvc1156-2-e,5,143.21103,126,25,0,14,22,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_16,1,15.25,0.784147628911,False
workload_1014.cpp,xczu7ev-ffvc1156-2-e,5,142.83663,304,25,0,28,40,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_32,1,23.25,0.606510835126,False
workload_674.cpp,xczu7ev-ffvc1156-2-e,5,142.64943,1107,25,0,55,77,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_64,1,39.25,0.279346508938,False
workload_794.cpp,xczu7ev-ffvc1156-2-e,5,235.86927,53,25,0,17,28,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,1,17.5,0.593089291566,False
workload_653.cpp,xczu7ev-ffvc1156-2-e,5,295.13327,75,25,0,33,55,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_8,pipeline_1,1,28.25,0.319737837994,False
workload_739.cpp,xczu7ev-ffvc1156-2-e,5,188.56023,248,31,0,15,39,block_2_1,cyclic_64_1,block_2_1,unroll_2,unroll_2,unroll_16,1,21.25,0.627563079966,False
workload_592.cpp,xczu7ev-ffvc1156-2-e,5,189.47543,112,31,0,8,22,block_2_1,cyclic_64_1,block_2_1,unroll_2,unroll_2,unroll_8,1,15.25,0.725656157693,False
workload_719.cpp,xczu7ev-ffvc1156-2-e,5,340.20359,840,31,0,29,81,block_2_1,cyclic_64_1,block_2_1,unroll_2,unroll_8,unroll_8,1,35.25,0.183831300072,False
workload_935.cpp,xczu7ev-ffvc1156-2-e,5,188.56023,132,26,0,14,23,block_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_16,1,15.75,0.721385261352,False
workload_905.cpp,xczu7ev-ffvc1156-2-e,5,187.99863,1082,26,0,55,80,block_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_64,1,40.25,0.231069206704,False
