Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Replicate_Count,Area,Weight,is_pareto
krnl_KALMAN_874.cpp,xczu7ev-ffvc1156-2-e,10,83.66127,145,92,1,2,21,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_64,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_8,1,29,0.236337419765,False
krnl_KALMAN_698.cpp,xczu7ev-ffvc1156-2-e,10,3.60517,479,92,7,7,35,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_8,1,35.25,0.772865014982,False
krnl_KALMAN_250.cpp,xczu7ev-ffvc1156-2-e,10,84.78988,356,92,7,8,36,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_8,unroll_64,unroll_4,unroll_8,pipeline_1,pipeline_1,1,35.75,0.21141514535,False
krnl_KALMAN_748.cpp,xczu7ev-ffvc1156-2-e,10,3.60517,393,92,7,7,36,cyclic_4_1,block_4_1,cyclic_8_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_8,1,35.5,0.765143277716,False
krnl_KALMAN_626.cpp,xczu7ev-ffvc1156-2-e,10,12.13116,82,92,1,4,17,cyclic_4_1,block_8_1,block_2_1,block_4_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_8,1,28.5,0.905471907715,False
krnl_KALMAN_668.cpp,xczu7ev-ffvc1156-2-e,10,4.58878,379,92,7,23,49,cyclic_4_1,block_8_1,block_2_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,1,42.75,0.559956971087,False
krnl_KALMAN_743.cpp,xczu7ev-ffvc1156-2-e,10,7.37423,650,92,7,7,28,cyclic_4_1,block_8_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,33.5,0.821429265666,False
krnl_KALMAN_951.cpp,xczu7ev-ffvc1156-2-e,10,2.94949,639,92,7,7,19,cyclic_4_1,block_8_1,block_2_1,complete_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,1,31.25,0.900081928468,False
krnl_KALMAN_954.cpp,xczu7ev-ffvc1156-2-e,10,2.94949,643,92,7,7,19,cyclic_4_1,block_8_1,block_2_1,complete_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,31.25,0.900081928468,False
krnl_KALMAN_856.cpp,xczu7ev-ffvc1156-2-e,10,2.94949,646,92,7,7,19,cyclic_4_1,block_8_1,block_2_1,complete_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,2,31.25,0.900081928468,False
krnl_KALMAN_916.cpp,xczu7ev-ffvc1156-2-e,10,76.57519,119,92,1,1,13,cyclic_4_1,block_8_1,block_2_1,complete_1,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_8,1,26.75,0.283029132728,False
krnl_KALMAN_938.cpp,xczu7ev-ffvc1156-2-e,10,3.23798,239,92,7,23,46,cyclic_4_1,block_8_1,block_32_1,block_4_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,42,0.57898782836,False
krnl_KALMAN_735.cpp,xczu7ev-ffvc1156-2-e,10,7.45482,164,92,7,23,53,cyclic_4_1,block_8_1,block_32_1,block_8_1,pipeline_1,unroll_64,pipeline_1,unroll_4,unroll_4,unroll_2,pipeline_1,1,43.75,0.533748048858,False
krnl_KALMAN_808.cpp,xczu7ev-ffvc1156-2-e,10,2.94964,115,92,7,6,19,cyclic_4_1,block_8_1,block_32_1,complete_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,31,1,True
krnl_KALMAN_819.cpp,xczu7ev-ffvc1156-2-e,10,12.63697,61,92,1,1,9,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,2,25.75,0.966901633919,False
krnl_KALMAN_605.cpp,xczu7ev-ffvc1156-2-e,10,3.60583,379,92,7,23,69,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_8,1,47.75,0.439607768504,False
krnl_KALMAN_580.cpp,xczu7ev-ffvc1156-2-e,10,12.13116,81,92,1,5,18,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_8,1,29,0.891513642253,False
krnl_KALMAN_529.cpp,xczu7ev-ffvc1156-2-e,10,11.14812,142,92,1,6,39,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_8,1,34.5,0.775630628413,False
krnl_KALMAN_958.cpp,xczu7ev-ffvc1156-2-e,10,3.27806,291,92,7,23,46,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,42,0.579012831367,False
krnl_KALMAN_900.cpp,xczu7ev-ffvc1156-2-e,10,3.27806,294,92,7,23,45,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_8,1,41.75,0.585615011669,False
krnl_KALMAN_839.cpp,xczu7ev-ffvc1156-2-e,10,7.70167,262,92,7,23,47,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,42.25,0.571835637725,False
krnl_KALMAN_612.cpp,xczu7ev-ffvc1156-2-e,10,3.60567,378.5,92,7,23,69,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_8,2,47.75,0.439607716847,False
krnl_KALMAN_737.cpp,xczu7ev-ffvc1156-2-e,10,12.63776,63.5,92,1,1,9,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,2,25.75,0.966890110979,False
krnl_KALMAN_683.cpp,xczu7ev-ffvc1156-2-e,10,12.63776,63,92,1,1,9,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,2,25.75,0.966890110979,False
krnl_KALMAN_777.cpp,xczu7ev-ffvc1156-2-e,10,12.62756,63,92,1,2,10,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,1,26.25,0.958104562141,False
krnl_KALMAN_619.cpp,xczu7ev-ffvc1156-2-e,10,9.5146,78,92,1,2,13,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,3,27,0.968864952408,False
krnl_KALMAN_568.cpp,xczu7ev-ffvc1156-2-e,10,12.131,82,92,1,5,18,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_8,1,29,0.891514829073,False
krnl_KALMAN_647.cpp,xczu7ev-ffvc1156-2-e,10,15.12108,81,92,1,6,31,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_8,unroll_8,unroll_4,pipeline_1,pipeline_1,1,32.5,0.791516326334,False
krnl_KALMAN_411.cpp,xczu7ev-ffvc1156-2-e,10,11.14796,148,92,1,6,39,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_8,1,34.5,0.775631520663,False
krnl_KALMAN_459.cpp,xczu7ev-ffvc1156-2-e,10,87.37445,292,92,7,8,51,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_8,unroll_8,unroll_4,unroll_8,unroll_8,1,39.5,0.183838986964,False
krnl_KALMAN_926.cpp,xczu7ev-ffvc1156-2-e,10,90.50158,82,92,1,2,15,cyclic_4_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,1,27.5,0.200955070916,False
krnl_KALMAN_760.cpp,xczu7ev-ffvc1156-2-e,10,17.79793,61,92,1,1,9,cyclic_4_1,block_8_1,block_4_1,block_8_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,1,25.75,0.893079320345,False
krnl_KALMAN_845.cpp,xczu7ev-ffvc1156-2-e,10,17.79793,62,92,1,1,9,cyclic_4_1,block_8_1,block_4_1,block_8_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,1,25.75,0.893079320345,False
krnl_KALMAN_882.cpp,xczu7ev-ffvc1156-2-e,10,14.68497,73,92,1,1,11,cyclic_4_1,block_8_1,block_4_1,block_8_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_8,1,26.25,0.934853311377,False
krnl_KALMAN_767.cpp,xczu7ev-ffvc1156-2-e,10,7.37466,127,92,7,7,21,cyclic_4_1,block_8_1,block_4_1,block_8_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,pipeline_1,1,31.75,0.866755515578,False
krnl_KALMAN_675.cpp,xczu7ev-ffvc1156-2-e,10,17.70676,65,92,1,2,15,cyclic_4_1,block_8_1,block_4_1,block_8_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,1,27.5,0.879025928273,False
krnl_KALMAN_928.cpp,xczu7ev-ffvc1156-2-e,10,79.68928,109,92,1,2,19,cyclic_4_1,block_8_1,block_4_1,complete_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,1,28.5,0.261022965298,False
krnl_KALMAN_704.cpp,xczu7ev-ffvc1156-2-e,10,84.30643,236,92,1,3,18,cyclic_4_1,block_8_1,block_4_1,complete_1,pipeline_1,unroll_64,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,1,28.5,0.233289284196,False
krnl_KALMAN_884.cpp,xczu7ev-ffvc1156-2-e,10,12.62677,63,92,1,2,11,cyclic_4_1,block_8_1,block_8_1,block_4_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,1,26.5,0.95280860441,False
krnl_KALMAN_667.cpp,xczu7ev-ffvc1156-2-e,10,99.99521,104,92,1,2,22,cyclic_4_1,block_8_1,cyclic_16_1,block_8_1,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_4,unroll_2,unroll_8,1,29.25,0.158008082305,False
krnl_KALMAN_314.cpp,xczu7ev-ffvc1156-2-e,10,45.77326,216,92,14,13,49,cyclic_4_1,block_8_1,cyclic_32_1,block_16_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_2,1,42,0.390359893328,False
krnl_KALMAN_585.cpp,xczu7ev-ffvc1156-2-e,10,3.77019,197,92,7,23,56,cyclic_4_1,block_8_1,cyclic_32_1,block_8_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_8,2,44.5,0.515653482388,False
krnl_KALMAN_637.cpp,xczu7ev-ffvc1156-2-e,10,3.76842,196,92,7,23,57,cyclic_4_1,block_8_1,cyclic_32_1,block_8_1,pipeline_1,unroll_64,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_8,1,44.75,0.50953706815,False
krnl_KALMAN_726.cpp,xczu7ev-ffvc1156-2-e,10,4.2609,138,92,7,7,22,cyclic_4_1,block_8_1,cyclic_4_1,block_32_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_64,unroll_8,1,32,0.875318502017,False
krnl_KALMAN_922.cpp,xczu7ev-ffvc1156-2-e,10,12.54485,64,92,1,1,10,cyclic_4_1,block_8_1,cyclic_4_1,block_4_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,1,26,0.963387990271,False
krnl_KALMAN_503.cpp,xczu7ev-ffvc1156-2-e,10,16.30892,145,92,1,5,38,cyclic_4_1,block_8_1,cyclic_4_1,block_4_1,pipeline_1,unroll_4,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_8,1,34,0.751526834041,False
krnl_KALMAN_627.cpp,xczu7ev-ffvc1156-2-e,10,14.593,77,92,1,2,13,cyclic_4_1,block_8_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_8,1,27,0.923723294586,False
krnl_KALMAN_665.cpp,xczu7ev-ffvc1156-2-e,10,13.93764,94,92,1,2,20,cyclic_4_1,block_8_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_4,pipeline_1,unroll_8,1,28.75,0.883187052408,False
krnl_KALMAN_555.cpp,xczu7ev-ffvc1156-2-e,10,14.58796,86,92,1,3,15,cyclic_4_1,block_8_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_8,1,27.75,0.906292861235,False
krnl_KALMAN_527.cpp,xczu7ev-ffvc1156-2-e,10,3.60549,550,92,7,7,35,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_8,1,35.25,0.772865290277,False
krnl_KALMAN_888.cpp,xczu7ev-ffvc1156-2-e,10,88.19841,177,92,3,7,29,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_8,unroll_8,pipeline_1,1,32.75,0.204126476505,False
krnl_KALMAN_887.cpp,xczu7ev-ffvc1156-2-e,10,2.94939,501,92,7,7,19,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,1,31.25,1,True
krnl_KALMAN_295.cpp,xczu7ev-ffvc1156-2-e,10,13.47621,204,92,7,25,74,cyclic_4_1,cyclic_16_1,block_32_1,block_16_1,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,1,49.5,0.396309843232,False
krnl_KALMAN_202.cpp,xczu7ev-ffvc1156-2-e,10,13.47623,220,92,7,26,75,cyclic_4_1,cyclic_16_1,block_32_1,block_16_1,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_64,unroll_8,1,50,0.386164994649,False
krnl_KALMAN_256.cpp,xczu7ev-ffvc1156-2-e,10,17.57221,194,92,7,25,72,cyclic_4_1,cyclic_16_1,block_32_1,block_16_1,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,1,49,0.399348051686,False
krnl_KALMAN_762.cpp,xczu7ev-ffvc1156-2-e,10,8.53077,75,92,1,2,12,cyclic_4_1,cyclic_16_1,block_4_1,block_4_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,1,26.75,0.983788349175,False
krnl_KALMAN_875.cpp,xczu7ev-ffvc1156-2-e,10,9.33935,142,92,7,24,56,cyclic_4_1,cyclic_16_1,block_4_1,block_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,1,44.75,0.507495979248,False
krnl_KALMAN_835.cpp,xczu7ev-ffvc1156-2-e,10,13.70193,73,92,1,1,11,cyclic_4_1,cyclic_16_1,block_4_1,block_8_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_8,1,26.25,0.947440756931,False
krnl_KALMAN_466.cpp,xczu7ev-ffvc1156-2-e,10,15.65781,97,92,1,3,22,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_8_1,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_2,pipeline_1,unroll_8,1,29.5,0.85083604771,False
krnl_KALMAN_701.cpp,xczu7ev-ffvc1156-2-e,10,13.60947,85,92,1,2,14,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_8_1,pipeline_1,unroll_64,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,1,27.25,0.927140906732,False
krnl_KALMAN_427.cpp,xczu7ev-ffvc1156-2-e,10,15.32979,137,92,1,3,35,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_8_1,pipeline_1,unroll_64,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_8,1,32.75,0.784989856575,False
krnl_KALMAN_891.cpp,xczu7ev-ffvc1156-2-e,10,13.20021,67,92,1,1,15,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_4_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,1,27.25,0.930277741609,False
krnl_KALMAN_929.cpp,xczu7ev-ffvc1156-2-e,10,3.277,172,92,7,7,23,cyclic_4_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,32.25,0.867940139266,False
krnl_KALMAN_259.cpp,xczu7ev-ffvc1156-2-e,10,93.8429,363,92,7,26,88,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_4_1,unroll_8,unroll_2,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_8,1,53.25,0.111987950643,False
krnl_KALMAN_480.cpp,xczu7ev-ffvc1156-2-e,10,84.87987,70,92,1,1,11,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,pipeline_1,unroll_64,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,1,26.25,0.231547387791,False
krnl_KALMAN_282.cpp,xczu7ev-ffvc1156-2-e,10,88.23084,223,92,7,24,63,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_64,unroll_4,unroll_2,pipeline_1,unroll_8,1,46.5,0.148667585896,False
krnl_KALMAN_654.cpp,xczu7ev-ffvc1156-2-e,10,11.14748,79,92,1,4,17,cyclic_4_1,cyclic_8_1,block_2_1,block_4_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_8,1,28.5,0.913272530194,False
krnl_KALMAN_806.cpp,xczu7ev-ffvc1156-2-e,10,8.68397,135,92,7,6,22,cyclic_4_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_64,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,31.75,0.858120776707,False
krnl_KALMAN_378.cpp,xczu7ev-ffvc1156-2-e,10,27.98772,78,92,1,3,26,cyclic_4_1,cyclic_8_1,block_4_1,block_16_1,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_8,pipeline_1,pipeline_1,1,30.5,0.715047918828,False
krnl_KALMAN_816.cpp,xczu7ev-ffvc1156-2-e,10,12.62677,64,92,1,2,10,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,3,26.25,0.958110221028,False
krnl_KALMAN_699.cpp,xczu7ev-ffvc1156-2-e,10,8.53077,74,92,1,2,12,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,1,26.75,0.983788349175,False
krnl_KALMAN_873.cpp,xczu7ev-ffvc1156-2-e,10,12.63696,60,92,1,1,9,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,1,25.75,1,True
krnl_KALMAN_646.cpp,xczu7ev-ffvc1156-2-e,10,12.62676,64,92,1,2,10,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,1,26.25,0.958110292635,False
krnl_KALMAN_833.cpp,xczu7ev-ffvc1156-2-e,10,3.60501,121,92,7,24,48,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,42.75,0.559644941113,False
krnl_KALMAN_944.cpp,xczu7ev-ffvc1156-2-e,10,9.01166,117,92,7,24,49,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,43,0.551193798432,False
krnl_KALMAN_909.cpp,xczu7ev-ffvc1156-2-e,10,12.63696,60,92,1,1,9,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,1,25.75,1,True
krnl_KALMAN_920.cpp,xczu7ev-ffvc1156-2-e,10,13.29232,64,92,1,1,14,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_2,1,27,0.935932185644,False
krnl_KALMAN_786.cpp,xczu7ev-ffvc1156-2-e,10,10.16916,72,92,1,2.5,13,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_8,2,27.125,0.959156765784,False
krnl_KALMAN_694.cpp,xczu7ev-ffvc1156-2-e,10,12.62676,65,92,1,2,10,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,1,26.25,0.958110292635,False
krnl_KALMAN_790.cpp,xczu7ev-ffvc1156-2-e,10,8.68399,115,92,7,24,49,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,43,0.551571890829,False
krnl_KALMAN_732.cpp,xczu7ev-ffvc1156-2-e,10,17.78773,64.5,92,1,2,10,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,4,26.25,0.892234888864,False
krnl_KALMAN_706.cpp,xczu7ev-ffvc1156-2-e,10,13.69268,74,92,1,2,12,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,1,26.75,0.938174118492,False
krnl_KALMAN_573.cpp,xczu7ev-ffvc1156-2-e,10,13.69252,75,92,1,2,12,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,1,26.75,0.938175672576,False
krnl_KALMAN_707.cpp,xczu7ev-ffvc1156-2-e,10,20.28708,74,92,1,3,27,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_4,pipeline_1,pipeline_1,1,30.75,0.783197246069,False
krnl_KALMAN_601.cpp,xczu7ev-ffvc1156-2-e,10,13.68748,81,92,1,3,14,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_8,1,27.5,0.920071349339,False
krnl_KALMAN_842.cpp,xczu7ev-ffvc1156-2-e,10,3.60468,126,92,7,24,48,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,42.75,0.559644784504,False
krnl_KALMAN_924.cpp,xczu7ev-ffvc1156-2-e,10,79.68849,113,92,1,2,18,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,1,28.25,0.261363065751,False
krnl_KALMAN_881.cpp,xczu7ev-ffvc1156-2-e,10,75.58229,226,92,1,2,23,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,1,29.5,0.28596649782,False
krnl_KALMAN_862.cpp,xczu7ev-ffvc1156-2-e,10,3.27765,140,92,7,7,28,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,1,33.5,0.827606922399,False
krnl_KALMAN_893.cpp,xczu7ev-ffvc1156-2-e,10,3.27765,139,92,7,7,28,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,1,33.5,0.827606922399,False
krnl_KALMAN_933.cpp,xczu7ev-ffvc1156-2-e,10,3.27732,138,92,7,6,21,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,1,31.5,0.892112074894,False
krnl_KALMAN_945.cpp,xczu7ev-ffvc1156-2-e,10,82.01275,224,92,1,3,14,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,pipeline_1,unroll_64,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_8,1,27.5,0.247796150541,False
krnl_KALMAN_13.cpp,xczu7ev-ffvc1156-2-e,10,84.87212,410,92,7,7,29,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_8,pipeline_1,pipeline_1,1,33.75,0.218189086963,False
krnl_KALMAN_381.cpp,xczu7ev-ffvc1156-2-e,10,80.13871,86,92,1,1,17,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_64,unroll_2,unroll_4,unroll_8,pipeline_1,unroll_8,1,27.75,0.259101650583,False
krnl_KALMAN_316.cpp,xczu7ev-ffvc1156-2-e,10,85.03592,533,92,7,8,45,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_4_1,unroll_8,unroll_2,unroll_64,unroll_2,unroll_8,pipeline_1,pipeline_1,1,38,0.200791203982,False
krnl_KALMAN_934.cpp,xczu7ev-ffvc1156-2-e,10,75.58195,249,92,1,2,16,cyclic_4_1,cyclic_8_1,block_8_1,complete_1,pipeline_1,unroll_64,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,1,27.75,0.288921343692,False
krnl_KALMAN_185.cpp,xczu7ev-ffvc1156-2-e,10,83.36481,288,92,7,9,48,cyclic_4_1,cyclic_8_1,cyclic_16_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_4,pipeline_1,unroll_16,unroll_8,1,39,0.20387270332,False
krnl_KALMAN_618.cpp,xczu7ev-ffvc1156-2-e,10,75.58195,224,92,1,2,16,cyclic_4_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_64,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,1,27.75,0.288921343692,False
