Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,Array_11,Array_12,Array_13,Array_14,Array_15,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_351.cpp,xczu7ev-ffvc1156-2-e,10,0.02751,130,35,1,5,10,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_64_1,cyclic_64_1,block_16_1,block_16_1,block_64_1,block_32_1,cyclic_8_1,block_32_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,12.75,0.941846126408,False
workload_252.cpp,xczu7ev-ffvc1156-2-e,10,0.02751,132,30,1,6,8,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_64_1,cyclic_64_1,cyclic_64_1,block_16_1,block_64_1,block_32_1,cyclic_8_1,block_32_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,11.25,0.980401113459,False
workload_296.cpp,xczu7ev-ffvc1156-2-e,10,0.02751,132,30,1,6,8,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_64_1,cyclic_64_1,cyclic_64_1,cyclic_4_1,block_64_1,block_32_1,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,11.25,0.980401113459,False
workload_80.cpp,xczu7ev-ffvc1156-2-e,10,0.08057,362,35,1,8,29,cyclic_2_1,cyclic_64_1,cyclic_64_1,block_2_1,cyclic_64_1,cyclic_32_1,block_32_1,block_64_1,block_32_1,block_4_1,block_32_1,cyclic_128_1,block_8_1,cyclic_8_1,cyclic_4_1,unroll_16,unroll_4,pipeline_1,1,18.25,0.767694334691,False
workload_16.cpp,xczu7ev-ffvc1156-2-e,10,0.08057,356,35,1,8,27,cyclic_2_1,cyclic_64_1,cyclic_64_1,cyclic_128_1,cyclic_64_1,cyclic_32_1,block_32_1,block_64_1,block_2_1,block_4_1,block_32_1,cyclic_128_1,block_8_1,cyclic_4_1,cyclic_4_1,unroll_16,unroll_4,pipeline_1,1,17.75,0.777041737194,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10,0.08298,2117,30,1,36,64,cyclic_2_1,cyclic_8_1,block_32_1,cyclic_64_1,block_128_1,cyclic_64_1,block_16_1,block_2_1,block_64_1,block_32_1,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_2_1,unroll_64,unroll_4,pipeline_1,1,32.75,0.402275650821,False
workload_121.cpp,xczu7ev-ffvc1156-2-e,10,0.08317,436,30,1,22,40,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_64_1,block_128_1,cyclic_64_1,block_16_1,block_2_1,block_64_1,block_32_1,block_4_1,cyclic_4_1,cyclic_8_1,block_8_1,block_8_1,unroll_8,unroll_4,pipeline_1,1,23.25,0.641387796738,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10,0.08057,376,68,1,9,29,cyclic_2_1,cyclic_8_1,cyclic_32_1,block_32_1,block_8_1,cyclic_64_1,cyclic_4_1,block_64_1,cyclic_128_1,block_8_1,block_32_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_16,unroll_4,pipeline_1,1,26.75,0.549014465389,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10,0.08317,428,30,1,22,40,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_8_1,block_128_1,cyclic_64_1,block_16_1,block_2_1,block_64_1,block_32_1,block_4_1,cyclic_4_1,cyclic_8_1,block_8_1,block_8_1,unroll_8,unroll_4,pipeline_1,1,23.25,0.641387796738,False
workload_736.cpp,xczu7ev-ffvc1156-2-e,10,0.00015,256,48,12,16,23,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,cyclic_128_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,unroll_16,1,24.75,0.62286832595,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10,0.08065,675,35,1,23,51,cyclic_2_1,cyclic_8_1,cyclic_64_1,cyclic_128_1,block_128_1,cyclic_32_1,block_32_1,block_2_1,cyclic_2_1,block_32_1,block_4_1,cyclic_128_1,block_8_1,cyclic_4_1,block_2_1,unroll_16,unroll_4,pipeline_1,1,27.5,0.529450794449,False
workload_180.cpp,xczu7ev-ffvc1156-2-e,10,0.08057,347,73,1,7,25,cyclic_2_1,cyclic_8_1,cyclic_64_1,cyclic_128_1,block_8_1,cyclic_32_1,cyclic_4_1,block_2_1,block_2_1,block_8_1,block_32_1,block_32_1,block_8_1,cyclic_4_1,cyclic_4_1,unroll_16,unroll_4,pipeline_1,1,26.5,0.555590504127,False
workload_570.cpp,xczu7ev-ffvc1156-2-e,10,0.76404,153,30,0,4,16,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_64_1,block_64_1,cyclic_64_1,cyclic_128_1,block_64_1,cyclic_8_1,block_128_1,block_8_1,cyclic_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,1,12.5,0.361325494405,False
workload_199.cpp,xczu7ev-ffvc1156-2-e,10,0.86763,2254,42,1,10,52,cyclic_32_1,block_128_1,block_64_1,block_2_1,cyclic_2_1,block_64_1,cyclic_8_1,cyclic_128_1,block_32_1,block_2_1,cyclic_64_1,block_128_1,complete_1,cyclic_8_1,cyclic_8_1,unroll_64,unroll_4,unroll_2,1,26.25,0.17503430402,False
workload_472.cpp,xczu7ev-ffvc1156-2-e,10,0.06244,164,49,1,3,13,cyclic_32_1,block_128_1,cyclic_64_1,cyclic_16_1,block_16_1,cyclic_32_1,block_8_1,cyclic_128_1,block_16_1,block_4_1,block_8_1,block_64_1,complete_1,cyclic_4_1,block_8_1,unroll_4,unroll_4,pipeline_1,1,16.5,0.819041791426,False
workload_401.cpp,xczu7ev-ffvc1156-2-e,10,0.0075,319,35,9,23,33,cyclic_32_1,block_4_1,block_64_1,block_2_1,block_128_1,cyclic_8_1,block_8_1,cyclic_64_1,block_16_1,cyclic_2_1,cyclic_64_1,block_128_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_4,unroll_4,1,25,0.615787637184,False
workload_352.cpp,xczu7ev-ffvc1156-2-e,10,0.0075,313,35,9,23,33,cyclic_32_1,block_4_1,block_64_1,cyclic_128_1,block_128_1,cyclic_8_1,block_8_1,cyclic_64_1,block_32_1,cyclic_2_1,block_16_1,block_128_1,cyclic_2_1,complete_1,cyclic_2_1,pipeline_1,unroll_4,unroll_4,1,25,0.615787637184,False
workload_295.cpp,xczu7ev-ffvc1156-2-e,10,0.0075,316,35,9,23,33,cyclic_32_1,block_4_1,block_64_1,cyclic_128_1,block_128_1,cyclic_8_1,block_8_1,cyclic_64_1,block_32_1,cyclic_2_1,cyclic_64_1,block_128_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_4,unroll_4,1,25,0.615787637184,False
workload_461.cpp,xczu7ev-ffvc1156-2-e,10,0.0075,328,35,9,23,33,cyclic_32_1,block_4_1,cyclic_8_1,block_64_1,block_128_1,cyclic_8_1,block_8_1,cyclic_64_1,block_32_1,block_8_1,cyclic_64_1,block_128_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_4,unroll_4,1,25,0.615787637184,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10,0.00765,394,33,9,32,47,cyclic_32_1,block_4_1,cyclic_8_1,cyclic_128_1,block_128_1,block_64_1,block_8_1,cyclic_128_1,block_2_1,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_4,unroll_4,1,30.25,0.471839040715,False
workload_705.cpp,xczu7ev-ffvc1156-2-e,10,0.00942,185,38,7,6,12,cyclic_32_1,block_4_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,block_64_1,block_64_1,block_4_1,block_32_1,block_128_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_4,unroll_16,1,15.75,0.883426545901,False
workload_411.cpp,xczu7ev-ffvc1156-2-e,10,0.00942,182,38,7,6,12,cyclic_32_1,block_4_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,block_64_1,block_64_1,block_32_1,cyclic_64_1,block_128_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,15.75,0.883426545901,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10,0.0115,229,33,7,14,23,cyclic_32_1,block_8_1,block_64_1,block_2_1,cyclic_2_1,block_64_1,cyclic_8_1,block_2_1,block_16_1,block_4_1,block_8_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,block_8_1,pipeline_1,unroll_4,unroll_2,1,19.25,0.799239267771,False
workload_131.cpp,xczu7ev-ffvc1156-2-e,10,0.0115,233,33,7,14,23,cyclic_32_1,block_8_1,block_64_1,block_2_1,cyclic_2_1,block_64_1,cyclic_8_1,block_2_1,block_32_1,block_2_1,cyclic_64_1,block_128_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,19.25,0.799239267771,False
workload_608.cpp,xczu7ev-ffvc1156-2-e,10,0.06333,125,46,1,3,8,cyclic_32_1,block_8_1,cyclic_16_1,cyclic_16_1,cyclic_2_1,cyclic_32_1,cyclic_64_1,block_64_1,block_16_1,block_32_1,block_32_1,block_128_1,complete_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,14.5,0.857136362216,False
workload_527.cpp,xczu7ev-ffvc1156-2-e,10,0.00942,194,33,7,7,13,cyclic_32_1,block_8_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_64_1,block_8_1,block_64_1,block_64_1,cyclic_8_1,block_8_1,block_64_1,complete_1,cyclic_2_1,block_8_1,pipeline_1,unroll_4,pipeline_1,1,15,0.906098216075,False
workload_592.cpp,xczu7ev-ffvc1156-2-e,10,0.06228,128,38,1,5,10,cyclic_32_1,cyclic_128_1,block_32_1,block_4_1,cyclic_64_1,cyclic_2_1,cyclic_64_1,block_64_1,block_32_1,block_4_1,block_16_1,block_16_1,block_8_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,13.5,0.879915777877,False
workload_913.cpp,xczu7ev-ffvc1156-2-e,10,0.38016,125,52,0,2,9,cyclic_32_1,cyclic_128_1,block_32_1,cyclic_128_1,cyclic_2_1,block_16_1,block_4_1,block_64_1,block_32_1,block_4_1,block_32_1,block_16_1,cyclic_4_1,cyclic_8_1,block_8_1,unroll_2,unroll_4,unroll_2,1,15.75,0.393023436608,False
workload_368.cpp,xczu7ev-ffvc1156-2-e,10,0.00548,161,74,29,12,22,cyclic_32_1,cyclic_128_1,block_64_1,block_2_1,cyclic_32_1,cyclic_64_1,block_16_1,block_64_1,cyclic_128_1,block_2_1,block_32_1,block_128_1,cyclic_4_1,block_4_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,34.25,0.37785271771,False
workload_347.cpp,xczu7ev-ffvc1156-2-e,10,0.00548,159,74,29,12,22,cyclic_32_1,cyclic_128_1,block_64_1,block_2_1,cyclic_32_1,cyclic_64_1,block_8_1,block_64_1,block_32_1,block_2_1,block_32_1,block_128_1,complete_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,34.25,0.37785271771,False
workload_304.cpp,xczu7ev-ffvc1156-2-e,10,0.00548,160,74,29,12,22,cyclic_32_1,cyclic_128_1,block_64_1,block_2_1,cyclic_32_1,cyclic_64_1,block_8_1,block_64_1,block_32_1,block_2_1,cyclic_16_1,block_128_1,complete_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,34.25,0.37785271771,False
workload_744.cpp,xczu7ev-ffvc1156-2-e,10,0.00762,403,33,9,32,47,cyclic_32_1,cyclic_128_1,cyclic_128_1,block_64_1,block_128_1,block_64_1,block_8_1,block_64_1,block_16_1,block_4_1,cyclic_2_1,cyclic_128_1,block_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,30.25,0.471838610711,False
workload_511.cpp,xczu7ev-ffvc1156-2-e,10,0.01072,138,36,5,6,10,cyclic_32_1,cyclic_128_1,cyclic_128_1,block_64_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_64_1,block_2_1,block_4_1,block_32_1,block_128_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,14.25,0.920147155644,False
workload_656.cpp,xczu7ev-ffvc1156-2-e,10,0.00683,240,33,7,15,25,cyclic_32_1,cyclic_128_1,cyclic_128_1,cyclic_128_1,cyclic_2_1,block_64_1,block_8_1,block_64_1,block_16_1,block_4_1,cyclic_2_1,cyclic_128_1,block_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,20,0.774331435052,False
workload_659.cpp,xczu7ev-ffvc1156-2-e,10,0.00942,136,34,7,7,11,cyclic_32_1,cyclic_128_1,cyclic_128_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,block_8_1,block_64_1,block_16_1,block_4_1,block_16_1,block_16_1,block_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_4,unroll_2,1,14.75,0.90905263969,False
workload_614.cpp,xczu7ev-ffvc1156-2-e,10,0.00674,133,34,7,7,11,cyclic_32_1,cyclic_128_1,cyclic_128_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,block_8_1,block_64_1,block_16_1,block_4_1,cyclic_2_1,cyclic_128_1,block_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,14.75,0.910316060559,False
workload_254.cpp,xczu7ev-ffvc1156-2-e,10,0.01072,137,36,5,6,10,cyclic_32_1,cyclic_128_1,cyclic_128_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,block_4_1,block_2_1,block_4_1,block_32_1,block_128_1,cyclic_4_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,14.25,0.920147155644,False
workload_563.cpp,xczu7ev-ffvc1156-2-e,10,0.00744,142,33,7,7,13,cyclic_32_1,cyclic_128_1,cyclic_128_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,block_8_1,block_64_1,block_16_1,block_4_1,block_16_1,cyclic_128_1,block_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_4,pipeline_1,1,15,0.907655239164,False
workload_366.cpp,xczu7ev-ffvc1156-2-e,10,0.01072,139,36,5,6,10,cyclic_32_1,cyclic_128_1,cyclic_128_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_8_1,block_64_1,block_2_1,cyclic_2_1,cyclic_64_1,cyclic_64_1,cyclic_4_1,cyclic_2_1,block_8_1,pipeline_1,unroll_4,pipeline_1,1,14.25,0.920147155644,False
workload_535.cpp,xczu7ev-ffvc1156-2-e,10,0.00804,144,36,5,6,10,cyclic_32_1,cyclic_128_1,cyclic_128_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_8_1,block_64_1,block_16_1,cyclic_16_1,cyclic_2_1,cyclic_128_1,block_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,14.25,0.92219758609,False
workload_706.cpp,xczu7ev-ffvc1156-2-e,10,0.00557,238,74,29,20,34,cyclic_32_1,cyclic_128_1,cyclic_128_1,cyclic_4_1,cyclic_32_1,block_64_1,cyclic_4_1,block_64_1,block_32_1,block_8_1,block_32_1,cyclic_128_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,39.25,0.279605729667,False
workload_839.cpp,xczu7ev-ffvc1156-2-e,10,0.37629,144,40,0,3,16,cyclic_32_1,cyclic_128_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,block_64_1,cyclic_64_1,block_64_1,block_32_1,block_4_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,1,14.75,0.402815128902,False
workload_886.cpp,xczu7ev-ffvc1156-2-e,10,0.06653,132,40,1,3,10,cyclic_32_1,cyclic_128_1,cyclic_4_1,cyclic_128_1,cyclic_64_1,block_16_1,block_4_1,block_64_1,block_64_1,block_4_1,block_32_1,block_8_1,cyclic_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,13.5,0.873659677292,False
workload_363.cpp,xczu7ev-ffvc1156-2-e,10,0.0056,240,74,29,20,34,cyclic_32_1,cyclic_128_1,cyclic_64_1,block_2_1,cyclic_32_1,block_64_1,block_8_1,block_128_1,block_32_1,cyclic_16_1,cyclic_2_1,block_64_1,block_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,39.25,0.279606103178,False
workload_302.cpp,xczu7ev-ffvc1156-2-e,10,0.00548,157,79,29,11,21,cyclic_32_1,cyclic_128_1,cyclic_64_1,block_2_1,cyclic_32_1,cyclic_32_1,block_8_1,block_128_1,block_16_1,cyclic_16_1,cyclic_2_1,cyclic_128_1,block_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,35,0.361755983114,False
workload_421.cpp,xczu7ev-ffvc1156-2-e,10,0.00548,156,79,29,11,21,cyclic_32_1,cyclic_128_1,cyclic_64_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,block_8_1,block_128_1,block_32_1,cyclic_16_1,cyclic_2_1,cyclic_128_1,block_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,35,0.361755983114,False
workload_344.cpp,xczu7ev-ffvc1156-2-e,10,0.00548,155,79,29,11,21,cyclic_32_1,cyclic_128_1,cyclic_64_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,block_8_1,block_64_1,block_16_1,cyclic_16_1,cyclic_2_1,cyclic_128_1,block_8_1,block_2_1,block_8_1,pipeline_1,unroll_4,unroll_2,1,35,0.361755983114,False
workload_631.cpp,xczu7ev-ffvc1156-2-e,10,0.06461,123,41,1,2,8,cyclic_32_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,block_8_1,block_64_1,block_16_1,block_4_1,cyclic_2_1,block_128_1,block_8_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,13,0.886260524316,False
workload_650.cpp,xczu7ev-ffvc1156-2-e,10,0.00548,153,76,29,11,20,cyclic_32_1,cyclic_128_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_8_1,block_64_1,block_16_1,cyclic_16_1,block_32_1,cyclic_128_1,block_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,34,0.383324869605,False
workload_480.cpp,xczu7ev-ffvc1156-2-e,10,0.00548,159,76,29,11,20,cyclic_32_1,cyclic_128_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_8_1,block_64_1,block_16_1,cyclic_16_1,cyclic_2_1,cyclic_128_1,block_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,34,0.383324869605,False
workload_573.cpp,xczu7ev-ffvc1156-2-e,10,0.00548,155,76,29,11,20,cyclic_32_1,cyclic_128_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_8_1,block_64_1,block_16_1,cyclic_16_1,cyclic_2_1,cyclic_128_1,block_8_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,34,0.383324869605,False
workload_455.cpp,xczu7ev-ffvc1156-2-e,10,0.74365,124,45,0,2,8,cyclic_32_1,cyclic_128_1,cyclic_8_1,block_2_1,cyclic_32_1,cyclic_8_1,block_32_1,block_64_1,block_16_1,block_4_1,cyclic_8_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,block_8_1,unroll_2,unroll_4,unroll_2,1,13.75,0.358051231313,False
workload_547.cpp,xczu7ev-ffvc1156-2-e,10,0.00557,238,68,29,21,34,cyclic_32_1,cyclic_128_1,cyclic_8_1,block_2_1,cyclic_64_1,block_64_1,cyclic_8_1,block_64_1,block_2_1,block_4_1,block_32_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,38,0.302168085188,False
workload_898.cpp,xczu7ev-ffvc1156-2-e,10,0.37629,117,41,0,2,7,cyclic_32_1,cyclic_128_1,cyclic_8_1,block_64_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_64_1,block_2_1,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,1,12.5,0.410569260565,False
workload_626.cpp,xczu7ev-ffvc1156-2-e,10,0.38013,119,45,0,2,7,cyclic_32_1,cyclic_128_1,cyclic_8_1,block_64_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_64_1,block_2_1,block_4_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,1,13.5,0.403162455207,False
workload_681.cpp,xczu7ev-ffvc1156-2-e,10,0.00942,134,34,7,7,11,cyclic_32_1,cyclic_128_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,block_8_1,block_64_1,block_16_1,block_4_1,block_128_1,cyclic_128_1,block_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,14.75,0.90905263969,False
workload_418.cpp,xczu7ev-ffvc1156-2-e,10,0.00942,196,33,7,7,13,cyclic_32_1,cyclic_128_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_64_1,block_8_1,block_64_1,block_2_1,block_4_1,block_32_1,cyclic_128_1,cyclic_4_1,complete_1,block_8_1,pipeline_1,unroll_4,pipeline_1,1,15,0.906098216075,False
workload_605.cpp,xczu7ev-ffvc1156-2-e,10,0.00015,296,69,1,8,35,cyclic_32_1,cyclic_128_1,cyclic_8_1,cyclic_16_1,cyclic_32_1,block_64_1,block_8_1,cyclic_128_1,cyclic_4_1,block_4_1,cyclic_4_1,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,1,28.25,0.523645177307,False
workload_873.cpp,xczu7ev-ffvc1156-2-e,10,0.00015,270,65,1,7,28,cyclic_32_1,cyclic_128_1,cyclic_8_1,cyclic_16_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_4_1,block_4_1,block_128_1,block_64_1,block_8_1,block_2_1,block_8_1,unroll_2,unroll_2,unroll_2,1,25.25,0.608061029817,False
workload_702.cpp,xczu7ev-ffvc1156-2-e,10,0.00015,1163,68,14,27,45,cyclic_32_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_64_1,block_8_1,cyclic_128_1,block_16_1,block_4_1,cyclic_4_1,cyclic_128_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,1,38.5,0.292879366688,False
workload_502.cpp,xczu7ev-ffvc1156-2-e,10,0.37629,141,40,0,3,16,cyclic_32_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_64_1,cyclic_64_1,block_64_1,block_32_1,block_4_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,1,14.75,0.402815128902,False
workload_944.cpp,xczu7ev-ffvc1156-2-e,10,0.00015,198,48,2,6,20,cyclic_32_1,cyclic_16_1,cyclic_8_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,block_4_1,block_128_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,1,19,0.808086498248,False
workload_725.cpp,xczu7ev-ffvc1156-2-e,10,0.01072,139,36,5,6,10,cyclic_32_1,cyclic_2_1,block_32_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,block_32_1,block_4_1,block_32_1,block_16_1,block_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,14.25,0.920147155644,False
workload_688.cpp,xczu7ev-ffvc1156-2-e,10,0.74429,124,41,0,2,8,cyclic_32_1,cyclic_2_1,cyclic_32_1,block_2_1,cyclic_64_1,cyclic_2_1,block_8_1,cyclic_128_1,block_2_1,cyclic_16_1,cyclic_4_1,block_8_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,1,12.75,0.368820693357,False
workload_517.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,490,82,14,28,48,cyclic_32_1,cyclic_2_1,cyclic_32_1,cyclic_128_1,cyclic_2_1,block_64_1,block_8_1,cyclic_128_1,block_64_1,block_4_1,block_8_1,cyclic_128_1,complete_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,43,0.219850857452,False
workload_487.cpp,xczu7ev-ffvc1156-2-e,10,0.00686,208,43,7,7,13,cyclic_32_1,cyclic_2_1,cyclic_32_1,cyclic_128_1,cyclic_2_1,cyclic_64_1,block_8_1,block_64_1,block_128_1,cyclic_8_1,block_8_1,cyclic_128_1,complete_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,pipeline_1,1,17.5,0.858498640446,False
workload_410.cpp,xczu7ev-ffvc1156-2-e,10,0.00686,208,43,7,7,13,cyclic_32_1,cyclic_2_1,cyclic_32_1,cyclic_128_1,cyclic_2_1,cyclic_64_1,block_8_1,block_64_1,block_64_1,cyclic_8_1,block_8_1,cyclic_128_1,complete_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,pipeline_1,2,17.5,0.858498640446,False
workload_647.cpp,xczu7ev-ffvc1156-2-e,10,0.00015,253,77,20,21,33,cyclic_32_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_2_1,block_2_1,cyclic_4_1,block_8_1,cyclic_4_1,cyclic_2_1,block_2_1,pipeline_1,unroll_2,unroll_2,1,37.75,0.306730403016,False
workload_946.cpp,xczu7ev-ffvc1156-2-e,10,0.19383,153,37,0,4,18,cyclic_32_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_2_1,block_64_1,cyclic_2_1,cyclic_64_1,block_2_1,block_4_1,cyclic_2_1,block_64_1,block_8_1,block_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_4,1,14.75,0.654760357726,False
workload_865.cpp,xczu7ev-ffvc1156-2-e,10,0.37559,139,37,0,4,16,cyclic_32_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_2_1,block_64_1,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_4_1,cyclic_2_1,block_64_1,block_8_1,block_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,1,14.25,0.405886586309,False
