Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,Array_11,Array_12,Array_13,Array_14,Array_15,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_662.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,102,6,1,4,5,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_64_1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_128_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,4,0.947323782519,False
workload_684.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,94,8,1,3,4,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_8_1,block_2_1,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_32_1,block_128_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,4,0.947323782519,False
workload_329.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,117,6,1,3,10,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_64_1,block_128_1,block_2_1,cyclic_8_1,block_4_1,block_32_1,cyclic_4_1,block_2_1,block_32_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,1,5,0.878471883696,False
workload_608.cpp,xczu7ev-ffvc1156-2-e,10,0.09905,128,6,1,6,14,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_64_1,block_128_1,cyclic_64_1,block_4_1,block_4_1,cyclic_2_1,cyclic_2_1,block_128_1,block_32_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,6.75,0.857506117532,False
workload_792.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,99,6,1,4,5,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_64_1,cyclic_64_1,block_2_1,block_64_1,cyclic_4_1,cyclic_2_1,block_8_1,block_32_1,block_128_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,4,0.947323782519,False
workload_824.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,98,6,1,4,5,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_64_1,cyclic_64_1,block_2_1,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_32_1,block_128_1,cyclic_8_1,block_8_1,block_2_1,pipeline_1,unroll_4,pipeline_1,1,4,0.947323782519,False
workload_751.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,99,6,1,4,5,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_64_1,cyclic_64_1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_128_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,4,0.947323782519,False
workload_528.cpp,xczu7ev-ffvc1156-2-e,10,0.10614,150,9,28,13,22,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_64_1,cyclic_8_1,block_2_1,block_4_1,cyclic_4_1,block_4_1,cyclic_2_1,block_32_1,cyclic_128_1,cyclic_8_1,complete_1,cyclic_8_1,unroll_2,unroll_4,unroll_16,1,18,0.554588733147,False
workload_805.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,98,8,1,3,4,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_64_1,cyclic_8_1,block_2_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_128_1,block_128_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,4,0.947323782519,False
workload_674.cpp,xczu7ev-ffvc1156-2-e,10,0.0987,94,8,1,2,5,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_64_1,cyclic_8_1,block_2_1,block_64_1,cyclic_4_1,block_2_1,block_2_1,block_32_1,block_128_1,cyclic_8_1,complete_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,4,0.939986617933,False
workload_619.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,96,8,1,3,4,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_64_1,cyclic_8_1,block_2_1,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_32_1,block_128_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,4,0.947323782519,False
workload_525.cpp,xczu7ev-ffvc1156-2-e,10,0.09873,95,9,1,2,5,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_64_1,cyclic_8_1,block_2_1,cyclic_8_1,cyclic_128_1,block_2_1,cyclic_2_1,block_32_1,cyclic_128_1,cyclic_8_1,complete_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,4.25,0.934142610993,False
workload_498.cpp,xczu7ev-ffvc1156-2-e,10,0.04461,96,9,1,3,4,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_64_1,cyclic_8_1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_128_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,4.25,0.984378463678,False
workload_730.cpp,xczu7ev-ffvc1156-2-e,10,0.04461,95,9,1,3,4,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_64_1,cyclic_8_1,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_128_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,4.25,0.984378463678,False
workload_675.cpp,xczu7ev-ffvc1156-2-e,10,0.04458,121,6,1,7,9,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_64_1,cyclic_128_1,block_4_1,cyclic_128_1,block_32_1,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,5.75,0.933294710661,False
workload_875.cpp,xczu7ev-ffvc1156-2-e,10,0.74609,102,6,0,2,6,cyclic_2_1,cyclic_2_1,block_64_1,block_2_1,block_64_1,block_2_1,block_64_1,cyclic_4_1,block_32_1,block_4_1,cyclic_4_1,cyclic_128_1,block_4_1,complete_1,complete_1,unroll_2,unroll_4,unroll_2,1,3.5,0.355982100783,False
workload_958.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,472,36,10,7,44,cyclic_2_1,cyclic_2_1,block_64_1,block_2_1,cyclic_64_1,block_2_1,block_4_1,cyclic_4_1,block_32_1,block_4_1,cyclic_4_1,cyclic_128_1,block_4_1,complete_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,1,24.25,0.403280124406,False
workload_672.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,101,6,1,2,6,cyclic_2_1,cyclic_2_1,block_64_1,block_2_1,cyclic_64_1,block_2_1,block_4_1,cyclic_8_1,block_2_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,3.75,0.894906928919,False
workload_598.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,484,35,14,11,47,cyclic_2_1,cyclic_2_1,block_64_1,block_2_1,cyclic_64_1,block_2_1,block_64_1,cyclic_4_1,block_32_1,block_2_1,cyclic_4_1,block_128_1,block_4_1,complete_1,complete_1,unroll_2,unroll_2,pipeline_1,1,26.75,0.345712422347,False
workload_520.cpp,xczu7ev-ffvc1156-2-e,10,0.0987,99,7,1,2,6,cyclic_2_1,cyclic_2_1,block_64_1,block_2_1,cyclic_64_1,block_2_1,block_64_1,cyclic_4_1,block_32_1,block_2_1,cyclic_4_1,block_128_1,block_4_1,complete_1,complete_1,unroll_2,unroll_4,pipeline_1,1,4,0.939986617933,False
workload_901.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,477,41,11,8,46,cyclic_2_1,cyclic_2_1,block_64_1,block_2_1,cyclic_64_1,block_2_1,block_64_1,cyclic_4_1,block_32_1,block_4_1,cyclic_4_1,cyclic_128_1,block_4_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_2,1,26.5,0.351197915223,False
workload_663.cpp,xczu7ev-ffvc1156-2-e,10,0.77686,97,6,0,1,5,cyclic_2_1,cyclic_2_1,block_64_1,block_2_1,cyclic_64_1,block_2_1,block_64_1,cyclic_4_1,block_32_1,block_4_1,cyclic_4_1,cyclic_128_1,block_4_1,complete_1,complete_1,unroll_2,unroll_4,unroll_2,1,3,0.326915594125,False
workload_906.cpp,xczu7ev-ffvc1156-2-e,10,0.1295,96,6,1,3,6,cyclic_2_1,cyclic_2_1,block_64_1,block_2_1,cyclic_64_1,block_2_1,cyclic_8_1,cyclic_8_1,block_2_1,cyclic_8_1,block_128_1,cyclic_128_1,cyclic_8_1,complete_1,complete_1,unroll_2,unroll_4,pipeline_1,1,4,0.893992287614,False
workload_766.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,117,6,1,6,8,cyclic_2_1,cyclic_2_1,block_64_1,block_2_1,cyclic_64_1,cyclic_128_1,block_64_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,5.25,0.926432302685,False
workload_668.cpp,xczu7ev-ffvc1156-2-e,10,0.1295,106,6,1,4,8,cyclic_2_1,cyclic_2_1,block_64_1,block_2_1,cyclic_64_1,cyclic_64_1,block_64_1,cyclic_4_1,block_64_1,block_2_1,cyclic_4_1,block_128_1,block_4_1,complete_1,complete_1,unroll_2,unroll_4,pipeline_1,1,4.75,0.883780761406,False
workload_787.cpp,xczu7ev-ffvc1156-2-e,10,0.0987,92,8,1,2,5,cyclic_2_1,cyclic_2_1,block_64_1,block_2_1,cyclic_8_1,block_2_1,block_4_1,cyclic_4_1,block_64_1,block_2_1,block_128_1,cyclic_128_1,block_4_1,complete_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,4,0.939986617933,False
workload_617.cpp,xczu7ev-ffvc1156-2-e,10,0.0987,93,8,1,2,5,cyclic_2_1,cyclic_2_1,block_64_1,block_2_1,cyclic_8_1,block_2_1,block_64_1,block_4_1,block_32_1,block_2_1,cyclic_4_1,block_128_1,block_4_1,complete_1,complete_1,unroll_2,unroll_4,pipeline_1,1,4,0.939986617933,False
workload_797.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,473,36,14,10,46,cyclic_2_1,cyclic_2_1,block_64_1,block_2_1,cyclic_8_1,block_2_1,block_64_1,cyclic_4_1,block_32_1,block_2_1,cyclic_4_1,block_128_1,block_4_1,complete_1,complete_1,unroll_2,unroll_2,pipeline_1,1,26.5,0.351197915223,False
workload_658.cpp,xczu7ev-ffvc1156-2-e,10,0.0987,92,8,1,2,5,cyclic_2_1,cyclic_2_1,block_64_1,block_2_1,cyclic_8_1,block_2_1,cyclic_16_1,cyclic_4_1,block_32_1,block_2_1,block_128_1,block_32_1,block_4_1,complete_1,complete_1,unroll_2,unroll_4,pipeline_1,1,4,0.939986617933,False
workload_800.cpp,xczu7ev-ffvc1156-2-e,10,0.77686,100,6,0,1,5,cyclic_2_1,cyclic_2_1,block_64_1,block_4_1,cyclic_64_1,block_2_1,block_64_1,cyclic_16_1,block_32_1,block_4_1,cyclic_4_1,cyclic_128_1,block_4_1,complete_1,complete_1,unroll_2,unroll_4,unroll_2,1,3,0.326915594125,False
workload_509.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,101,6,1,4,5,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_128_1,cyclic_64_1,block_2_1,block_4_1,block_4_1,cyclic_4_1,cyclic_4_1,block_2_1,block_32_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,4,0.947323782519,False
workload_461.cpp,xczu7ev-ffvc1156-2-e,10,0.1295,99,7,1,2,6,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_8_1,block_32_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,unroll_2,unroll_4,pipeline_1,1,4,0.893992287614,False
workload_535.cpp,xczu7ev-ffvc1156-2-e,10,0.1295,102,7,1,2,6,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_8_1,block_32_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,block_32_1,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,unroll_2,unroll_4,pipeline_1,1,4,0.893992287614,False
workload_303.cpp,xczu7ev-ffvc1156-2-e,10,0.1295,96,7,1,2,6,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_8_1,block_32_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,unroll_2,unroll_4,pipeline_1,1,4,0.893992287614,False
workload_575.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,94,10,1,3,4,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_128_1,cyclic_8_1,cyclic_8_1,block_8_1,cyclic_4_1,cyclic_4_1,block_4_1,block_32_1,cyclic_128_1,block_4_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,4.5,0.9397547815,False
workload_713.cpp,xczu7ev-ffvc1156-2-e,10,0.0987,97,7,1,3,6,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_16_1,cyclic_64_1,block_2_1,block_64_1,cyclic_128_1,block_32_1,block_2_1,block_128_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,unroll_2,unroll_4,pipeline_1,1,4.25,0.934168380228,False
workload_807.cpp,xczu7ev-ffvc1156-2-e,10,0.06793,100,8,1,3,7,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_16_1,cyclic_64_1,cyclic_8_1,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_64_1,cyclic_4_1,cyclic_4_1,complete_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,4.75,0.948289151716,False
workload_842.cpp,xczu7ev-ffvc1156-2-e,10,0.09873,120,6,1,5,12,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_4_1,block_128_1,block_2_1,block_4_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_4_1,complete_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,6,0.882863206422,False
workload_720.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,100,6,1,4,5,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_4_1,cyclic_64_1,block_2_1,block_128_1,cyclic_4_1,block_32_1,block_8_1,block_32_1,block_32_1,cyclic_4_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,4,0.947323782519,False
workload_761.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,102,6,1,2,6,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_4_1,cyclic_64_1,block_2_1,block_4_1,cyclic_8_1,block_4_1,block_8_1,block_32_1,block_32_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,3.75,0.894906928919,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,97,8,1,4,5,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_4_1,cyclic_64_1,cyclic_8_1,block_4_1,cyclic_128_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_4_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,4.5,0.9397547815,False
workload_758.cpp,xczu7ev-ffvc1156-2-e,10,0.53878,92,6,0,2,6,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_64_1,cyclic_2_1,cyclic_64_1,block_16_1,cyclic_16_1,block_32_1,block_8_1,block_64_1,cyclic_4_1,block_4_1,block_8_1,complete_1,unroll_2,unroll_4,unroll_2,1,3.5,0.579028368752,False
workload_549.cpp,xczu7ev-ffvc1156-2-e,10,0.1295,100,7,1,2,6,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_64_1,cyclic_64_1,cyclic_8_1,block_32_1,block_4_1,cyclic_4_1,cyclic_2_1,block_32_1,block_32_1,block_8_1,cyclic_4_1,complete_1,unroll_2,unroll_4,pipeline_1,1,4,0.893992287614,False
workload_768.cpp,xczu7ev-ffvc1156-2-e,10,0.1295,93,8,1,2,5,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_64_1,cyclic_8_1,block_2_1,block_4_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,unroll_2,unroll_4,pipeline_1,1,4,0.893992287614,False
workload_847.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,103,6,1,3,7,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_8_1,cyclic_2_1,cyclic_64_1,block_16_1,cyclic_8_1,block_2_1,block_8_1,block_128_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,4.25,0.8909349135,False
workload_680.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,102,6,1,2,6,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_8_1,cyclic_64_1,block_2_1,block_4_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,block_128_1,block_32_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,3.75,0.894906928919,False
workload_577.cpp,xczu7ev-ffvc1156-2-e,10,0.1295,98,6,1,3,6,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_8_1,cyclic_64_1,block_2_1,block_4_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,4,0.893992287614,False
workload_755.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,1242,32,24,10,77,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_8_1,cyclic_64_1,block_2_1,block_4_1,cyclic_4_1,block_2_1,block_2_1,block_128_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,1,35.75,0.188502625729,False
workload_696.cpp,xczu7ev-ffvc1156-2-e,10,0.12918,126,6,1,3,8,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_8_1,cyclic_64_1,block_2_1,block_4_1,cyclic_4_1,block_2_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_4,unroll_4,pipeline_1,1,4.5,0.88849942645,False
workload_934.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,100,6,1,2,6,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_8_1,cyclic_64_1,block_2_1,block_4_1,cyclic_8_1,block_2_1,block_8_1,block_128_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,3.75,0.894906928919,False
workload_602.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,100,6,1,2,6,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_8_1,cyclic_64_1,block_2_1,block_4_1,cyclic_8_1,block_2_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,3.75,0.894906928919,False
workload_645.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,100,6,1,2,6,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_8_1,cyclic_64_1,block_2_1,cyclic_8_1,cyclic_8_1,block_2_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,3.75,0.894906928919,False
workload_743.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,98,6,1,2,6,cyclic_2_1,cyclic_2_1,block_8_1,block_2_1,cyclic_64_1,block_2_1,block_4_1,cyclic_8_1,block_2_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,3.75,0.894906928919,False
workload_389.cpp,xczu7ev-ffvc1156-2-e,10,0.0983,287,6,1,7,27,cyclic_2_1,cyclic_2_1,block_8_1,block_64_1,block_128_1,block_64_1,block_4_1,block_64_1,cyclic_2_1,block_8_1,block_32_1,block_32_1,block_4_1,cyclic_4_1,block_2_1,unroll_8,unroll_4,pipeline_1,1,10.25,0.774774265769,False
workload_523.cpp,xczu7ev-ffvc1156-2-e,10,0.1295,133,6,1,5,13,cyclic_2_1,cyclic_2_1,block_8_1,block_8_1,block_128_1,cyclic_64_1,block_16_1,cyclic_16_1,block_32_1,block_8_1,block_32_1,cyclic_4_1,block_4_1,block_8_1,complete_1,unroll_2,unroll_4,pipeline_1,1,6.25,0.848173139517,False
workload_496.cpp,xczu7ev-ffvc1156-2-e,10,0.79478,123,6,0,4,10,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_64_1,block_128_1,cyclic_64_1,block_16_1,cyclic_16_1,block_32_1,block_8_1,block_32_1,cyclic_4_1,block_4_1,block_8_1,complete_1,unroll_2,unroll_4,unroll_2,1,5,0.307213064394,False
workload_877.cpp,xczu7ev-ffvc1156-2-e,10,0.53878,89,7,0,1,4,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_2_1,block_2_1,block_16_1,cyclic_4_1,block_64_1,block_8_1,block_32_1,cyclic_4_1,block_4_1,block_8_1,complete_1,unroll_2,unroll_4,unroll_2,1,3,0.586080074671,False
workload_655.cpp,xczu7ev-ffvc1156-2-e,10,0.09905,98,12,1,2,6,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,block_16_1,cyclic_16_1,cyclic_2_1,block_8_1,block_32_1,cyclic_4_1,block_4_1,block_8_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,5.25,0.906387399843,False
workload_882.cpp,xczu7ev-ffvc1156-2-e,10,0.25206,103,6,0,3,7,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_2_1,cyclic_64_1,block_16_1,cyclic_128_1,block_32_1,block_8_1,cyclic_64_1,cyclic_4_1,block_2_1,block_8_1,complete_1,unroll_2,unroll_4,unroll_4,1,4,0.789574866607,False
workload_628.cpp,xczu7ev-ffvc1156-2-e,10,0.7743,98,6,0,2,6,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_2_1,cyclic_64_1,block_16_1,cyclic_16_1,block_32_1,block_8_1,block_32_1,block_32_1,cyclic_8_1,block_8_1,complete_1,unroll_2,unroll_4,unroll_2,1,3.5,0.328872727838,False
workload_580.cpp,xczu7ev-ffvc1156-2-e,10,0.53878,98,6,0,2,6,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_2_1,cyclic_64_1,block_16_1,cyclic_16_1,block_32_1,block_8_1,block_32_1,cyclic_4_1,block_4_1,block_8_1,complete_1,unroll_2,unroll_4,unroll_2,1,3.5,0.579028368752,False
workload_940.cpp,xczu7ev-ffvc1156-2-e,10,0.53878,97,6,0,2,6,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_4_1,block_32_1,block_8_1,block_32_1,cyclic_2_1,block_4_1,block_8_1,complete_1,unroll_2,unroll_4,unroll_2,1,3.5,0.579028368752,False
workload_867.cpp,xczu7ev-ffvc1156-2-e,10,0.79478,98,6,0,2,5,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_64_1,block_2_1,block_4_1,cyclic_16_1,block_32_1,cyclic_8_1,block_32_1,cyclic_4_1,block_4_1,block_8_1,complete_1,unroll_2,unroll_4,unroll_2,1,3.25,0.310354616021,False
workload_777.cpp,xczu7ev-ffvc1156-2-e,10,0.86902,101,6,0,2,6,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_64_1,block_2_1,cyclic_8_1,cyclic_16_1,block_2_1,cyclic_4_1,block_32_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,complete_1,unroll_2,unroll_4,unroll_2,1,3.5,0.248829510785,False
workload_822.cpp,xczu7ev-ffvc1156-2-e,10,0.79478,101,6,0,3,7,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_64_1,cyclic_64_1,block_16_1,cyclic_16_1,block_32_1,block_8_1,block_32_1,block_32_1,block_4_1,block_8_1,complete_1,unroll_2,unroll_4,unroll_2,1,4,0.309447155268,False
workload_543.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,109,6,1,5,7,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_64_1,cyclic_64_1,block_4_1,block_4_1,block_32_1,block_8_1,block_4_1,cyclic_4_1,block_4_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll_2,1,4.75,0.936584269515,False
workload_667.cpp,xczu7ev-ffvc1156-2-e,10,0.74353,94,9,0,1,4,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_8_1,block_2_1,cyclic_8_1,cyclic_16_1,block_2_1,block_8_1,block_32_1,cyclic_4_1,cyclic_8_1,block_8_1,complete_1,unroll_2,unroll_4,unroll_2,1,3.5,0.35851561039,False
workload_819.cpp,xczu7ev-ffvc1156-2-e,10,0.74353,93,9,0,1,4,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_8_1,block_2_1,cyclic_8_1,cyclic_4_1,block_2_1,block_8_1,block_32_1,cyclic_4_1,cyclic_8_1,block_8_1,complete_1,unroll_2,unroll_4,unroll_2,1,3.5,0.35851561039,False
workload_487.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,342,45,5,11,29,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_64_1,cyclic_64_1,cyclic_128_1,block_32_1,cyclic_128_1,cyclic_2_1,block_2_1,block_128_1,block_16_1,cyclic_4_1,complete_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,1,22.5,0.447158127414,False
workload_239.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,2154,46,5,25,93,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_64_1,cyclic_8_1,block_128_1,block_32_1,block_64_1,block_64_1,block_4_1,block_128_1,block_16_1,cyclic_8_1,complete_1,block_8_1,unroll_16,unroll_2,pipeline_1,1,42.25,0.123800259332,False
workload_317.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,2210,46,5,25,91,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_64_1,cyclic_8_1,block_128_1,block_32_1,block_64_1,block_64_1,block_4_1,block_128_1,block_16_1,cyclic_8_1,complete_1,cyclic_4_1,unroll_16,unroll_2,pipeline_1,1,41.75,0.127321336188,False
workload_405.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,307,47,5,10,28,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_64_1,cyclic_8_1,cyclic_64_1,block_32_1,cyclic_128_1,block_64_1,cyclic_8_1,block_32_1,block_16_1,cyclic_8_1,complete_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1,22.5,0.447158127414,False
