Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,Replicate_Count,Area,Weight,is_pareto
workload_308.cpp,xczu7ev-ffvc1156-2-e,10,32.60159,158,26,0,1,16,block_128_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_16,pipeline_1,pipeline_1,1,10.75,0.788692798684,False
workload_355.cpp,xczu7ev-ffvc1156-2-e,10,31.88861,684,53,0,2,98,block_128_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll_16,unroll_64,unroll_16,pipeline_1,1,38.25,0.164962357749,False
workload_584.cpp,xczu7ev-ffvc1156-2-e,10,34.84373,108,29,0,0,8,block_128_1,block_4_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,unroll_2,1,9.25,0.756523966623,False
workload_701.cpp,xczu7ev-ffvc1156-2-e,10,31.79885,559,47,0,2,86,block_128_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_16,unroll_64,unroll_16,unroll_8,1,33.75,0.231108344928,False
workload_644.cpp,xczu7ev-ffvc1156-2-e,10,31.85021,562,46,0,2,87,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_16,unroll_64,unroll_16,pipeline_1,1,33.75,0.231097376785,False
workload_22.cpp,xczu7ev-ffvc1156-2-e,10,52.36437,1437,25,0,4,55,block_16_1,block_128_1,cyclic_128_1,cyclic_128_1,unroll_2,unroll_64,unroll_16,unroll_2,1,21,0.148599141391,False
workload_783.cpp,xczu7ev-ffvc1156-2-e,10,32.10966,429,10,0,3,26,block_16_1,block_2_1,cyclic_128_1,block_64_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,9.75,0.834208295654,False
workload_170.cpp,xczu7ev-ffvc1156-2-e,10,31.9968,683,21,0,5,60,block_16_1,block_32_1,block_2_1,block_16_1,unroll_8,unroll_64,unroll_16,pipeline_1,1,21.5,0.52723508207,False
workload_296.cpp,xczu7ev-ffvc1156-2-e,10,32.09922,84,11,0,1,10,block_16_1,block_32_1,block_2_1,block_2_1,unroll_4,unroll_64,unroll_4,pipeline_1,1,5.5,0.931846829878,False
workload_326.cpp,xczu7ev-ffvc1156-2-e,10,32.0888,452,11,0,3,47,block_16_1,block_32_1,block_2_1,block_2_1,unroll_8,unroll_64,unroll_16,unroll_8,1,15.25,0.736101694634,False
workload_237.cpp,xczu7ev-ffvc1156-2-e,10,32.64249,1664,23,0,7,97,block_16_1,block_32_1,block_32_1,cyclic_8_1,unroll_8,unroll_32,unroll_16,unroll_8,1,31.75,0.267099948789,False
workload_117.cpp,xczu7ev-ffvc1156-2-e,10,31.96592,1440,28,0,5,89,block_16_1,block_32_1,block_32_1,cyclic_8_1,unroll_8,unroll_64,unroll_16,unroll_8,1,30.5,0.293090925678,False
workload_150.cpp,xczu7ev-ffvc1156-2-e,10,34.01918,720,13,0,11,80,block_16_1,block_32_1,block_4_1,block_4_1,unroll_16,unroll_4,unroll_16,unroll_4,1,26,0.390340624011,False
workload_272.cpp,xczu7ev-ffvc1156-2-e,10,32.56263,324,13,0,3,44,block_16_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_4,unroll_64,unroll_8,1,15,0.728947326138,False
workload_310.cpp,xczu7ev-ffvc1156-2-e,10,31.90192,336,18,0,1,40,block_16_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll_64,unroll_16,unroll_8,1,14.75,0.750043054014,False
workload_238.cpp,xczu7ev-ffvc1156-2-e,10,32.04806,70,15,0,0,5,block_16_1,block_32_1,cyclic_8_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,5,0.94840972131,False
workload_133.cpp,xczu7ev-ffvc1156-2-e,10,31.87376,334,20,0,1,39,block_16_1,block_32_1,cyclic_8_1,cyclic_16_1,unroll_8,unroll_64,unroll_16,unroll_8,1,15,0.747410480588,False
workload_333.cpp,xczu7ev-ffvc1156-2-e,10,32.048,110,19,0,1,12,block_16_1,block_64_1,cyclic_4_1,cyclic_16_1,unroll_8,unroll_64,pipeline_1,unroll_8,1,8,0.875664976421,False
workload_263.cpp,xczu7ev-ffvc1156-2-e,10,32.59611,87,16,0,2,11,block_16_1,cyclic_2_1,block_4_1,cyclic_16_1,unroll_4,unroll_8,pipeline_1,unroll_16,1,7.25,0.873977996778,False
workload_174.cpp,xczu7ev-ffvc1156-2-e,10,35.20263,101,37,0,1,18,block_2_1,block_128_1,block_32_1,cyclic_4_1,unroll_2,unroll_4,unroll_4,unroll_4,1,14,0.66587943639,False
workload_144.cpp,xczu7ev-ffvc1156-2-e,10,39.18599,67,28,0,0,8,block_2_1,block_128_1,block_4_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_4,1,9,0.578143907447,False
workload_80.cpp,xczu7ev-ffvc1156-2-e,10,37.86129,120,27,0,1,20,block_2_1,block_128_1,block_4_1,cyclic_4_1,unroll_8,unroll_4,unroll_2,pipeline_1,1,12,0.59645119506,False
workload_33.cpp,xczu7ev-ffvc1156-2-e,10,39.18209,125,28,0,1,20,block_2_1,block_128_1,block_4_1,cyclic_4_1,unroll_8,unroll_4,unroll_2,unroll_4,1,12.25,0.54533520448,False
workload_51.cpp,xczu7ev-ffvc1156-2-e,10,39.18209,130,28,0,1,20,block_2_1,block_128_1,block_4_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll_4,1,12.25,0.54533520448,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10,32.26355,61,26,0,0,6,block_2_1,block_128_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,8,0.870844262795,False
workload_288.cpp,xczu7ev-ffvc1156-2-e,10,32.46803,70,26,0,0,10,block_2_1,block_128_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,pipeline_1,1,9,0.849079039015,False
workload_265.cpp,xczu7ev-ffvc1156-2-e,10,31.7719,89,26,0,0,6,block_2_1,block_128_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,8,0.879470406557,False
workload_251.cpp,xczu7ev-ffvc1156-2-e,10,32.26349,84,26,0,0,13,block_2_1,block_128_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_2,pipeline_1,pipeline_1,1,9.75,0.831317224769,False
workload_325.cpp,xczu7ev-ffvc1156-2-e,10,31.94578,102,28,0,0,9,block_2_1,block_128_1,cyclic_8_1,block_2_1,unroll_4,unroll_64,pipeline_1,pipeline_1,1,9.25,0.855697815306,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10,34.52285,602,11,0,7,63,block_2_1,block_16_1,block_2_1,block_2_1,unroll_8,unroll_2,unroll_32,unroll_4,1,20.25,0.540425824495,False
workload_634.cpp,xczu7ev-ffvc1156-2-e,10,31.77152,108,11,0,1,17,block_2_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_64,unroll_8,pipeline_1,1,7.25,0.890206245792,False
workload_614.cpp,xczu7ev-ffvc1156-2-e,10,31.93542,60,12,0,0,3,block_2_1,block_16_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,unroll_2,1,3.75,0.979240663484,False
workload_746.cpp,xczu7ev-ffvc1156-2-e,10,31.77472,1083,10,0,10,49,block_2_1,block_2_1,block_128_1,cyclic_4_1,unroll_8,unroll_64,unroll_8,pipeline_1,1,17.25,0.670060697495,False
workload_329.cpp,xczu7ev-ffvc1156-2-e,10,33.68661,78,21,0,1,8,block_2_1,block_2_1,block_32_1,cyclic_4_1,unroll_2,unroll_64,unroll_4,unroll_8,1,7.5,0.828415380583,False
workload_447.cpp,xczu7ev-ffvc1156-2-e,10,31.93552,70,13,0,0,5,block_2_1,block_2_1,block_4_1,cyclic_16_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,4.5,0.965608865792,False
workload_773.cpp,xczu7ev-ffvc1156-2-e,10,32.43751,75,10,0,2,10,block_2_1,block_2_1,cyclic_128_1,block_2_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,5.5,0.92064830976,False
workload_367.cpp,xczu7ev-ffvc1156-2-e,10,32.43755,108,10,0,2,16,block_2_1,block_2_1,cyclic_128_1,block_2_1,unroll_4,unroll_8,pipeline_1,pipeline_1,1,7,0.886925541152,False
workload_131.cpp,xczu7ev-ffvc1156-2-e,10,32.43747,79,20,0,2,11,block_2_1,block_2_1,cyclic_128_1,block_32_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,8.25,0.863667650286,False
workload_710.cpp,xczu7ev-ffvc1156-2-e,10,31.94573,848,9,0,3,57,block_2_1,block_2_1,cyclic_128_1,block_64_1,unroll_16,unroll_64,pipeline_1,pipeline_1,1,17.25,0.669424554037,False
workload_451.cpp,xczu7ev-ffvc1156-2-e,10,31.94582,169.5,9,0,3,13,block_2_1,block_2_1,cyclic_128_1,block_64_1,unroll_2,unroll_64,pipeline_1,pipeline_1,2,6.25,0.924225211046,False
workload_792.cpp,xczu7ev-ffvc1156-2-e,10,31.93158,378,9,0,10,23,block_2_1,block_2_1,cyclic_128_1,block_64_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,10.5,0.807073946939,False
workload_841.cpp,xczu7ev-ffvc1156-2-e,10,31.94576,414,9,0,3,33,block_2_1,block_2_1,cyclic_128_1,block_64_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,11.25,0.777555963278,False
workload_734.cpp,xczu7ev-ffvc1156-2-e,10,31.94582,112,10,0,2,9,block_2_1,block_2_1,cyclic_128_1,cyclic_2_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,5.25,0.944842255327,False
workload_759.cpp,xczu7ev-ffvc1156-2-e,10,31.94573,492,10,0,2,44,block_2_1,block_2_1,cyclic_128_1,cyclic_4_1,unroll_16,unroll_64,pipeline_1,pipeline_1,1,14,0.764824509841,False
workload_869.cpp,xczu7ev-ffvc1156-2-e,10,31.74525,817,10,0,4,76,block_2_1,block_2_1,cyclic_128_1,cyclic_4_1,unroll_16,unroll_64,unroll_16,pipeline_1,1,22.5,0.496979839877,False
workload_574.cpp,xczu7ev-ffvc1156-2-e,10,31.94582,117,10,0,2,10,block_2_1,block_2_1,cyclic_128_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,5.5,0.935683039207,False
workload_868.cpp,xczu7ev-ffvc1156-2-e,10,32.01734,172,10,0,2,10,block_2_1,block_2_1,cyclic_128_1,cyclic_4_1,unroll_2,unroll_64,unroll_8,pipeline_1,1,5.5,0.93402605887,False
workload_740.cpp,xczu7ev-ffvc1156-2-e,10,31.94576,233,10,0,2,25,block_2_1,block_2_1,cyclic_128_1,cyclic_4_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,9.25,0.855698200389,False
workload_411.cpp,xczu7ev-ffvc1156-2-e,10,38.61205,58,17,0,0,3,block_2_1,block_2_1,cyclic_16_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,unroll_2,1,5,0.638122091447,False
workload_467.cpp,xczu7ev-ffvc1156-2-e,10,43.52341,122,20,0,0,8,block_2_1,block_2_1,cyclic_16_1,cyclic_32_1,unroll_8,unroll_64,pipeline_1,unroll_2,1,7,0.425489905235,False
workload_651.cpp,xczu7ev-ffvc1156-2-e,10,31.75357,117,13,0,1,18,block_2_1,block_2_1,cyclic_16_1,cyclic_4_1,unroll_16,unroll_64,unroll_8,pipeline_1,1,8,0.879595948554,False
workload_384.cpp,xczu7ev-ffvc1156-2-e,10,32.05845,58,15,0,0,2,block_2_1,block_2_1,cyclic_16_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,unroll_2,1,4.25,0.964680147159,False
workload_431.cpp,xczu7ev-ffvc1156-2-e,10,32.55071,53,15,0,0,2,block_2_1,block_2_1,cyclic_16_1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,unroll_2,1,4.25,0.942560698285,False
workload_717.cpp,xczu7ev-ffvc1156-2-e,10,31.66381,146,15,0,1,22,block_2_1,block_2_1,cyclic_16_1,cyclic_8_1,unroll_16,unroll_64,unroll_16,unroll_8,1,9.5,0.848711756517,False
workload_889.cpp,xczu7ev-ffvc1156-2-e,10,31.77181,602,10,0,2,36,block_2_1,block_2_1,cyclic_2_1,block_128_1,unroll_16,unroll_64,pipeline_1,pipeline_1,1,12,0.778137018582,False
workload_829.cpp,xczu7ev-ffvc1156-2-e,10,31.81261,855,10,0,2,43,block_2_1,block_2_1,cyclic_2_1,block_128_1,unroll_16,unroll_64,pipeline_1,unroll_2,1,13.75,0.773378992134,False
workload_833.cpp,xczu7ev-ffvc1156-2-e,10,31.73133,1321,10,0,9,66,block_2_1,block_2_1,cyclic_2_1,block_128_1,unroll_16,unroll_64,pipeline_1,unroll_4,1,21.25,0.535388443586,False
workload_906.cpp,xczu7ev-ffvc1156-2-e,10,31.75254,208,10,0,16,26,block_2_1,block_2_1,cyclic_2_1,block_128_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,13,0.77797147061,False
workload_836.cpp,xczu7ev-ffvc1156-2-e,10,32.43726,182,11,0,2,25,block_2_1,block_2_1,cyclic_2_1,block_2_1,unroll_16,unroll_4,unroll_16,pipeline_1,1,9.5,0.835679757658,False
workload_521.cpp,xczu7ev-ffvc1156-2-e,10,32.26359,52,11,0,0,1,block_2_1,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,pipeline_1,pipeline_1,3,3,0.983315895314,False
workload_686.cpp,xczu7ev-ffvc1156-2-e,10,32.30439,52,11,0,0,1,block_2_1,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,3,0.980943209653,False
workload_715.cpp,xczu7ev-ffvc1156-2-e,10,32.27367,52,11,0,0,2,block_2_1,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_8,1,3.25,0.97839028452,False
workload_577.cpp,xczu7ev-ffvc1156-2-e,10,32.43735,62,11,0,0,4,block_2_1,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_16,pipeline_1,1,3.75,0.958869165144,False
workload_712.cpp,xczu7ev-ffvc1156-2-e,10,32.47815,60,11,0,0,4,block_2_1,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_16,unroll_2,1,3.75,0.957409687035,False
workload_708.cpp,xczu7ev-ffvc1156-2-e,10,31.7719,52,11,0,0,2,block_2_1,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_64,pipeline_1,pipeline_1,3,3.25,0.99813614031,False
workload_922.cpp,xczu7ev-ffvc1156-2-e,10,31.78198,55,11,0,0,2,block_2_1,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,3.25,0.997528148406,False
workload_663.cpp,xczu7ev-ffvc1156-2-e,10,31.94566,62,11,0,0,5,block_2_1,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_64,unroll_16,pipeline_1,1,4,0.975943022305,False
workload_674.cpp,xczu7ev-ffvc1156-2-e,10,32.44767,58,11,0,0,3,block_2_1,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_8,unroll_8,pipeline_1,1,3.5,0.965668323641,False
workload_502.cpp,xczu7ev-ffvc1156-2-e,10,32.26355,56,11,0,0,2,block_2_1,block_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_4,pipeline_1,pipeline_1,1,3.25,0.978700414198,False
workload_549.cpp,xczu7ev-ffvc1156-2-e,10,31.81266,58,11,0,0,2,block_2_1,block_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_64,pipeline_1,unroll_2,1,3.25,0.995678900167,False
workload_767.cpp,xczu7ev-ffvc1156-2-e,10,32.26353,59,11,0,0,3,block_2_1,block_2_1,cyclic_2_1,block_2_1,unroll_8,unroll_4,pipeline_1,pipeline_1,1,3.5,0.972161685865,False
workload_722.cpp,xczu7ev-ffvc1156-2-e,10,31.81261,252,10,0,1,23,block_2_1,block_2_1,cyclic_2_1,block_64_1,unroll_16,unroll_64,pipeline_1,unroll_2,1,8.5,0.877805320833,False
workload_765.cpp,xczu7ev-ffvc1156-2-e,10,31.84301,865,10,0,5,60,block_2_1,block_2_1,cyclic_2_1,block_64_1,unroll_16,unroll_64,unroll_8,unroll_2,1,18.75,0.617334808722,False
workload_834.cpp,xczu7ev-ffvc1156-2-e,10,32.30439,61,10,0,1,5,block_2_1,block_2_1,cyclic_2_1,block_64_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,4,0.959442669918,False
workload_594.cpp,xczu7ev-ffvc1156-2-e,10,31.8127,77,10,0,1,5,block_2_1,block_2_1,cyclic_2_1,block_64_1,unroll_2,unroll_64,pipeline_1,unroll_2,1,4,0.98085132545,False
workload_875.cpp,xczu7ev-ffvc1156-2-e,10,31.73206,115,10,0,8,15,block_2_1,block_2_1,cyclic_2_1,block_64_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,8.25,0.879583454158,False
workload_910.cpp,xczu7ev-ffvc1156-2-e,10,31.73202,162,10,0,8,21,block_2_1,block_2_1,cyclic_2_1,block_64_1,unroll_4,unroll_64,pipeline_1,unroll_8,1,9.75,0.838288053378,False
workload_456.cpp,xczu7ev-ffvc1156-2-e,10,32.01133,154,13,0,1,23,block_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_16,unroll_64,unroll_16,unroll_2,1,9.25,0.854359139707,False
workload_768.cpp,xczu7ev-ffvc1156-2-e,10,31.69389,154,13,0,1,23,block_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_16,unroll_64,unroll_16,unroll_8,1,9.25,0.85892771213,False
workload_725.cpp,xczu7ev-ffvc1156-2-e,10,31.7719,54,13,0,0,2,block_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,3.75,0.983017423857,False
workload_642.cpp,xczu7ev-ffvc1156-2-e,10,31.74102,54,13,0,0,2,block_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,3.75,0.983131368482,False
workload_603.cpp,xczu7ev-ffvc1156-2-e,10,31.92502,66,13,0,0,5,block_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,unroll_16,unroll_4,1,4.5,0.965981483858,False
workload_678.cpp,xczu7ev-ffvc1156-2-e,10,31.91478,67,13,0,0,5,block_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,unroll_16,unroll_8,1,4.5,0.966341776079,False
workload_606.cpp,xczu7ev-ffvc1156-2-e,10,31.92502,62,13,0,0,3,block_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,unroll_8,unroll_8,1,4,0.97675915755,False
workload_900.cpp,xczu7ev-ffvc1156-2-e,10,31.74098,62,13,0,0,3,block_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll_64,pipeline_1,unroll_8,1,4,1,True
workload_741.cpp,xczu7ev-ffvc1156-2-e,10,31.74096,71,13,0,0,5,block_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll_64,pipeline_1,unroll_8,1,4.5,1,True
workload_492.cpp,xczu7ev-ffvc1156-2-e,10,31.76896,101,13,0,0,14,block_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll_64,unroll_16,pipeline_1,1,6.75,0.911213238197,False
workload_707.cpp,xczu7ev-ffvc1156-2-e,10,31.73808,104,13,0,0,14,block_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll_64,unroll_16,unroll_8,1,6.75,0.911483253029,False
workload_788.cpp,xczu7ev-ffvc1156-2-e,10,32.44746,92,10,0,1,12,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_16,unroll_2,unroll_8,pipeline_1,1,5.75,0.914742128394,False
workload_822.cpp,xczu7ev-ffvc1156-2-e,10,31.74102,55,11,0,0,2,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,3.25,1,True
workload_920.cpp,xczu7ev-ffvc1156-2-e,10,32.26351,50,11,0,0,1,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_8,pipeline_1,unroll_2,1,3,1,True
workload_716.cpp,xczu7ev-ffvc1156-2-e,10,31.77152,73,11,0,0,8,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_8,unroll_64,unroll_8,pipeline_1,1,4.75,0.964514139909,False
workload_522.cpp,xczu7ev-ffvc1156-2-e,10,31.77181,125,15,0,0,10,block_2_1,block_2_1,cyclic_2_1,cyclic_32_1,unroll_16,unroll_64,pipeline_1,pipeline_1,1,6.25,0.92952507914,False
workload_671.cpp,xczu7ev-ffvc1156-2-e,10,31.7719,55,15,0,0,2,block_2_1,block_2_1,cyclic_2_1,cyclic_32_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,4.25,0.97187992575,False
workload_488.cpp,xczu7ev-ffvc1156-2-e,10,31.74102,60,15,0,0,3,block_2_1,block_2_1,cyclic_2_1,cyclic_32_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,4.5,0.971972488209,False
workload_556.cpp,xczu7ev-ffvc1156-2-e,10,31.77181,68.5,11,0,0,6,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_16,unroll_64,pipeline_1,pipeline_1,2,4.25,0.971880471346,False
workload_449.cpp,xczu7ev-ffvc1156-2-e,10,31.77165,68,11,0,0,5,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_16,unroll_64,pipeline_1,unroll_2,1,4,0.982189289307,False
workload_633.cpp,xczu7ev-ffvc1156-2-e,10,31.77165,73,11,0,0,6,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_16,unroll_64,pipeline_1,unroll_4,2,4.25,0.971881437452,False
workload_726.cpp,xczu7ev-ffvc1156-2-e,10,31.77165,85,11,0,0,7,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_16,unroll_64,pipeline_1,unroll_8,1,4.5,0.971047485145,False
workload_532.cpp,xczu7ev-ffvc1156-2-e,10,31.71517,143,11,0,1,22,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_16,unroll_64,unroll_16,pipeline_1,1,8.5,0.879426375238,False
workload_637.cpp,xczu7ev-ffvc1156-2-e,10,31.71501,166,11,0,1,23,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_16,unroll_64,unroll_16,unroll_8,1,8.75,0.877483659418,False
workload_794.cpp,xczu7ev-ffvc1156-2-e,10,31.70989,298,11,0,2,42,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_16,unroll_64,unroll_32,unroll_8,1,13.75,0.776071422803,False
workload_729.cpp,xczu7ev-ffvc1156-2-e,10,31.72541,99,11,0,0,12,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_16,unroll_64,unroll_8,pipeline_1,1,5.75,0.933172668299,False
workload_762.cpp,xczu7ev-ffvc1156-2-e,10,31.72525,96,11,0,0,12,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_16,unroll_64,unroll_8,unroll_2,1,5.75,0.933173712646,False
workload_908.cpp,xczu7ev-ffvc1156-2-e,10,32.26359,50,11,0,0,1,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,3,0.983315895314,False
workload_383.cpp,xczu7ev-ffvc1156-2-e,10,31.77174,53,11,0,0,2,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,unroll_2,2,3.25,0.998145792635,False
workload_548.cpp,xczu7ev-ffvc1156-2-e,10,31.77174,54.5,11,0,0,2,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,unroll_4,2,3.25,0.998145792635,False
workload_654.cpp,xczu7ev-ffvc1156-2-e,10,31.77174,54,11,0,0,2,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,3.25,0.998145792635,False
workload_581.cpp,xczu7ev-ffvc1156-2-e,10,32.03797,54,11,0,0,2,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_64,unroll_2,unroll_4,1,3.25,0.982273432288,False
workload_641.cpp,xczu7ev-ffvc1156-2-e,10,31.77184,61,11,0,0,4,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,3.75,0.983017863612,False
workload_756.cpp,xczu7ev-ffvc1156-2-e,10,31.77168,66.5,11,0,0,4,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_64,pipeline_1,unroll_8,2,3.75,0.983019032196,False
workload_599.cpp,xczu7ev-ffvc1156-2-e,10,31.76128,97,11,0,1,13,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_64,unroll_16,pipeline_1,1,6.25,0.929833825879,False
workload_812.cpp,xczu7ev-ffvc1156-2-e,10,31.792,67,11,0,0,5,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_64,unroll_4,pipeline_1,1,4,0.981536956199,False
workload_627.cpp,xczu7ev-ffvc1156-2-e,10,31.77152,75,11,0,0,8,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_64,unroll_8,pipeline_1,1,4.75,0.964514139909,False
workload_863.cpp,xczu7ev-ffvc1156-2-e,10,31.77136,84,11,0,0,8,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_64,unroll_8,unroll_4,1,4.75,0.964519003128,False
workload_840.cpp,xczu7ev-ffvc1156-2-e,10,32.37091,78,10,0,1,4,block_2_1,block_2_1,cyclic_2_1,cyclic_64_1,unroll_2,unroll_2,pipeline_1,unroll_8,1,3.75,0.961052423028,False
workload_867.cpp,xczu7ev-ffvc1156-2-e,10,32.37095,77,10,0,1,4,block_2_1,block_2_1,cyclic_2_1,cyclic_64_1,unroll_2,unroll_4,pipeline_1,unroll_8,1,3.75,0.961051185308,False
workload_897.cpp,xczu7ev-ffvc1156-2-e,10,31.7719,67,10,0,1,4,block_2_1,block_2_1,cyclic_2_1,cyclic_64_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,3.75,0.983017423857,False
workload_872.cpp,xczu7ev-ffvc1156-2-e,10,31.95606,73,10,0,1,4,block_2_1,block_2_1,cyclic_2_1,cyclic_64_1,unroll_2,unroll_64,pipeline_1,unroll_2,1,3.75,0.978490650409,False
workload_799.cpp,xczu7ev-ffvc1156-2-e,10,31.87926,91,10,0,1,4,block_2_1,block_2_1,cyclic_2_1,cyclic_64_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,3.75,0.981030762162,False
workload_723.cpp,xczu7ev-ffvc1156-2-e,10,32.43726,149,11,0,3,22,block_2_1,block_2_1,cyclic_2_1,cyclic_8_1,unroll_16,unroll_4,unroll_16,pipeline_1,1,9,0.850044368895,False
workload_705.cpp,xczu7ev-ffvc1156-2-e,10,31.71517,146,11,0,1,22,block_2_1,block_2_1,cyclic_2_1,cyclic_8_1,unroll_16,unroll_64,unroll_16,pipeline_1,1,8.5,0.879426375238,False
workload_855.cpp,xczu7ev-ffvc1156-2-e,10,31.70989,262,12,0,2,41,block_2_1,block_2_1,cyclic_2_1,cyclic_8_1,unroll_16,unroll_64,unroll_32,unroll_2,1,13.75,0.776071422803,False
